,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
lncRNA_001,3.59438500888114,-0.471406143390978,1.11591767813651,0,1,1
lncRNA_002,0.991661831091778,-1.0454433170532,1.99469244693789,-0.022782117174483,0.981824072750702,1
lncRNA_004,0.0180499194423207,0,4.18129092167749,0,1,1
lncRNA_005,14.852462909801,1.88011936290861,1.29291480221315,0.680724949085633,0.496045546593145,1
lncRNA_006,15.6279387068528,-2.47638341569181,0.781732601047462,-1.88860412590388,0.0589448937425193,1
lncRNA_007,4.8330640481365,-0.0954132479794183,1.2239955832851,0,1,1
lncRNA_009,0.0236702416453233,0,4.18129092167749,0,1,1
lncRNA_010,0.0438427457377868,0,4.18129092167749,0,1,1
lncRNA_012,2.47483929768632,0.814870947830355,4.16196997786654,0,1,1
lncRNA_013,0.139834440828702,0,4.1776239536034,0,1,1
lncRNA_014,0.145801259019016,0.528324181058518,4.1810843771778,0,1,1
lncRNA_015,0.0370855661486881,0,4.18129092167748,0,1,1
lncRNA_016,1.93953534237837,2.36181971249238,2.51951131289582,0.540509465276885,0.588845735174567,1
lncRNA_017,33.7293568467848,1.82418102241346,1.32812982718455,0.620557573170847,0.534890762110433,1
lncRNA_018,5.0253790856702,-0.0129991671912702,1.72139260602462,0,1,1
lncRNA_021,0.188641455014911,0,4.18129092167749,0,1,1
lncRNA_028,25.6450949985667,-1.96571893064572,0.791391784281218,-1.220279196508,0.222359053344813,1
lncRNA_029,611.276359933146,0.346996952278034,0.166948137139663,0,1,1
lncRNA_030,125.141443747843,1.31225161552819,0.502336031097385,0.621599081487457,0.534205525139679,1
lncRNA_031,7.6103523257678,0.854803739869766,1.51753002781194,0,1,1
lncRNA_032,103.915114647218,-0.796379438677415,0.53667678989196,0,1,1
lncRNA_033,0.100690496706963,0,4.18129092167748,0,1,1
lncRNA_034,1135.35545389833,-0.148594786657124,0.327445406552385,0,1,1
lncRNA_035,92.3343271048203,-0.656446793066396,0.429239706555763,0,1,1
lncRNA_036,54.6340966529305,0.0105623782458411,0.418120909720977,0,1,1
lncRNA_037,1367.5280374901,1.5724763023819,0.323005296957893,1.77234338809166,0.076337573044355,1
lncRNA_038,44.845580491954,-0.659031416991136,0.75051614468243,0,1,1
lncRNA_039,1.72634337310727,2.20071219340457,1.30309736177559,0.921429379435231,0.35682629586967,1
lncRNA_040,861.981729861008,-0.583044734700799,0.268242276764523,0,1,1
lncRNA_041,213.743558768318,0.347817710703571,0.409073609907735,0,1,1
lncRNA_042,1.40043619121985,2.15551414359427,1.98488052522468,0.582158033649646,0.560460237980885,1
lncRNA_043,2.27096165676744,-0.86425138131536,1.4703554723023,0,1,1
lncRNA_045,1.43716496100854,0.518653496581286,4.16324243912666,0,1,1
lncRNA_046,2.85632287358552,-0.608428214170396,2.28313010010749,0,1,1
lncRNA_048,24.4502717367199,-1.23510746461229,0.557328554772846,-0.421847153889522,0.673136585027772,1
lncRNA_049,270.651598245124,-0.147027168912067,0.186199277198528,0,1,1
lncRNA_050,42.8033082422142,1.02825140116775,0.512943185787977,0.0550770571683295,0.956077074121925,1
lncRNA_051,1.62959780775098,1.14505938011096,1.35828633630195,0.106795876711753,0.91495091867563,1
lncRNA_052,33.2084624333125,3.441526017648,0.997431973337211,2.4478120642946,0.0143726601877434,0.593348435340996
lncRNA_053,1593.58239129363,-1.27761328618973,0.291425039719372,-0.952606153737024,0.34078965814195,1
lncRNA_054,2486.83166290285,0.891326499768386,0.238050299508229,0,1,1
lncRNA_055,982.053016268248,0.468545250101595,0.19832430753382,0,1,1
lncRNA_056,431.645534201508,0.73842218647309,0.255366951761525,0,1,1
lncRNA_057,1165.87757927759,-0.393962361898608,0.216717245701863,0,1,1
lncRNA_058,1.94765813469493,2.50768790544105,2.49812737620767,0.603527233959473,0.546158003806257,1
lncRNA_059,649.179485189222,-1.54615335747061,0.314334236412211,-1.73749243386394,0.0823002883705445,1
lncRNA_060,32.4967696277305,2.28440535275468,0.839564931324934,1.52984635831291,0.126054763645638,1
lncRNA_064,0.0775184405972392,-0.0431594209323742,4.18129092167749,0,1,1
lncRNA_073,5.36194026539993,1.8288107910209,0.878803494075336,0.943112762532835,0.345623228424722,1
lncRNA_074,11.3788675901932,0.616971846479798,0.807476794303253,0,1,1
lncRNA_075,942.593593128463,0.996249682145457,0.47111661065556,0,1,1
lncRNA_076,8.33955360373331,3.65450513724134,1.68323378475094,1.57702700675896,0.114789311044447,1
lncRNA_077,0.599535437320999,1.00375512194514,4.17210275266769,0.000900055000500803,0.999281860108188,1
lncRNA_078,7.90536204744684,3.61506812440881,0.936384890112315,2.79272781099142,0.00522656504496832,0.260808132911417
lncRNA_085,14.1190028222255,-0.55238659829218,0.914283677810413,0,1,1
lncRNA_086,508.305497744158,2.74489448096756,0.416536878139381,4.18905161233693,2.80122690009068e-05,0.00209419723050779
lncRNA_087,0.252521566317577,0.0424929285833039,4.17428003354156,0,1,1
lncRNA_089,64.7213265737301,0.914821832780993,0.640036188541371,0,1,1
lncRNA_090,5.28525315172853,0.217476416356848,1.25660150755031,0,1,1
lncRNA_091,8.73571746609578,-1.30187150661153,0.786971901885265,-0.383586130442997,0.70128522137786,1
lncRNA_092,23.2284129981758,0.091463281194036,0.841645378276046,0,1,1
lncRNA_093,7.72233095276456,-0.510520217373563,1.04143276868109,0,1,1
lncRNA_094,307.741400220698,-0.254509886227661,0.193907541643785,0,1,1
lncRNA_095,3.35707975214385,-0.904519813342449,1.52330691763316,0,1,1
lncRNA_096,7.45365247867685,1.98708188657969,0.627107794678977,1.57402267194747,0.115482208077715,1
lncRNA_097,48.8912519282616,0.52176046827295,0.488759763788807,0,1,1
lncRNA_098,302.234085231367,-0.124562182677973,0.15760561148493,0,1,1
lncRNA_102,48.3831158092481,0.824325899090486,0.751710592180512,0,1,1
lncRNA_103,40.731047153494,-0.293060093430065,0.571049358204895,0,1,1
lncRNA_104,14.29627722395,-1.31801572068708,1.02982717474428,-0.308804941728254,0.757469909799104,1
