,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
lncRNA_001,3.59438500888114,-0.0154272237149222,1.04518864678856,0,1,1
lncRNA_002,0.991661831091778,1.53980016765036,2.00198571581971,0.269632377186737,0.787443089173595,1
lncRNA_004,0.0180499194423207,-0.243692878941744,4.18119954707296,0,1,1
lncRNA_005,14.852462909801,-1.9213267392679,1.25409969116542,-0.734651914643023,0.462551512249154,1
lncRNA_006,15.6279387068528,1.75196735749075,0.739463993523464,1.01690868531367,0.30919687121632,1
lncRNA_007,4.8330640481365,0.0228771364698634,1.24524091310013,0,1,1
lncRNA_009,0.0236702416453233,-0.243692878941744,4.18119954707296,0,1,1
lncRNA_010,0.0438427457377868,0.548100807718775,4.18028031803677,0,1,1
lncRNA_012,2.47483929768632,-0.773638797512152,4.15662288431761,0,1,1
lncRNA_013,0.139834440828702,0.685168461992536,4.1750620269042,0,1,1
lncRNA_014,0.145801259019016,0.391870740195235,4.17451333966595,0,1,1
lncRNA_015,0.0370855661486881,-0.53187817804624,4.18118690982209,0,1,1
lncRNA_016,1.93953534237837,0.590266765538858,2.44502482186739,0,1,1
lncRNA_017,33.7293568467848,-0.520026564014261,1.28663561787807,0,1,1
lncRNA_018,5.0253790856702,1.6619578592704,1.68046401776459,0.393913735892399,0.693644728832732,1
lncRNA_021,0.188641455014911,-0.805640093439419,4.17242800843023,0,1,1
lncRNA_028,25.6450949985667,3.09908102248382,0.791800844504246,2.65102144946319,0.0080248744865442,1
lncRNA_029,611.276359933146,-0.154345075975697,0.166790399941691,0,1,1
lncRNA_030,125.141443747843,-0.0273987220173257,0.507749559707535,0,1,1
lncRNA_031,7.6103523257678,-1.35422069596289,1.50936500629669,-0.234681932127201,0.814455612211384,1
lncRNA_032,103.915114647218,0.58787571212979,0.535802574102057,0,1,1
lncRNA_033,0.100690496706963,0.532343752959917,4.1796890619927,0,1,1
lncRNA_034,1135.35545389833,-0.87636626877168,0.327438493035426,0,1,1
lncRNA_035,92.3343271048203,-0.668355541791056,0.425951456113201,0,1,1
lncRNA_036,54.6340966529305,0.0368240220965798,0.42210063522316,0,1,1
lncRNA_037,1367.5280374901,-1.11030694675049,0.322993903752693,-0.341514020756724,0.732716651616653,1
lncRNA_038,44.845580491954,1.6696608472198,0.758929111779265,0.88237601750422,0.377573500402045,1
lncRNA_039,1.72634337310727,-1.58258667858853,1.31728803813558,-0.442262179358354,0.658299495747245,1
lncRNA_040,861.981729861008,-0.0413005257189191,0.268047682123637,0,1,1
lncRNA_041,213.743558768318,-0.146374051805039,0.409300176560519,0,1,1
lncRNA_042,1.40043619121985,-1.87373459600168,1.97152022293391,-0.443178104813675,0.657636914599279,1
lncRNA_043,2.27096165676744,-0.225779245970862,1.44961476144224,0,1,1
lncRNA_045,1.43716496100854,0.0364005369526971,4.16424209026661,0,1,1
lncRNA_046,2.85632287358552,0.519186862238658,2.28525993745277,0,1,1
lncRNA_048,24.4502717367199,1.01198988607644,0.555230682702085,0.021594422732716,0.982771482510296,1
lncRNA_049,270.651598245124,-0.151257854330013,0.185568248688508,0,1,1
lncRNA_050,42.8033082422142,-0.315002060434465,0.50916843057397,0,1,1
lncRNA_051,1.62959780775098,-0.892590654541878,1.31757714129967,0,1,1
lncRNA_052,33.2084624333125,-1.8874473891536,0.995189472977498,-0.89173711464055,0.372533855153108,1
lncRNA_053,1593.58239129363,0.379371377040525,0.291220122411556,0,1,1
lncRNA_054,2486.83166290285,-1.41861031137406,0.238113792606968,-1.75802630662818,0.0787430333438942,1
lncRNA_055,982.053016268248,-0.229387256647939,0.198117237035776,0,1,1
lncRNA_056,431.645534201508,-0.756034834853162,0.255099058026043,0,1,1
lncRNA_057,1165.87757927759,-0.672688018479496,0.216587057845076,0,1,1
lncRNA_058,1.94765813469493,1.3032744230936,2.54988585840327,0.118936470075375,0.905325687878435,1
lncRNA_059,649.179485189222,1.16383312509079,0.313958751702671,0.521830094565886,0.601788634042598,1
lncRNA_060,32.4967696277305,-0.0922147639591834,0.834575934237838,0,1,1
lncRNA_064,0.0775184405972392,0.0448309970896099,4.18119954707296,0,1,1
lncRNA_073,5.36194026539993,0.124721847832993,0.898638564406961,0,1,1
lncRNA_074,11.3788675901932,0.997203685172678,0.808026436686747,0,1,1
lncRNA_075,942.593593128463,0.0275035086025375,0.471305544202549,0,1,1
lncRNA_076,8.33955360373331,-3.74662939491042,1.66410145149232,-1.65051799723347,0.0988370354388614,1
lncRNA_077,0.599535437320999,-1.61796584736594,4.15550935458069,-0.148710012332121,0.881782460393843,1
lncRNA_078,7.90536204744684,-0.846770756772168,0.903468785327231,0,1,1
lncRNA_085,14.1190028222255,0.80206293530635,0.914669664168906,0,1,1
lncRNA_086,508.305497744158,-1.04396856665927,0.415785000967501,-0.105748323188574,0.915782038908656,1
lncRNA_087,0.252521566317577,-0.23338377047768,4.17469932557226,0,1,1
lncRNA_089,64.7213265737301,-0.544310767880675,0.639031924708758,0,1,1
lncRNA_090,5.28525315172853,-0.0961651738488138,1.23714146934889,0,1,1
lncRNA_091,8.73571746609578,0.570307341839264,0.760939338117553,0,1,1
lncRNA_092,23.2284129981758,2.08060030592536,0.827505175858032,1.30585322902046,0.191602474485393,1
lncRNA_093,7.72233095276456,-0.579020071646497,1.04483127188764,0,1,1
lncRNA_094,307.741400220698,0.131547560961261,0.193556414742907,0,1,1
lncRNA_095,3.35707975214385,2.87915801399242,1.50995444657859,1.24451305021182,0.213310799369766,1
lncRNA_096,7.45365247867685,-0.757591841813019,0.658572418226084,0,1,1
lncRNA_097,48.8912519282616,0.743945822721915,0.491640370753953,0,1,1
lncRNA_098,302.234085231367,-0.0671518783460057,0.156675296240398,0,1,1
lncRNA_102,48.3831158092481,0.45627584341114,0.744232367760587,0,1,1
lncRNA_103,40.731047153494,1.24583666288976,0.573013311705981,0.429024348767488,0.667905505217506,1
lncRNA_104,14.29627722395,-0.572679336565061,1.02047723827752,0,1,1
lncRNA_105,20.4896980515856,-0.279586967073202,0.979570644086949,0,1,1
lncRNA_106,140.203615496498,0.0497353103080178,0.31261113834447,0,1,1
lncRNA_107,64.2624783861248,0.37130303840367,0.668130609918797,0,1,1
lncRNA_108,28.6353997835317,0.366216235186155,0.785107279341831,0,1,1
lncRNA_111,2.93114739805033,1.4668133558814,2.2680061300471,0.205825438342933,0.836927269694781,1
lncRNA_112,3.93787086545537,0.629958945396078,1.19732965033646,0,1,1
lncRNA_113,7.05518325720841,1.74237497379155,0.907887371037428,0.817695010938688,0.413531359966512,1
lncRNA_115,1.67184108176596,0.567033812854324,3.11512134861826,0,1,1
lncRNA_116,6.313306242451,-1.51148647650179,2.0646052277015,-0.247740570274166,0.804335139601437,1
lncRNA_117,3.84657469436865,-1.19040767794529,1.33817198774703,-0.142289391564579,0.886851425573507,1
lncRNA_118,711.260736806474,0.0538970705430537,0.291711325020935,0,1,1
lncRNA_119,11.1349321217636,-0.340902885951044,0.994254098909279,0,1,1
lncRNA_123,7.43381774473144,0.411071243509703,1.4726910335612,0,1,1
lncRNA_124,4.88605254328015,-1.00410174488922,0.804161884947351,-0.0051006457356427,0.995930291164069,1
lncRNA_125,0.499558251059555,-0.074141256338413,4.16111238272835,0,1,1
lncRNA_126,9.73728326240014,-0.290505850306289,0.662633833041546,0,1,1
lncRNA_127,75.9685127324836,0.792306082688161,0.64890298291438,0,1,1
lncRNA_128,3.44157226719801,0.635249099309421,1.62324994634343,0,1,1
lncRNA_129,278.40576505736,1.98795107977211,0.522542633227735,1.89066119575652,0.0586695855550861,1
lncRNA_132,6.41367136546232,1.36470440993426,1.48693330419565,0.245272877341024,0.806245151182826,1
lncRNA_134,3.3775794728301,-0.0828601642940361,1.70277658069866,0,1,1
lncRNA_137,0.0942466187646578,-0.410977333821653,4.17791706977701,0,1,1
lncRNA_138,17.2169055432277,-0.0449224553703143,1.29835792540496,0,1,1
lncRNA_140,36.7324830438087,0.21551973096046,0.989755198902306,0,1,1
lncRNA_141,34.6588033365027,0.471287620088275,0.912528230061363,0,1,1
lncRNA_142,0.0785749097575185,-0.705960242641439,4.17973425298513,0,1,1
lncRNA_144,6.76869603272921,-0.174071969359131,1.10790333527492,0,1,1
lncRNA_145,13.2119143066933,0.36843557055375,1.20374813930314,0,1,1
lncRNA_146,9.96904996520994,-0.551915950138252,1.14036360661849,0,1,1
lncRNA_149,12.096750693214,-0.418391426992004,0.961233537795633,0,1,1
lncRNA_150,12.5279494732328,-0.900011640017213,1.11856152514811,0,1,1
lncRNA_151,1.92289897565159,0.793623935712689,1.81620344394409,0,1,1
lncRNA_152,85.1391114034259,-0.0716204098402268,1.00127381629283,0,1,1
lncRNA_154,20.6193014413126,0.182960521846659,1.05632351906056,0,1,1
lncRNA_155,1.83408850209972,0.157687565456631,3.11997193354839,0,1,1
lncRNA_156,9.87729222296915,-0.590499338679471,1.41954755900202,0,1,1
lncRNA_158,3.2126633640807,-1.26395369803809,2.2827039150096,-0.11563203458079,0.907944173270506,1
lncRNA_159,0.549505404974038,-0.49257835703992,4.16286544612373,0,1,1
lncRNA_161,55.8551320431148,0.488208574249504,1.05904557778108,0,1,1
lncRNA_162,0.692853027298855,-0.745340278730654,4.08989421111455,0,1,1
lncRNA_164,8.21609278145877,0.510278103148634,1.29117072991715,0,1,1
lncRNA_166,16.2112405167393,-0.141332226861753,1.13811243367129,0,1,1
lncRNA_167,11.281317732954,0.260886409965048,1.25202426706134,0,1,1
lncRNA_169,15.6763267828712,-0.0205375629541506,1.22424095516175,0,1,1
lncRNA_170,10.4941284782809,-0.991999209402122,1.21626118717933,0,1,1
lncRNA_171,17.0320737525798,0.196018255164944,1.15663983993622,0,1,1
lncRNA_172,4.86136697057557,0.871042215010851,1.28889624039345,0,1,1
lncRNA_173,26.846487821375,0.167412942052549,1.20882105144692,0,1,1
lncRNA_175,62.6473299102277,-1.06833716574564,1.06836831439234,-0.0639640513716533,0.948998851015475,1
lncRNA_176,0.0236702416453233,-0.243692878941744,4.18119954707296,0,1,1
lncRNA_178,23.4297730438745,-0.600745999509211,0.903614988857167,0,1,1
lncRNA_179,31.5640124044114,-0.273893207069905,1.12812467624531,0,1,1
lncRNA_180,22.8287629295742,-1.0592025259541,1.15157676062896,-0.0514099693378339,0.958998840896743,1
lncRNA_181,22.6919459840634,-0.819487212060548,1.06202713949526,0,1,1
lncRNA_182,23.9532149331816,-0.303369721875955,0.826825635212819,0,1,1
lncRNA_184,0.862256868963678,-7.02281887483363,4.15286808768864,-1.45027936059143,0.146980632185325,1
lncRNA_185,0.0378000560089726,-0.243689726332025,4.18119954707296,0,1,1
lncRNA_186,1.24334689964571,-0.742430895891076,2.12700895460048,0,1,1
lncRNA_187,38.0647187510262,-0.112387046960113,0.377735738459298,0,1,1
lncRNA_188,0.271465611993859,-0.7037981330873,4.17313981770298,0,1,1
lncRNA_191,2.39391963077481,-1.31185434532208,1.98875751844517,-0.156808631736005,0.875395669873252,1
lncRNA_192,2.9189245840177,-0.617845698981203,0.923528435159307,0,1,1
