group_id,max_val,apul,peve,ptua,type,avg_identity,query,accession,id,reviewed,protein_name,organism,pident,length,evalue,bitscore,title,go_ids,go_bp,go_cc,go_mf,goslim_ids,goslim_names
OG_00071,0.2736185757370957,FUN_000393-T1,Peve_00033591,Pocillopora_meandrina_HIv1___RNAseq.g2528.t1,three_way,82.34016666666666,FUN_000393-T1,P08429,,,,,65.9,349.0,9.9e-131,468.0,sp|P08429|RL4A_XENLA Large ribosomal subunit protein uL4A OS=Xenopus laevis OX=8355 GN=rpl4-a PE=2 SV=2,,,,,,
OG_01265,0.5019446176232809,FUN_005032-T2,Peve_00028657,Pocillopora_meandrina_HIv1___RNAseq.g8319.t1,three_way,77.08016666666667,FUN_005032-T2,B6ZLK2,CHD1_CHICK,,Chromodomain-helicase-DNA-binding protein 1 (CHD-1) (EC 3.6.4.-) (ATP-dependent helicase CHD1),Gallus gallus (Chicken),53.7,1444.0,0.0,1282.7,sp|B6ZLK2|CHD1_CHICK Chromodomain-helicase-DNA-binding protein 1 OS=Gallus gallus OX=9031 GN=CHD1 PE=1 SV=1,GO:0000775; GO:0000785; GO:0003677; GO:0003682; GO:0004386; GO:0005524; GO:0005634; GO:0016887; GO:0034728; GO:0042393; GO:0140658,nucleosome organization [GO:0034728],"chromatin [GO:0000785]; chromosome, centromeric region [GO:0000775]; nucleus [GO:0005634]",ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent chromatin remodeler activity [GO:0140658]; chromatin binding [GO:0003682]; DNA binding [GO:0003677]; helicase activity [GO:0004386]; histone binding [GO:0042393],GO:0003677; GO:0003824; GO:0005634; GO:0006325; GO:0016787; GO:0016853; GO:0042393; GO:0043226; GO:0140097; GO:0140657,"DNA binding; catalytic activity; nucleus; chromatin organization; hydrolase activity; isomerase activity; histone binding; organelle; catalytic activity, acting on DNA; ATP-dependent activity"
OG_02855,0.5581720701103401,FUN_011893-T1,Peve_00008033,Pocillopora_meandrina_HIv1___TS.g16684.t2,three_way,72.4585,FUN_011893-T1,Q9WVE9,ITSN1_RAT,,Intersectin-1 (EH domain and SH3 domain regulator of endocytosis 1),Rattus norvegicus (Rat),40.1,1088.0,5.1e-58,228.0,sp|Q9WVE9|ITSN1_RAT Intersectin-1 OS=Rattus norvegicus OX=10116 GN=Itsn1 PE=1 SV=2,GO:0005085; GO:0005509; GO:0005635; GO:0005737; GO:0005829; GO:0005886; GO:0005905; GO:0006887; GO:0006897; GO:0007264; GO:0007267; GO:0008104; GO:0015031; GO:0016197; GO:0019209; GO:0030027; GO:0030139; GO:0042734; GO:0043025; GO:0043195; GO:0043197; GO:0043524; GO:0044305; GO:0048488; GO:0051402; GO:0051897; GO:0055037; GO:0060090; GO:0060124; GO:0060999; GO:0070064; GO:0097440; GO:0097708; GO:0098833; GO:0098843; GO:0098871; GO:0098978; GO:0099175; GO:0150007; GO:1905274; GO:2001288,cell-cell signaling [GO:0007267]; clathrin-dependent synaptic vesicle endocytosis [GO:0150007]; endocytosis [GO:0006897]; endosomal transport [GO:0016197]; exocytosis [GO:0006887]; negative regulation of neuron apoptotic process [GO:0043524]; neuron apoptotic process [GO:0051402]; positive regulation of caveolin-mediated endocytosis [GO:2001288]; positive regulation of dendritic spine development [GO:0060999]; positive regulation of growth hormone secretion [GO:0060124]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; protein localization [GO:0008104]; protein transport [GO:0015031]; regulation of modification of postsynaptic actin cytoskeleton [GO:1905274]; regulation of postsynapse organization [GO:0099175]; small GTPase-mediated signal transduction [GO:0007264]; synaptic vesicle endocytosis [GO:0048488],apical dendrite [GO:0097440]; calyx of Held [GO:0044305]; clathrin-coated pit [GO:0005905]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendritic spine [GO:0043197]; endocytic vesicle [GO:0030139]; glutamatergic synapse [GO:0098978]; intracellular vesicle [GO:0097708]; lamellipodium [GO:0030027]; neuronal cell body [GO:0043025]; nuclear envelope [GO:0005635]; plasma membrane [GO:0005886]; postsynaptic actin cytoskeleton [GO:0098871]; postsynaptic endocytic zone [GO:0098843]; presynaptic endocytic zone [GO:0098833]; presynaptic membrane [GO:0042734]; recycling endosome [GO:0055037]; terminal bouton [GO:0043195],calcium ion binding [GO:0005509]; guanyl-nucleotide exchange factor activity [GO:0005085]; kinase activator activity [GO:0019209]; molecular adaptor activity [GO:0060090]; proline-rich region binding [GO:0070064],GO:0005635; GO:0005768; GO:0005829; GO:0005856; GO:0005886; GO:0012501; GO:0016192; GO:0023052; GO:0031410; GO:0043226; GO:0060090; GO:0098772,nuclear envelope; endosome; cytosol; cytoskeleton; plasma membrane; programmed cell death; vesicle-mediated transport; signaling; cytoplasmic vesicle; organelle; molecular adaptor activity; molecular function regulator activity
OG_02891,0.5452121741838774,FUN_011946-T1,Peve_00016920,Pocillopora_meandrina_HIv1___RNAseq.g9190.t1,three_way,81.93116666666667,FUN_011946-T1,O75937,DNJC8_HUMAN,,DnaJ homolog subfamily C member 8 (Splicing protein spf31),Homo sapiens (Human),46.0,163.0,6.8e-34,145.6,sp|O75937|DNJC8_HUMAN DnaJ homolog subfamily C member 8 OS=Homo sapiens OX=9606 GN=DNAJC8 PE=1 SV=2,GO:0005634; GO:0005654; GO:0005829; GO:0030544; GO:0045171,,cytosol [GO:0005829]; intercellular bridge [GO:0045171]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],Hsp70 protein binding [GO:0030544],GO:0005634; GO:0005654; GO:0005829; GO:0043226,nucleus; nucleoplasm; cytosol; organelle
OG_03852,0.2015260629790617,FUN_015344-T1,Peve_00011267,Pocillopora_meandrina_HIv1___TS.g26468.t1,three_way,95.928,FUN_015344-T1,Q9V359,,,,,70.9,206.0,5.3e-79,295.4,sp|Q9V359|VPS28_DROME Vacuolar protein sorting-associated protein 28 homolog OS=Drosophila melanogaster OX=7227 GN=Vps28 PE=1 SV=1,,,,,,
OG_07081,0.4780989704664691,FUN_032323-T1,Peve_00017288,Pocillopora_meandrina_HIv1___RNAseq.g24797.t1,three_way,83.84383333333334,FUN_032323-T1,O60763,USO1_HUMAN,,General vesicular transport factor p115 (Protein USO1 homolog) (Transcytosis-associated protein) (TAP) (Vesicle-docking protein),Homo sapiens (Human),57.8,765.0,2.2e-236,820.5,sp|O60763|USO1_HUMAN General vesicular transport factor p115 OS=Homo sapiens OX=9606 GN=USO1 PE=1 SV=2,GO:0000139; GO:0001650; GO:0003723; GO:0005783; GO:0005794; GO:0005795; GO:0005815; GO:0005829; GO:0006886; GO:0006888; GO:0007264; GO:0012507; GO:0016020; GO:0030133; GO:0032252; GO:0045056; GO:0045296; GO:0048211; GO:0048280; GO:0048471; GO:0061025; GO:1900076,endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; Golgi vesicle docking [GO:0048211]; intracellular protein transport [GO:0006886]; membrane fusion [GO:0061025]; regulation of cellular response to insulin stimulus [GO:1900076]; secretory granule localization [GO:0032252]; small GTPase-mediated signal transduction [GO:0007264]; transcytosis [GO:0045056]; vesicle fusion with Golgi apparatus [GO:0048280],cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; ER to Golgi transport vesicle membrane [GO:0012507]; fibrillar center [GO:0001650]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; Golgi stack [GO:0005795]; membrane [GO:0016020]; microtubule organizing center [GO:0005815]; perinuclear region of cytoplasm [GO:0048471]; transport vesicle [GO:0030133],cadherin binding [GO:0045296]; RNA binding [GO:0003723],GO:0003723; GO:0005783; GO:0005794; GO:0005815; GO:0005829; GO:0006886; GO:0016192; GO:0031410; GO:0043226; GO:0061024,RNA binding; endoplasmic reticulum; Golgi apparatus; microtubule organizing center; cytosol; intracellular protein transport; vesicle-mediated transport; cytoplasmic vesicle; organelle; membrane organization
OG_07200,0.5958218566696072,FUN_032709-T2,Peve_00029921,Pocillopora_meandrina_HIv1___RNAseq.g29873.t1,three_way,77.85433333333333,FUN_032709-T2,F1QB54,PABPA_DANRE,,Polyadenylate-binding protein 1A (PABP-1A) (Poly(A)-binding protein 1A),Danio rerio (Zebrafish) (Brachydanio rerio),58.9,628.0,1.0999999999999999e-187,657.9,sp|F1QB54|PABPA_DANRE Polyadenylate-binding protein 1A OS=Danio rerio OX=7955 GN=pabpc1a PE=1 SV=1,GO:0003730; GO:0005634; GO:0005829; GO:0006397; GO:0006412; GO:0006417; GO:0007507; GO:0008143; GO:0008266; GO:0010494; GO:1990904,heart development [GO:0007507]; mRNA processing [GO:0006397]; regulation of translation [GO:0006417]; translation [GO:0006412],cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904],mRNA 3'-UTR binding [GO:0003730]; poly(A) binding [GO:0008143]; poly(U) RNA binding [GO:0008266],GO:0003723; GO:0005634; GO:0005829; GO:0016071; GO:0043226; GO:0048856,RNA binding; nucleus; cytosol; mRNA metabolic process; organelle; anatomical structure development
OG_07486,0.45387434604404,FUN_034012-T1,Peve_00007016,Pocillopora_meandrina_HIv1___TS.g18832.t1,three_way,67.49216666666666,FUN_034012-T1,B1AQJ2,UBP36_MOUSE,,Ubiquitin carboxyl-terminal hydrolase 36 (EC 2.3.2.-) (EC 3.4.19.12) (Deubiquitinating enzyme 36) (Ubiquitin thioesterase 36) (Ubiquitin-specific-processing protease 36),Mus musculus (Mouse),50.0,470.0,3.3e-123,444.5,sp|B1AQJ2|UBP36_MOUSE Ubiquitin carboxyl-terminal hydrolase 36 OS=Mus musculus OX=10090 GN=Usp36 PE=1 SV=1,GO:0003723; GO:0004843; GO:0005730; GO:0005737; GO:0006325; GO:0006508; GO:0007000; GO:0016242; GO:0016579; GO:0016607; GO:0016740; GO:0031647; GO:0050821; GO:0140936; GO:1990380; GO:2000232,chromatin organization [GO:0006325]; negative regulation of macroautophagy [GO:0016242]; nucleolus organization [GO:0007000]; protein deubiquitination [GO:0016579]; protein stabilization [GO:0050821]; proteolysis [GO:0006508]; regulation of protein stability [GO:0031647]; regulation of rRNA processing [GO:2000232],cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleolus [GO:0005730],cysteine-type deubiquitinase activity [GO:0004843]; histone H2B deubiquitinase activity [GO:0140936]; K48-linked deubiquitinase activity [GO:1990380]; RNA binding [GO:0003723]; transferase activity [GO:0016740],GO:0003723; GO:0003824; GO:0005730; GO:0006325; GO:0016740; GO:0016787; GO:0043226; GO:0140096,"RNA binding; catalytic activity; nucleolus; chromatin organization; transferase activity; hydrolase activity; organelle; catalytic activity, acting on a protein"
OG_07880,0.5979686221587807,FUN_035243-T1,Peve_00042228,Pocillopora_meandrina_HIv1___RNAseq.g27896.t1,three_way,91.40466666666669,FUN_035243-T1,Q6Q137,SEPT7_BOVIN,,Septin-7 (CDC10 protein homolog),Bos taurus (Bovine),67.9,330.0,2.1999999999999997e-129,463.8,sp|Q6Q137|SEPT7_BOVIN Septin-7 OS=Bos taurus OX=9913 GN=SEPTIN7 PE=2 SV=2,GO:0000776; GO:0001725; GO:0003924; GO:0005525; GO:0005634; GO:0005819; GO:0005930; GO:0005940; GO:0007283; GO:0008104; GO:0015630; GO:0016476; GO:0030154; GO:0030496; GO:0031105; GO:0032153; GO:0032154; GO:0042802; GO:0060090; GO:0060271; GO:0061640; GO:0097227; GO:0097730; GO:1902857,cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; cytoskeleton-dependent cytokinesis [GO:0061640]; positive regulation of non-motile cilium assembly [GO:1902857]; protein localization [GO:0008104]; regulation of embryonic cell shape [GO:0016476]; spermatogenesis [GO:0007283],axoneme [GO:0005930]; cell division site [GO:0032153]; cleavage furrow [GO:0032154]; kinetochore [GO:0000776]; microtubule cytoskeleton [GO:0015630]; midbody [GO:0030496]; non-motile cilium [GO:0097730]; nucleus [GO:0005634]; septin complex [GO:0031105]; septin ring [GO:0005940]; sperm annulus [GO:0097227]; spindle [GO:0005819]; stress fiber [GO:0001725],GTP binding [GO:0005525]; GTPase activity [GO:0003924]; identical protein binding [GO:0042802]; molecular adaptor activity [GO:0060090],GO:0000910; GO:0003824; GO:0003924; GO:0005634; GO:0005856; GO:0005929; GO:0016787; GO:0022414; GO:0030154; GO:0043226; GO:0044782; GO:0060090,cytokinesis; catalytic activity; GTPase activity; nucleus; cytoskeleton; cilium; hydrolase activity; reproductive process; cell differentiation; organelle; cilium organization; molecular adaptor activity
OG_08474,0.2222977134858034,FUN_037291-T1,Peve_00032666,Pocillopora_meandrina_HIv1___RNAseq.22530_t,three_way,88.56233333333334,FUN_037291-T1,Q5EAD6,RL15_BOVIN,,Large ribosomal subunit protein eL15 (60S ribosomal protein L15),Bos taurus (Bovine),76.0,204.0,2.1e-90,333.2,sp|Q5EAD6|RL15_BOVIN Large ribosomal subunit protein eL15 OS=Bos taurus OX=9913 GN=RPL15 PE=2 SV=3,GO:0002181; GO:0003723; GO:0003735; GO:0022625,cytoplasmic translation [GO:0002181],cytosolic large ribosomal subunit [GO:0022625],RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735],GO:0002181; GO:0003723; GO:0005198,cytoplasmic translation; RNA binding; structural molecule activity
