group_id,max_val,apul,peve,ptua,type,avg_identity,query,accession,id,reviewed,protein_name,organism,pident,length,evalue,bitscore,title,go_ids,go_bp,go_cc,go_mf,goslim_ids,goslim_names
OG_00290,0.2397497922656786,FUN_001081-T1,Peve_00037397,Pocillopora_meandrina_HIv1___RNAseq.g2712.t1,three_way,88.91366666666667,FUN_001081-T1,Q13557,,,,,72.0,468.0,8.2e-197,688.0,sp|Q13557|KCC2D_HUMAN Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Homo sapiens OX=9606 GN=CAMK2D PE=1 SV=3,,,,,,
OG_00330,0.2024093605091338,FUN_001151-T1,Peve_00002867,Pocillopora_meandrina_HIv1___RNAseq.g29324.t1,three_way,82.99033333333333,FUN_001151-T1,Q6TEM9,MYLIA_DANRE,,E3 ubiquitin-protein ligase MYLIP-A (EC 2.3.2.27) (Myosin regulatory light chain-interacting protein A) (MIR-A) (RING-type E3 ubiquitin transferase MYLIP-A),Danio rerio (Zebrafish) (Brachydanio rerio),31.2,480.0,1.4999999999999998e-62,241.9,sp|Q6TEM9|MYLIA_DANRE E3 ubiquitin-protein ligase MYLIP-A OS=Danio rerio OX=7955 GN=mylipa PE=1 SV=2,GO:0004842; GO:0005737; GO:0005829; GO:0005856; GO:0006511; GO:0007369; GO:0008270; GO:0016567; GO:0030178,gastrulation [GO:0007369]; negative regulation of Wnt signaling pathway [GO:0030178]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511],cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829],ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270],GO:0003824; GO:0005829; GO:0005856; GO:0016740; GO:0043226; GO:0140096,"catalytic activity; cytosol; cytoskeleton; transferase activity; organelle; catalytic activity, acting on a protein"
OG_01816,0.2205867371026028,FUN_007688-T1,Peve_00001056,Pocillopora_meandrina_HIv1___RNAseq.g18040.t1,three_way,82.33016666666667,FUN_007688-T1,Q68FW6,,,,,34.5,397.0,8.7e-49,196.1,sp|Q68FW6|PPR36_RAT Protein phosphatase 1 regulatory subunit 36 OS=Rattus norvegicus OX=10116 GN=Ppp1r36 PE=2 SV=1,,,,,,
OG_02085,0.4987265972227058,FUN_008308-T1,Peve_00015425,Pocillopora_meandrina_HIv1___TS.g24505.t2,three_way,78.96333333333334,FUN_008308-T1,Q8R2E9,ERO1B_MOUSE,,ERO1-like protein beta (ERO1-L-beta) (EC 1.8.4.-) (Endoplasmic reticulum oxidoreductase beta) (Endoplasmic reticulum oxidoreductin-1-like protein B) (Oxidoreductin-1-L-beta),Mus musculus (Mouse),47.8,446.0,3.2e-116,420.2,sp|Q8R2E9|ERO1B_MOUSE ERO1-like protein beta OS=Mus musculus OX=10090 GN=Ero1b PE=1 SV=1,GO:0005788; GO:0005789; GO:0006888; GO:0015035; GO:0015036; GO:0016020; GO:0016972; GO:0030070; GO:0030198; GO:0034975; GO:0042593; GO:0045454; GO:0051604; GO:0071949,cell redox homeostasis [GO:0045454]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; extracellular matrix organization [GO:0030198]; glucose homeostasis [GO:0042593]; insulin processing [GO:0030070]; protein folding in endoplasmic reticulum [GO:0034975]; protein maturation [GO:0051604],endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum membrane [GO:0005789]; membrane [GO:0016020],disulfide oxidoreductase activity [GO:0015036]; FAD binding [GO:0071949]; protein-disulfide reductase activity [GO:0015035]; thiol oxidase activity [GO:0016972],GO:0003824; GO:0006457; GO:0016192; GO:0016491; GO:0030198; GO:0051604; GO:0140096,"catalytic activity; protein folding; vesicle-mediated transport; oxidoreductase activity; extracellular matrix organization; protein maturation; catalytic activity, acting on a protein"
OG_03324,0.1739366148502028,FUN_013404-T1,Peve_00028077,Pocillopora_meandrina_HIv1___TS.g15827.t1b,three_way,83.703,FUN_013404-T1,A5PJ65,,,,,65.1,192.0,1.2e-66,254.2,sp|A5PJ65|RER1_BOVIN Protein RER1 OS=Bos taurus OX=9913 GN=RER1 PE=2 SV=2,,,,,,
OG_04138,0.2661971877319176,FUN_016592-T1,Peve_00005996,Pocillopora_meandrina_HIv1___RNAseq.g475.t1,three_way,82.95,FUN_016592-T1,D3ZY60,PKHA8_RAT,,Pleckstrin homology domain-containing family A member 8 (PH domain-containing family A member 8) (Phosphatidylinositol-four-phosphate adapter protein 2) (FAPP-2) (Phosphoinositol 4-phosphate adapter protein 2),Rattus norvegicus (Rat),39.0,546.0,2.3999999999999998e-96,354.4,sp|D3ZY60|PKHA8_RAT Pleckstrin homology domain-containing family A member 8 OS=Rattus norvegicus OX=10116 GN=Plekha8 PE=1 SV=1,GO:0005654; GO:0005802; GO:0005829; GO:0006869; GO:0015031; GO:0016020; GO:0017089; GO:0035621; GO:0035627; GO:0042802; GO:0051861; GO:0070273; GO:0097001; GO:0120009; GO:1902387; GO:1902388,ceramide transport [GO:0035627]; ER to Golgi ceramide transport [GO:0035621]; intermembrane lipid transfer [GO:0120009]; lipid transport [GO:0006869]; protein transport [GO:0015031],cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; trans-Golgi network [GO:0005802],ceramide 1-phosphate binding [GO:1902387]; ceramide 1-phosphate transfer activity [GO:1902388]; ceramide binding [GO:0097001]; glycolipid binding [GO:0051861]; glycolipid transfer activity [GO:0017089]; identical protein binding [GO:0042802]; phosphatidylinositol-4-phosphate binding [GO:0070273],GO:0005215; GO:0005654; GO:0005829; GO:0008289; GO:0061024,transporter activity; nucleoplasm; cytosol; lipid binding; membrane organization
OG_04232,0.2745832380689991,FUN_017709-T1,Peve_00022746,Pocillopora_meandrina_HIv1___RNAseq.g19535.t1,three_way,68.68633333333334,FUN_017709-T1,Q12931,TRAP1_HUMAN,,"Heat shock protein 75 kDa, mitochondrial (HSP 75) (Heat shock protein family C member 5) (TNFR-associated protein 1) (Tumor necrosis factor type 1 receptor-associated protein) (TRAP-1)",Homo sapiens (Human),50.5,661.0,7.799999999999998e-177,622.1,"sp|Q12931|TRAP1_HUMAN Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens OX=9606 GN=TRAP1 PE=1 SV=3",GO:0003723; GO:0005164; GO:0005524; GO:0005654; GO:0005739; GO:0005743; GO:0005758; GO:0005759; GO:0006457; GO:0009386; GO:0016020; GO:0016887; GO:0019901; GO:0051082; GO:0061077; GO:0140662; GO:1901856; GO:1903427; GO:1903751,chaperone-mediated protein folding [GO:0061077]; negative regulation of cellular respiration [GO:1901856]; negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide [GO:1903751]; negative regulation of reactive oxygen species biosynthetic process [GO:1903427]; protein folding [GO:0006457]; translational attenuation [GO:0009386],membrane [GO:0016020]; mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654],ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein folding chaperone [GO:0140662]; protein kinase binding [GO:0019901]; RNA binding [GO:0003723]; tumor necrosis factor receptor binding [GO:0005164]; unfolded protein binding [GO:0051082],GO:0003723; GO:0003824; GO:0005654; GO:0005739; GO:0006457; GO:0016787; GO:0043226; GO:0044183; GO:0140657,RNA binding; catalytic activity; nucleoplasm; mitochondrion; protein folding; hydrolase activity; organelle; protein folding chaperone; ATP-dependent activity
OG_04530,0.1391856556299715,FUN_022074-T1,Peve_00038289,Pocillopora_meandrina_HIv1___RNAseq.g4562.t1,three_way,49.9445,,,,,,,,,,,,,,,,,
OG_04707,0.2027748967576611,FUN_022509-T1,Peve_00031525,Pocillopora_meandrina_HIv1___RNAseq.g4259.t1,three_way,82.23083333333334,FUN_022509-T1,Q810A7,DDX42_MOUSE,,ATP-dependent RNA helicase DDX42 (EC 3.6.4.13) (DEAD box protein 42),Mus musculus (Mouse),59.9,731.0,1.4000000000000001e-227,790.8,sp|Q810A7|DDX42_MOUSE ATP-dependent RNA helicase DDX42 OS=Mus musculus OX=10090 GN=Ddx42 PE=1 SV=3,GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0008104; GO:0016607; GO:0016887; GO:0042981; GO:0071004; GO:1903241,protein localization [GO:0008104]; regulation of apoptotic process [GO:0042981]; U2-type prespliceosome assembly [GO:1903241],cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; U2-type prespliceosome [GO:0071004],ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724],GO:0003723; GO:0003824; GO:0005634; GO:0005829; GO:0016787; GO:0016853; GO:0043226; GO:0065003; GO:0140098; GO:0140657,"RNA binding; catalytic activity; nucleus; cytosol; hydrolase activity; isomerase activity; organelle; protein-containing complex assembly; catalytic activity, acting on RNA; ATP-dependent activity"
OG_05117,0.2576990138498891,FUN_023378-T1,Peve_00005367,Pocillopora_meandrina_HIv1___RNAseq.g17524.t1,three_way,84.52566666666667,FUN_023378-T1,Q6GLB9,,,,,40.1,192.0,1.6000000000000002e-23,110.9,sp|Q6GLB9|EMX1_XENTR Homeobox protein EMX1 OS=Xenopus tropicalis OX=8364 GN=emx1 PE=2 SV=1,,,,,,
OG_05715,0.2203361268430808,FUN_025600-T1,Peve_00006554,Pocillopora_meandrina_HIv1___RNAseq.g23141.t1,three_way,73.26283333333333,FUN_025600-T1,A1A4J7,,,,,31.7,819.0,5.300000000000001e-100,367.1,sp|A1A4J7|SMG8_BOVIN Nonsense-mediated mRNA decay factor SMG8 OS=Bos taurus OX=9913 GN=SMG8 PE=2 SV=2,,,,,,
