group_id,max_val,apul,peve,ptua,type,avg_identity,query,accession,id,reviewed,protein_name,organism,pident,length,evalue,bitscore,title,go_ids,go_bp,go_cc,go_mf,goslim_ids,goslim_names
OG_00447,0.3018137756726574,FUN_001367-T1,Peve_00036761,Pocillopora_meandrina_HIv1___RNAseq.g2144.t1,three_way,66.2335,FUN_001367-T1,Q13610,,,,,52.7,495.0,6.1999999999999995e-105,382.9,sp|Q13610|PWP1_HUMAN Periodic tryptophan protein 1 homolog OS=Homo sapiens OX=9606 GN=PWP1 PE=1 SV=1,,,,,,
OG_00567,0.2760855750240888,FUN_001623-T1,Peve_00042510,Pocillopora_meandrina_HIv1___RNAseq.g2168.t1,three_way,37.91416666666667,,,,,,,,,,,,,,,,,
OG_00950,0.2714013339707753,FUN_004310-T1,Peve_00033937,Pocillopora_meandrina_HIv1___RNAseq.g16984.t1,three_way,77.72666666666666,FUN_004310-T1,Q9JJT0,,,,,62.3,374.0,1.7e-141,503.8,sp|Q9JJT0|RCL1_MOUSE RNA 3'-terminal phosphate cyclase-like protein OS=Mus musculus OX=10090 GN=Rcl1 PE=2 SV=1,,,,,,
OG_01306,0.2837453438268923,FUN_005161-T1,Peve_00015385,Pocillopora_meandrina_HIv1___RNAseq.g8087.t1,three_way,63.32866666666666,,,,,,,,,,,,,,,,,
OG_01382,0.2802026376238096,FUN_005339-T1,Peve_00035213,Pocillopora_meandrina_HIv1___RNAseq.g8200.t1,three_way,93.732,FUN_005339-T1,Q32P79,,,,,78.6,117.0,6.1e-50,198.0,sp|Q32P79|RPB11_BOVIN DNA-directed RNA polymerase II subunit RPB11 OS=Bos taurus OX=9913 GN=POLR2J PE=1 SV=1,,,,,,
OG_01751,0.3440289858158218,FUN_007085-T1,Peve_00019888,Pocillopora_meandrina_HIv1___RNAseq.g20076.t1,three_way,70.81283333333333,FUN_007085-T1,Q5E9X4,LRC59_BOVIN,,"Leucine-rich repeat-containing protein 59 [Cleaved into: Leucine-rich repeat-containing protein 59, N-terminally processed]",Bos taurus (Bovine),70.4,159.0,3.4e-14,80.5,sp|Q5E9X4|LRC59_BOVIN Leucine-rich repeat-containing protein 59 OS=Bos taurus OX=9913 GN=LRRC59 PE=2 SV=1,GO:0005635; GO:0005789; GO:0042645,,endoplasmic reticulum membrane [GO:0005789]; mitochondrial nucleoid [GO:0042645]; nuclear envelope [GO:0005635],,GO:0005635; GO:0043226,nuclear envelope; organelle
OG_01856,0.2159862277487849,FUN_007808-T1,Peve_00022061,Pocillopora_meandrina_HIv1___RNAseq.g18350.t1,three_way,71.29266666666666,FUN_007808-T1,Q58D06,,,,,38.4,378.0,2.9e-69,263.8,sp|Q58D06|WDR74_BOVIN WD repeat-containing protein 74 OS=Bos taurus OX=9913 GN=WDR74 PE=2 SV=1,,,,,,
OG_02327,0.3238491322232246,FUN_008919-T1,Peve_00020782,Pocillopora_meandrina_HIv1___RNAseq.g3998.t1,three_way,71.58416666666666,FUN_008919-T1,Q5R7U7,,,,,42.5,537.0,3.1000000000000004e-104,380.6,sp|Q5R7U7|DCTN4_PONAB Dynactin subunit 4 OS=Pongo abelii OX=9601 GN=DCTN4 PE=2 SV=1,,,,,,
OG_02760,0.2935435433786925,FUN_011697-T1,Peve_00010714,Pocillopora_meandrina_HIv1___RNAseq.g23831.t1,three_way,71.151,,,,,,,,,,,,,,,,,
OG_02885,0.2361477555637377,FUN_011935-T1,Peve_00036731,Pocillopora_meandrina_HIv1___RNAseq.g26615.t1,three_way,51.94433333333333,FUN_011935-T1,Q805E5,,,,,35.8,279.0,7.2e-34,146.0,sp|Q805E5|CHSTE_DANRE Carbohydrate sulfotransferase 14 OS=Danio rerio OX=7955 GN=chst14 PE=2 SV=1,,,,,,
