group_id,max_val,apul,peve,ptua,type,avg_identity,query,accession,id,reviewed,protein_name,organism,pident,length,evalue,bitscore,title,go_ids,go_bp,go_cc,go_mf,goslim_ids,goslim_names
OG_00032,0.2114816744493214,FUN_000238-T1,Peve_00033352,Pocillopora_meandrina_HIv1___RNAseq.g28954.t1,three_way,62.998666666666665,FUN_000238-T1,Q5ZI58,,,,,35.3,552.0,1e-61,239.6,sp|Q5ZI58|ATOSA_CHICK Atos homolog protein A OS=Gallus gallus OX=9031 GN=ATOSA PE=2 SV=2,,,,,,
OG_00296,0.2271105958576571,FUN_001087-T1,Peve_00003172,Pocillopora_meandrina_HIv1___RNAseq.g29386.t1,three_way,70.96266666666666,,,,,,,,,,,,,,,,,
OG_00356,0.6239860860586081,FUN_001188-T1,Peve_00009673,Pocillopora_meandrina_HIv1___TS.g6724.t2,three_way,43.03966666666667,,,,,,,,,,,,,,,,,
OG_00506,0.0976160335803238,FUN_001482-T1,Peve_00029349,Pocillopora_meandrina_HIv1___TS.g4428.t1,three_way,67.89966666666666,FUN_001482-T1,Q6GLB9,,,,,75.4,69.0,1.4e-20,101.3,sp|Q6GLB9|EMX1_XENTR Homeobox protein EMX1 OS=Xenopus tropicalis OX=8364 GN=emx1 PE=2 SV=1,,,,,,
OG_00568,0.2201771037385603,FUN_001624-T2,Peve_00042511,Pocillopora_meandrina_HIv1___TS.g4673.t1,three_way,69.09666666666666,FUN_001624-T2,Q8NHX9,TPC2_HUMAN,,Two pore channel protein 2 (Two pore calcium channel protein 2),Homo sapiens (Human),44.0,728.0,2e-149,531.2,sp|Q8NHX9|TPC2_HUMAN Two pore channel protein 2 OS=Homo sapiens OX=9606 GN=TPCN2 PE=1 SV=2,GO:0005245; GO:0005262; GO:0005764; GO:0005765; GO:0005829; GO:0006874; GO:0006939; GO:0007040; GO:0010008; GO:0010506; GO:0015280; GO:0017157; GO:0019065; GO:0019722; GO:0019901; GO:0031902; GO:0033162; GO:0033280; GO:0034220; GO:0034702; GO:0035725; GO:0036020; GO:0042802; GO:0048086; GO:0051209; GO:0051452; GO:0072345; GO:0075509; GO:0080025; GO:0090117; GO:0097682,calcium-mediated signaling [GO:0019722]; endocytosis involved in viral entry into host cell [GO:0075509]; endosome to lysosome transport of low-density lipoprotein particle [GO:0090117]; intracellular calcium ion homeostasis [GO:0006874]; intracellular pH reduction [GO:0051452]; lysosome organization [GO:0007040]; monoatomic ion transmembrane transport [GO:0034220]; negative regulation of developmental pigmentation [GO:0048086]; receptor-mediated endocytosis of virus by host cell [GO:0019065]; regulation of autophagy [GO:0010506]; regulation of exocytosis [GO:0017157]; release of sequestered calcium ion into cytosol [GO:0051209]; response to vitamin D [GO:0033280]; smooth muscle contraction [GO:0006939]; sodium ion transmembrane transport [GO:0035725],cytosol [GO:0005829]; endolysosome membrane [GO:0036020]; endosome membrane [GO:0010008]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; melanosome membrane [GO:0033162]; monoatomic ion channel complex [GO:0034702],"calcium channel activity [GO:0005262]; identical protein binding [GO:0042802]; intracellularly phosphatidylinositol-3,5-bisphosphate-gated monatomic cation channel activity [GO:0097682]; ligand-gated sodium channel activity [GO:0015280]; NAADP-sensitive calcium-release channel activity [GO:0072345]; phosphatidylinositol-3,5-bisphosphate binding [GO:0080025]; protein kinase binding [GO:0019901]; voltage-gated calcium channel activity [GO:0005245]",GO:0003012; GO:0005215; GO:0005764; GO:0005773; GO:0005829; GO:0007040; GO:0008289; GO:0016192; GO:0043226; GO:0055085,muscle system process; transporter activity; lysosome; vacuole; cytosol; lysosome organization; lipid binding; vesicle-mediated transport; organelle; transmembrane transport
OG_00656,0.2934442914726087,FUN_001943-T1,Peve_00041248,Pocillopora_meandrina_HIv1___RNAseq.g2485.t1,three_way,67.74316666666667,FUN_001943-T1,Q3TC46,PATL1_MOUSE,,Protein PAT1 homolog 1 (PAT1-like protein 1) (Protein PAT1 homolog b) (Pat1b),Mus musculus (Mouse),27.4,602.0,3.4e-40,168.3,sp|Q3TC46|PATL1_MOUSE Protein PAT1 homolog 1 OS=Mus musculus OX=10090 GN=Patl1 PE=1 SV=2,GO:0000290; GO:0000932; GO:0002151; GO:0003723; GO:0005737; GO:0005829; GO:0008266; GO:0016605; GO:0016607; GO:0017148; GO:0030014; GO:0030371; GO:0033962; GO:0034046,deadenylation-dependent decapping of nuclear-transcribed mRNA [GO:0000290]; negative regulation of translation [GO:0017148]; P-body assembly [GO:0033962],CCR4-NOT complex [GO:0030014]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear speck [GO:0016607]; P-body [GO:0000932]; PML body [GO:0016605],G-quadruplex RNA binding [GO:0002151]; poly(G) binding [GO:0034046]; poly(U) RNA binding [GO:0008266]; RNA binding [GO:0003723]; translation repressor activity [GO:0030371],GO:0003723; GO:0005829; GO:0016071; GO:0043226; GO:0045182,RNA binding; cytosol; mRNA metabolic process; organelle; translation regulator activity
OG_01174,0.28933007938092,FUN_004803-T2,Peve_00023849,Pocillopora_meandrina_HIv1___RNAseq.g8569.t1,three_way,51.61816666666667,FUN_004803-T2,A7E2V4,ZSWM8_HUMAN,,Zinc finger SWIM domain-containing protein 8,Homo sapiens (Human),29.1,453.0,2.6e-39,166.4,sp|A7E2V4|ZSWM8_HUMAN Zinc finger SWIM domain-containing protein 8 OS=Homo sapiens OX=9606 GN=ZSWIM8 PE=1 SV=1,GO:0005829; GO:0006515; GO:0008270; GO:0016567; GO:0031462; GO:0031463; GO:0043161; GO:0140958; GO:1990756; GO:2000627,positive regulation of miRNA catabolic process [GO:2000627]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]; protein ubiquitination [GO:0016567]; target-directed miRNA degradation [GO:0140958],Cul2-RING ubiquitin ligase complex [GO:0031462]; Cul3-RING ubiquitin ligase complex [GO:0031463]; cytosol [GO:0005829],ubiquitin-like ligase-substrate adaptor activity [GO:1990756]; zinc ion binding [GO:0008270],GO:0005829; GO:0030163; GO:0060090,cytosol; protein catabolic process; molecular adaptor activity
OG_01191,0.2405045836175942,FUN_004845-T1,Peve_00019432,Pocillopora_meandrina_HIv1___RNAseq.g8622.t1,three_way,81.704,FUN_004845-T1,Q9PTS8,ACHA9_CHICK,,Neuronal acetylcholine receptor subunit alpha-9 (Nicotinic acetylcholine receptor subunit alpha-9) (NACHR alpha-9),Gallus gallus (Chicken),39.9,476.0,7.3000000000000015e-87,322.8,sp|Q9PTS8|ACHA9_CHICK Neuronal acetylcholine receptor subunit alpha-9 OS=Gallus gallus OX=9031 GN=CHRNA9 PE=1 SV=1,GO:0005231; GO:0005262; GO:0005886; GO:0007268; GO:0022848; GO:0022850; GO:0034220; GO:0042391; GO:0043005; GO:0045202; GO:0045211; GO:1902495; GO:1904315,chemical synaptic transmission [GO:0007268]; monoatomic ion transmembrane transport [GO:0034220]; regulation of membrane potential [GO:0042391],neuron projection [GO:0043005]; plasma membrane [GO:0005886]; postsynaptic membrane [GO:0045211]; synapse [GO:0045202]; transmembrane transporter complex [GO:1902495],acetylcholine-gated monoatomic cation-selective channel activity [GO:0022848]; calcium channel activity [GO:0005262]; excitatory extracellular ligand-gated monoatomic ion channel activity [GO:0005231]; serotonin-gated monoatomic cation channel activity [GO:0022850]; transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential [GO:1904315],GO:0005215; GO:0005886; GO:0023052; GO:0055085; GO:0060089,transporter activity; plasma membrane; signaling; transmembrane transport; molecular transducer activity
OG_01312,0.5171068882836549,FUN_005175-T1,Peve_00011874,Pocillopora_meandrina_HIv1___RNAseq.g7581.t1,three_way,61.32216666666667,FUN_005175-T1,Q9VW71,,,,,22.0,2889.0,4.9e-74,283.1,sp|Q9VW71|FAT2_DROME Fat-like cadherin-related tumor suppressor homolog OS=Drosophila melanogaster OX=7227 GN=kug PE=2 SV=3,,,,,,
OG_01314,0.5001299706437504,FUN_005177-T1,Peve_00022720,Pocillopora_meandrina_HIv1___RNAseq.g7584.t1,three_way,78.689,FUN_005177-T1,Q7Z401,MYCPP_HUMAN,,C-myc promoter-binding protein (DENN domain-containing protein 4A),Homo sapiens (Human),34.8,1885.0,8.6e-282,971.8,sp|Q7Z401|MYCPP_HUMAN C-myc promoter-binding protein OS=Homo sapiens OX=9606 GN=DENND4A PE=1 SV=2,GO:0003677; GO:0005085; GO:0005634; GO:0005829; GO:0006355; GO:0031410; GO:0032483,regulation of DNA-templated transcription [GO:0006355]; regulation of Rab protein signal transduction [GO:0032483],cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; nucleus [GO:0005634],DNA binding [GO:0003677]; guanyl-nucleotide exchange factor activity [GO:0005085],GO:0003677; GO:0005634; GO:0005829; GO:0006355; GO:0031410; GO:0043226; GO:0098772,DNA binding; nucleus; cytosol; regulation of DNA-templated transcription; cytoplasmic vesicle; organelle; molecular function regulator activity
OG_01601,0.1123094299008671,FUN_006644-T1,Peve_00029043,Pocillopora_meandrina_HIv1___RNAseq.g19946.t1,three_way,68.10000000000001,FUN_006644-T1,Q5QNP2,TA13C_DANRE,,Trace amine-associated receptor 13c,Danio rerio (Zebrafish) (Brachydanio rerio),27.8,277.0,2.4e-07,58.2,sp|Q5QNP2|TA13C_DANRE Trace amine-associated receptor 13c OS=Danio rerio OX=7955 GN=taar13c PE=1 SV=1,GO:0001594; GO:0004984; GO:0005886; GO:0007186; GO:0007606; GO:0008227; GO:0009995; GO:0016020; GO:0019808; GO:0019810; GO:0050911; GO:1990834,detection of chemical stimulus involved in sensory perception of smell [GO:0050911]; G protein-coupled receptor signaling pathway [GO:0007186]; response to odorant [GO:1990834]; sensory perception of chemical stimulus [GO:0007606]; soluble molecule recognition [GO:0009995],membrane [GO:0016020]; plasma membrane [GO:0005886],G protein-coupled amine receptor activity [GO:0008227]; olfactory receptor activity [GO:0004984]; polyamine binding [GO:0019808]; putrescine binding [GO:0019810]; trace-amine receptor activity [GO:0001594],GO:0005886; GO:0050877; GO:0060089,plasma membrane; nervous system process; molecular transducer activity
OG_01649,0.348880087376436,FUN_006803-T2,Peve_00029309,Pocillopora_meandrina_HIv1___RNAseq.g20491.t1,three_way,82.40566666666668,FUN_006803-T2,A1L1C7,PAN3_XENTR,,PAN2-PAN3 deadenylation complex subunit pan3 (PAB1P-dependent poly(A)-specific ribonuclease) (Poly(A)-nuclease deadenylation complex subunit 3) (PAN deadenylation complex subunit 3),Xenopus tropicalis (Western clawed frog) (Silurana tropicalis),51.1,626.0,6.2e-166,585.9,sp|A1L1C7|PAN3_XENTR PAN2-PAN3 deadenylation complex subunit pan3 OS=Xenopus tropicalis OX=8364 GN=pan3 PE=2 SV=1,GO:0000289; GO:0000932; GO:0003723; GO:0004672; GO:0005524; GO:0006397; GO:0008270; GO:0010606; GO:0031251,mRNA processing [GO:0006397]; nuclear-transcribed mRNA poly(A) tail shortening [GO:0000289]; positive regulation of cytoplasmic mRNA processing body assembly [GO:0010606],P-body [GO:0000932]; PAN complex [GO:0031251],ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270],GO:0003723; GO:0003824; GO:0016071; GO:0016740; GO:0043226; GO:0140096,"RNA binding; catalytic activity; mRNA metabolic process; transferase activity; organelle; catalytic activity, acting on a protein"
