group_id,max_val,apul,peve,ptua,type,avg_identity,query,accession,id,reviewed,protein_name,organism,pident,length,evalue,bitscore,title,go_ids,go_bp,go_cc,go_mf,goslim_ids,goslim_names
OG_00001,1.2871366038772292,FUN_000185-T1,Peve_00037402,Pocillopora_meandrina_HIv1___RNAseq.g28886.t1,three_way,71.059,FUN_000185-T1,Q32LQ0,AMPE_BOVIN,,Glutamyl aminopeptidase (EAP) (EC 3.4.11.7) (Aminopeptidase A) (AP-A) (CD antigen CD249),Bos taurus (Bovine),41.5,881.0,1.4e-197,691.4,sp|Q32LQ0|AMPE_BOVIN Glutamyl aminopeptidase OS=Bos taurus OX=9913 GN=ENPEP PE=2 SV=1,GO:0003081; GO:0004177; GO:0004230; GO:0005615; GO:0005737; GO:0005886; GO:0006508; GO:0008217; GO:0008270; GO:0008283; GO:0016477; GO:0042277; GO:0043171; GO:0070006,cell migration [GO:0016477]; cell population proliferation [GO:0008283]; peptide catabolic process [GO:0043171]; proteolysis [GO:0006508]; regulation of blood pressure [GO:0008217]; regulation of systemic arterial blood pressure by renin-angiotensin [GO:0003081],cytoplasm [GO:0005737]; extracellular space [GO:0005615]; plasma membrane [GO:0005886],aminopeptidase activity [GO:0004177]; glutamyl aminopeptidase activity [GO:0004230]; metalloaminopeptidase activity [GO:0070006]; peptide binding [GO:0042277]; zinc ion binding [GO:0008270],GO:0003824; GO:0005615; GO:0005886; GO:0016787; GO:0048870; GO:0050886; GO:0140096,"catalytic activity; extracellular space; plasma membrane; hydrolase activity; cell motility; endocrine process; catalytic activity, acting on a protein"
OG_00017,1.27682643347357,FUN_000212-T1,Peve_00007289,Pocillopora_meandrina_HIv1___RNAseq.g28915.t1,three_way,63.1635,FUN_000212-T1,Q95334,AMPE_PIG,,Glutamyl aminopeptidase (EAP) (EC 3.4.11.7) (Aminopeptidase A) (AP-A) (CD antigen CD249),Sus scrofa (Pig),37.8,898.0,2.4999999999999997e-173,610.9,sp|Q95334|AMPE_PIG Glutamyl aminopeptidase OS=Sus scrofa OX=9823 GN=ENPEP PE=1 SV=1,GO:0003081; GO:0004177; GO:0004230; GO:0005615; GO:0005737; GO:0005886; GO:0006508; GO:0008217; GO:0008270; GO:0008283; GO:0016477; GO:0042277; GO:0043171; GO:0070006,cell migration [GO:0016477]; cell population proliferation [GO:0008283]; peptide catabolic process [GO:0043171]; proteolysis [GO:0006508]; regulation of blood pressure [GO:0008217]; regulation of systemic arterial blood pressure by renin-angiotensin [GO:0003081],cytoplasm [GO:0005737]; extracellular space [GO:0005615]; plasma membrane [GO:0005886],aminopeptidase activity [GO:0004177]; glutamyl aminopeptidase activity [GO:0004230]; metalloaminopeptidase activity [GO:0070006]; peptide binding [GO:0042277]; zinc ion binding [GO:0008270],GO:0003824; GO:0005615; GO:0005886; GO:0016787; GO:0048870; GO:0050886; GO:0140096,"catalytic activity; extracellular space; plasma membrane; hydrolase activity; cell motility; endocrine process; catalytic activity, acting on a protein"
OG_00020,1.052192475924782,FUN_000216-T1,Peve_00018873,Pocillopora_meandrina_HIv1___RNAseq.g28926.t1,three_way,52.28366666666667,,,,,,,,,,,,,,,,,
OG_00028,1.0270109245360215,FUN_000231-T1,Peve_00012025,Pocillopora_meandrina_HIv1___RNAseq.g28946.t1,three_way,54.33083333333334,FUN_000231-T1,Q1ZXH8,GXCDD_DICDI,,Guanine exchange factor for Rac 30,Dictyostelium discoideum (Social amoeba),36.5,203.0,4.3e-26,122.5,sp|Q1ZXH8|GXCDD_DICDI Guanine exchange factor for Rac 30 OS=Dictyostelium discoideum OX=44689 GN=gxcDD PE=4 SV=3,GO:0005085; GO:0005096; GO:0005547; GO:0005737; GO:0005856; GO:0005938; GO:0008270; GO:0016020; GO:0030587; GO:0030670; GO:0031152; GO:0031267; GO:0032009; GO:0035556,aggregation involved in sorocarp development [GO:0031152]; intracellular signal transduction [GO:0035556]; sorocarp development [GO:0030587],cell cortex [GO:0005938]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; early phagosome [GO:0032009]; membrane [GO:0016020]; phagocytic vesicle membrane [GO:0030670],"GTPase activator activity [GO:0005096]; guanyl-nucleotide exchange factor activity [GO:0005085]; phosphatidylinositol-3,4,5-trisphosphate binding [GO:0005547]; small GTPase binding [GO:0031267]; zinc ion binding [GO:0008270]",GO:0005856; GO:0008289; GO:0031410; GO:0043226; GO:0048856; GO:0098772,cytoskeleton; lipid binding; cytoplasmic vesicle; organelle; anatomical structure development; molecular function regulator activity
OG_00085,1.7980641813488305,FUN_000433-T1,Peve_00011195,Pocillopora_meandrina_HIv1___RNAseq.g2325.t1,three_way,73.84433333333334,FUN_000433-T1,P26714,,,,,33.7,291.0,2.3e-51,204.9,sp|P26714|GBRB_LYMST Gamma-aminobutyric acid receptor subunit beta OS=Lymnaea stagnalis OX=6523 PE=2 SV=1,,,,,,
OG_00087,1.029196362468434,FUN_000440-T1,Peve_00003439,Pocillopora_meandrina_HIv1___RNAseq.g2328.t2,three_way,87.82716666666667,FUN_000440-T1,P11029,,,,,63.2,2251.0,0.0,2921.0,sp|P11029|ACAC_CHICK Acetyl-CoA carboxylase OS=Gallus gallus OX=9031 GN=ACAC PE=1 SV=1,,,,,,
OG_00092,1.2725569963446854,FUN_000466-T1,Peve_00005613,Pocillopora_meandrina_HIv1___TS.g4928.t1,three_way,56.57183333333334,FUN_000466-T1,Q9UPX8,SHAN2_HUMAN,,SH3 and multiple ankyrin repeat domains protein 2 (Shank2) (Cortactin-binding protein 1) (CortBP1) (Proline-rich synapse-associated protein 1),Homo sapiens (Human),34.1,695.0,4.9e-100,368.2,sp|Q9UPX8|SHAN2_HUMAN SH3 and multiple ankyrin repeat domains protein 2 OS=Homo sapiens OX=9606 GN=SHANK2 PE=1 SV=4,GO:0001750; GO:0001917; GO:0005829; GO:0005886; GO:0007416; GO:0007612; GO:0008284; GO:0014069; GO:0016324; GO:0017124; GO:0030160; GO:0030426; GO:0030534; GO:0031526; GO:0035176; GO:0035255; GO:0035331; GO:0043005; GO:0043025; GO:0043197; GO:0060170; GO:0060291; GO:0060292; GO:0071625,adult behavior [GO:0030534]; learning [GO:0007612]; long-term synaptic depression [GO:0060292]; long-term synaptic potentiation [GO:0060291]; negative regulation of hippo signaling [GO:0035331]; positive regulation of cell population proliferation [GO:0008284]; social behavior [GO:0035176]; synapse assembly [GO:0007416]; vocalization behavior [GO:0071625],apical plasma membrane [GO:0016324]; brush border membrane [GO:0031526]; ciliary membrane [GO:0060170]; cytosol [GO:0005829]; dendritic spine [GO:0043197]; growth cone [GO:0030426]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; photoreceptor inner segment [GO:0001917]; photoreceptor outer segment [GO:0001750]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069],ionotropic glutamate receptor binding [GO:0035255]; SH3 domain binding [GO:0017124]; synaptic receptor adaptor activity [GO:0030160],GO:0005829; GO:0005886; GO:0034330; GO:0043226; GO:0050877; GO:0060090,cytosol; plasma membrane; cell junction organization; organelle; nervous system process; molecular adaptor activity
OG_00092,1.2725569963446854,FUN_000466-T1,Peve_00005613,Pocillopora_meandrina_HIv1___TS.g4928.t1,three_way,56.57183333333334,FUN_000466-T1,Q9UPX8,SHAN2_HUMAN,,SH3 and multiple ankyrin repeat domains protein 2 (Shank2) (Cortactin-binding protein 1) (CortBP1) (Proline-rich synapse-associated protein 1),Homo sapiens (Human),47.9,71.0,4.6e-13,79.3,sp|Q9UPX8|SHAN2_HUMAN SH3 and multiple ankyrin repeat domains protein 2 OS=Homo sapiens OX=9606 GN=SHANK2 PE=1 SV=4,GO:0001750; GO:0001917; GO:0005829; GO:0005886; GO:0007416; GO:0007612; GO:0008284; GO:0014069; GO:0016324; GO:0017124; GO:0030160; GO:0030426; GO:0030534; GO:0031526; GO:0035176; GO:0035255; GO:0035331; GO:0043005; GO:0043025; GO:0043197; GO:0060170; GO:0060291; GO:0060292; GO:0071625,adult behavior [GO:0030534]; learning [GO:0007612]; long-term synaptic depression [GO:0060292]; long-term synaptic potentiation [GO:0060291]; negative regulation of hippo signaling [GO:0035331]; positive regulation of cell population proliferation [GO:0008284]; social behavior [GO:0035176]; synapse assembly [GO:0007416]; vocalization behavior [GO:0071625],apical plasma membrane [GO:0016324]; brush border membrane [GO:0031526]; ciliary membrane [GO:0060170]; cytosol [GO:0005829]; dendritic spine [GO:0043197]; growth cone [GO:0030426]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; photoreceptor inner segment [GO:0001917]; photoreceptor outer segment [GO:0001750]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069],ionotropic glutamate receptor binding [GO:0035255]; SH3 domain binding [GO:0017124]; synaptic receptor adaptor activity [GO:0030160],GO:0005829; GO:0005886; GO:0034330; GO:0043226; GO:0050877; GO:0060090,cytosol; plasma membrane; cell junction organization; organelle; nervous system process; molecular adaptor activity
OG_00107,1.3468679000417072,FUN_000499-T1,Peve_00024155,Pocillopora_meandrina_HIv1___RNAseq.g2414.t1,three_way,82.06683333333332,FUN_000499-T1,Q14432,PDE3A_HUMAN,,"cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A (EC 3.1.4.17) (Cyclic GMP-inhibited phosphodiesterase A) (CGI-PDE A) (cGMP-inhibited cAMP phosphodiesterase) (cGI-PDE)",Homo sapiens (Human),37.6,1034.0,2.2e-143,511.5,"sp|Q14432|PDE3A_HUMAN cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A OS=Homo sapiens OX=9606 GN=PDE3A PE=1 SV=3",GO:0001556; GO:0004114; GO:0004115; GO:0004119; GO:0005829; GO:0006629; GO:0007186; GO:0009410; GO:0016020; GO:0019933; GO:0019934; GO:0030284; GO:0040020; GO:0043066; GO:0043116; GO:0043117; GO:0046872; GO:0047555; GO:0060282; GO:0060700; GO:0071321; GO:0071560; GO:0097190; GO:0099130; GO:0106072; GO:0141162,apoptotic signaling pathway [GO:0097190]; cAMP-mediated signaling [GO:0019933]; cellular response to cGMP [GO:0071321]; cellular response to transforming growth factor beta stimulus [GO:0071560]; cGMP-mediated signaling [GO:0019934]; G protein-coupled receptor signaling pathway [GO:0007186]; lipid metabolic process [GO:0006629]; negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0106072]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cAMP/PKA signal transduction [GO:0141162]; negative regulation of vascular permeability [GO:0043116]; oocyte maturation [GO:0001556]; positive regulation of oocyte development [GO:0060282]; positive regulation of vascular permeability [GO:0043117]; regulation of meiotic nuclear division [GO:0040020]; regulation of ribonuclease activity [GO:0060700]; response to xenobiotic stimulus [GO:0009410],cytosol [GO:0005829]; membrane [GO:0016020],"3',5'-cGMP-inhibited cyclic-nucleotide phosphodiesterase activity [GO:0004119]; 3',5'-cyclic-AMP phosphodiesterase activity [GO:0004115]; 3',5'-cyclic-GMP phosphodiesterase activity [GO:0047555]; 3',5'-cyclic-nucleotide phosphodiesterase activity [GO:0004114]; estrogen binding [GO:0099130]; metal ion binding [GO:0046872]; nuclear estrogen receptor activity [GO:0030284]",GO:0003013; GO:0003824; GO:0005829; GO:0006629; GO:0016787; GO:0022414; GO:0060089; GO:0140110,circulatory system process; catalytic activity; cytosol; lipid metabolic process; hydrolase activity; reproductive process; molecular transducer activity; transcription regulator activity
OG_00119,2.436006466855112,FUN_000537-T1,Peve_00039797,Pocillopora_meandrina_HIv1___RNAseq.g2375.t1,three_way,66.51866666666668,FUN_000537-T1,Q56A06,,,,,51.3,710.0,5.7e-140,500.0,sp|Q56A06|TMTC2_MOUSE Protein O-mannosyl-transferase TMTC2 OS=Mus musculus OX=10090 GN=Tmtc2 PE=2 SV=1,,,,,,
