group_id,max_val,apul,peve,ptua,type,avg_identity,query,accession,id,reviewed,protein_name,organism,pident,length,evalue,bitscore,title,go_ids,go_bp,go_cc,go_mf,goslim_ids,goslim_names
OG_01252,0.2738030878064307,FUN_004983-T1,Peve_00015860,Pocillopora_meandrina_HIv1___TS.g20141.t1,three_way,57.64366666666667,FUN_004983-T1,O35568,FBLN3_RAT,,EGF-containing fibulin-like extracellular matrix protein 1 (Fibulin-3) (FIBL-3) (T16 protein),Rattus norvegicus (Rat),46.9,64.0,6.5e-08,62.4,sp|O35568|FBLN3_RAT EGF-containing fibulin-like extracellular matrix protein 1 OS=Rattus norvegicus OX=10116 GN=Efemp1 PE=1 SV=1,GO:0005006; GO:0005154; GO:0005509; GO:0005604; GO:0005615; GO:0006355; GO:0007173; GO:0008083; GO:0008284; GO:0010977; GO:0018108; GO:0031012; GO:0031346; GO:0032331; GO:0043010; GO:0048048; GO:0048050; GO:1903975,camera-type eye development [GO:0043010]; embryonic eye morphogenesis [GO:0048048]; epidermal growth factor receptor signaling pathway [GO:0007173]; negative regulation of chondrocyte differentiation [GO:0032331]; negative regulation of neuron projection development [GO:0010977]; peptidyl-tyrosine phosphorylation [GO:0018108]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of cell projection organization [GO:0031346]; post-embryonic eye morphogenesis [GO:0048050]; regulation of DNA-templated transcription [GO:0006355]; regulation of glial cell migration [GO:1903975],basement membrane [GO:0005604]; extracellular matrix [GO:0031012]; extracellular space [GO:0005615],calcium ion binding [GO:0005509]; epidermal growth factor receptor activity [GO:0005006]; epidermal growth factor receptor binding [GO:0005154]; growth factor activity [GO:0008083],GO:0003824; GO:0005615; GO:0006355; GO:0016740; GO:0030312; GO:0031012; GO:0048018; GO:0048856; GO:0060089; GO:0098772; GO:0140096,"catalytic activity; extracellular space; regulation of DNA-templated transcription; transferase activity; external encapsulating structure; extracellular matrix; receptor ligand activity; anatomical structure development; molecular transducer activity; molecular function regulator activity; catalytic activity, acting on a protein"
OG_02020,0.0988319719840514,FUN_008209-T1,Peve_00008317,Pocillopora_meandrina_HIv1___TS.g22471.t1,three_way,67.10233333333333,,,,,,,,,,,,,,,,,
OG_03670,0.2697207487398556,FUN_014912-T1,Peve_00003532,Pocillopora_meandrina_HIv1___RNAseq.g21075.t1,three_way,60.845,,,,,,,,,,,,,,,,,
OG_03844,0.1048502894554762,FUN_015310-T1,Peve_00023980,Pocillopora_meandrina_HIv1___RNAseq.g21733.t1,three_way,53.04566666666667,FUN_015310-T1,Q924H0,,,,,28.4,310.0,2.8000000000000004e-22,107.5,sp|Q924H0|NPFF2_MOUSE Neuropeptide FF receptor 2 OS=Mus musculus OX=10090 GN=Npffr2 PE=2 SV=2,,,,,,
OG_04677,0.5823073162099084,FUN_022446-T1,Peve_00037587,Pocillopora_meandrina_HIv1___RNAseq.g4330.t1,three_way,71.33800000000001,FUN_022446-T1,Q29496,CP3AO_SHEEP,,Cytochrome P450 3A24 (EC 1.14.14.1) (CYPIIIA24),Ovis aries (Sheep),38.8,485.0,1.4999999999999999e-92,341.7,sp|Q29496|CP3AO_SHEEP Cytochrome P450 3A24 OS=Ovis aries OX=9940 GN=CYP3A24 PE=2 SV=1,GO:0004497; GO:0005506; GO:0005789; GO:0008202; GO:0016712; GO:0020037; GO:0050649; GO:0070989,oxidative demethylation [GO:0070989]; steroid metabolic process [GO:0008202],endoplasmic reticulum membrane [GO:0005789],"heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen [GO:0016712]; testosterone 6-beta-hydroxylase activity [GO:0050649]",GO:0003824; GO:0006629; GO:0016491,catalytic activity; lipid metabolic process; oxidoreductase activity
OG_04783,0.263870928190638,FUN_022694-T1,Peve_00045101,Pocillopora_meandrina_HIv1___RNAseq.g4831.t1,three_way,58.6035,,,,,,,,,,,,,,,,,
OG_05883,0.3778369070050997,FUN_026036-T1,Peve_00022187,Pocillopora_meandrina_HIv1___RNAseq.g10549.t1,three_way,71.13533333333334,,,,,,,,,,,,,,,,,
OG_06243,0.2834251589071154,FUN_028234-T1,Peve_00015262,Pocillopora_meandrina_HIv1___TS.g29893.t1,three_way,62.39333333333333,,,,,,,,,,,,,,,,,
OG_06423,0.3192384797908102,FUN_029112-T1,Peve_00013128,Pocillopora_meandrina_HIv1___RNAseq.g25756.t1,three_way,93.785,FUN_029112-T1,O60830,TI17B_HUMAN,,Mitochondrial import inner membrane translocase subunit Tim17-B,Homo sapiens (Human),66.5,167.0,3.3e-55,216.1,sp|O60830|TI17B_HUMAN Mitochondrial import inner membrane translocase subunit Tim17-B OS=Homo sapiens OX=9606 GN=TIMM17B PE=1 SV=1,GO:0005739; GO:0005743; GO:0005744; GO:0006626; GO:0006886; GO:0008320; GO:0030150,intracellular protein transport [GO:0006886]; protein import into mitochondrial matrix [GO:0030150]; protein targeting to mitochondrion [GO:0006626],mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; TIM23 mitochondrial import inner membrane translocase complex [GO:0005744],protein transmembrane transporter activity [GO:0008320],GO:0005215; GO:0005739; GO:0006886; GO:0043226; GO:0055085,transporter activity; mitochondrion; intracellular protein transport; organelle; transmembrane transport
OG_07361,0.4597951167941535,FUN_033773-T1,Peve_00005280,Pocillopora_meandrina_HIv1___RNAseq.g26658.t2,three_way,82.50433333333334,FUN_033773-T1,B9EJ86,OSBL8_MOUSE,,Oxysterol-binding protein-related protein 8 (ORP-8) (OSBP-related protein 8),Mus musculus (Mouse),46.7,803.0,3.8e-197,689.9,sp|B9EJ86|OSBL8_MOUSE Oxysterol-binding protein-related protein 8 OS=Mus musculus OX=10090 GN=Osbpl8 PE=1 SV=1,GO:0001786; GO:0005789; GO:0015485; GO:0015914; GO:0030336; GO:0031965; GO:0045444; GO:0046326; GO:0046628; GO:0051897; GO:0070273; GO:0070328; GO:0090204; GO:0140343,fat cell differentiation [GO:0045444]; negative regulation of cell migration [GO:0030336]; phospholipid transport [GO:0015914]; positive regulation of D-glucose import [GO:0046326]; positive regulation of insulin receptor signaling pathway [GO:0046628]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; protein localization to nuclear pore [GO:0090204]; triglyceride homeostasis [GO:0070328],endoplasmic reticulum membrane [GO:0005789]; nuclear membrane [GO:0031965],cholesterol binding [GO:0015485]; phosphatidylinositol-4-phosphate binding [GO:0070273]; phosphatidylserine binding [GO:0001786]; phosphatidylserine transfer activity [GO:0140343],GO:0005215; GO:0008289; GO:0030154,transporter activity; lipid binding; cell differentiation
