group_id,max_val,apul,peve,ptua,type,avg_identity,query,accession,id,reviewed,protein_name,organism,pident,length,evalue,bitscore,title,go_ids,go_bp,go_cc,go_mf,goslim_ids,goslim_names
OG_00003,0.1479507093439864,FUN_000190-T1,Peve_00038463,Pocillopora_meandrina_HIv1___RNAseq.g28889.t1,three_way,55.1975,,,,,,,,,,,,,,,,,
OG_00764,0.760759965077331,FUN_003433-T1,Peve_00010310,Pocillopora_meandrina_HIv1___RNAseq.g9161.t1,three_way,48.00683333333333,,,,,,,,,,,,,,,,,
OG_01179,0.8091506218602595,FUN_004828-T1,Peve_00023842,Pocillopora_meandrina_HIv1___RNAseq.g8581.t1,three_way,67.07333333333332,,,,,,,,,,,,,,,,,
OG_01231,0.4569370589202263,FUN_004916-T1,Peve_00044501,Pocillopora_meandrina_HIv1___RNAseq.g8349.t1,three_way,65.203,FUN_004916-T1,Q9BXW7,,,,,43.7,389.0,6.600000000000001e-78,292.7,sp|Q9BXW7|HDHD5_HUMAN Haloacid dehalogenase-like hydrolase domain-containing 5 OS=Homo sapiens OX=9606 GN=HDHD5 PE=1 SV=1,,,,,,
OG_01232,0.5599542105447369,FUN_004917-T1,Peve_00044500,Pocillopora_meandrina_HIv1___TS.g20092.t1,three_way,76.50533333333333,,,,,,,,,,,,,,,,,
OG_01240,0.5711716373419301,FUN_004926-T1,Peve_00034769,Pocillopora_meandrina_HIv1___RNAseq.g8365.t1,three_way,75.525,,,,,,,,,,,,,,,,,
OG_01326,0.5771168406769384,FUN_005202-T1,Peve_00031640,Pocillopora_meandrina_HIv1___TS.g19875.t2,three_way,66.72316666666667,FUN_005202-T1,Q21974,UNC8_CAEEL,,Degenerin unc-8 (Putative ligand-gated sodium channel unc-8) (Uncoordinated protein 8),Caenorhabditis elegans,31.3,393.0,2.7999999999999998e-39,164.9,sp|Q21974|UNC8_CAEEL Degenerin unc-8 OS=Caenorhabditis elegans OX=6239 GN=unc-8 PE=2 SV=1,GO:0005261; GO:0005886; GO:0006812; GO:0015280; GO:0016322; GO:0035725; GO:0040011; GO:0043025,locomotion [GO:0040011]; monoatomic cation transport [GO:0006812]; neuron remodeling [GO:0016322]; sodium ion transmembrane transport [GO:0035725],neuronal cell body [GO:0043025]; plasma membrane [GO:0005886],ligand-gated sodium channel activity [GO:0015280]; monoatomic cation channel activity [GO:0005261],GO:0005215; GO:0005886; GO:0055085,transporter activity; plasma membrane; transmembrane transport
OG_01371,0.3235253754237485,FUN_005321-T1,Peve_00003307,Pocillopora_meandrina_HIv1___TS.g19924.t1,three_way,52.27433333333333,FUN_005321-T1,Q3UZD5,PRDM6_MOUSE,,Putative histone-lysine N-methyltransferase PRDM6 (EC 2.1.1.361) (PR domain zinc finger protein 6) (PR domain-containing protein 6) (PR domain-containing protein in smooth muscle),Mus musculus (Mouse),45.8,155.0,2.6000000000000003e-32,141.0,sp|Q3UZD5|PRDM6_MOUSE Putative histone-lysine N-methyltransferase PRDM6 OS=Mus musculus OX=10090 GN=Prdm6 PE=1 SV=1,GO:0000122; GO:0005634; GO:0008270; GO:0022008; GO:0032259; GO:0042802; GO:0045892; GO:0051151; GO:0140944,methylation [GO:0032259]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of smooth muscle cell differentiation [GO:0051151]; negative regulation of transcription by RNA polymerase II [GO:0000122]; neurogenesis [GO:0022008],nucleus [GO:0005634],histone H4K20 monomethyltransferase activity [GO:0140944]; identical protein binding [GO:0042802]; zinc ion binding [GO:0008270],GO:0003824; GO:0005634; GO:0006355; GO:0016740; GO:0030154; GO:0043226; GO:0140096,"catalytic activity; nucleus; regulation of DNA-templated transcription; transferase activity; cell differentiation; organelle; catalytic activity, acting on a protein"
OG_01562,0.4151048386214571,FUN_006443-T1,Peve_00038426,Pocillopora_meandrina_HIv1___RNAseq.g20302.t1,three_way,77.858,FUN_006443-T1,Q8IVH4,MMAA_HUMAN,,"Methylmalonic aciduria type A protein, mitochondrial (EC 3.6.-.-)",Homo sapiens (Human),62.8,336.0,5.9e-118,425.6,"sp|Q8IVH4|MMAA_HUMAN Methylmalonic aciduria type A protein, mitochondrial OS=Homo sapiens OX=9606 GN=MMAA PE=1 SV=1",GO:0003924; GO:0005525; GO:0005737; GO:0005739; GO:0005759; GO:0005829; GO:0009235; GO:0042802; GO:0042803; GO:0140104,cobalamin metabolic process [GO:0009235],cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739],GTP binding [GO:0005525]; GTPase activity [GO:0003924]; identical protein binding [GO:0042802]; molecular carrier activity [GO:0140104]; protein homodimerization activity [GO:0042803],GO:0003824; GO:0003924; GO:0005739; GO:0005829; GO:0016787; GO:0043226; GO:0140104,catalytic activity; GTPase activity; mitochondrion; cytosol; hydrolase activity; organelle; molecular carrier activity
OG_01600,0.2707468191414228,FUN_006643-T1,Peve_00004067,Pocillopora_meandrina_HIv1___RNAseq.g19945.t1,three_way,67.05933333333333,FUN_006643-T1,P53184,,,,,32.7,226.0,7.9e-21,102.8,sp|P53184|PNC1_YEAST Nicotinamidase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PNC1 PE=1 SV=1,,,,,,
