group_id,max_val,apul,peve,ptua,type,avg_identity,query,accession,id,reviewed,protein_name,organism,pident,length,evalue,bitscore,title,go_ids,go_bp,go_cc,go_mf,goslim_ids,goslim_names
OG_00006,0.3151829939697927,FUN_000193-T1,Peve_00038467,Pocillopora_meandrina_HIv1___RNAseq.g28894.t1,three_way,70.21933333333334,FUN_000193-T1,Q5I0K7,,,,,53.2,158.0,3.4e-41,169.5,sp|Q5I0K7|ALG13_RAT UDP-N-acetylglucosamine transferase subunit ALG13 OS=Rattus norvegicus OX=10116 GN=Alg13 PE=1 SV=1,,,,,,
OG_00094,0.1591282455063798,FUN_000469-T1,Peve_00005611,Pocillopora_meandrina_HIv1___RNAseq.13309_t,three_way,77.3,,,,,,,,,,,,,,,,,
OG_00354,0.3564925770366186,FUN_001184-T1,Peve_00040983,Pocillopora_meandrina_HIv1___RNAseq.g29541.t1,three_way,94.182,FUN_001184-T1,Q5ZIA5,COPB_CHICK,,Coatomer subunit beta (Beta-coat protein) (Beta-COP),Gallus gallus (Chicken),73.1,963.0,0.0,1363.6,sp|Q5ZIA5|COPB_CHICK Coatomer subunit beta OS=Gallus gallus OX=9031 GN=COPB1 PE=2 SV=1,GO:0000139; GO:0005198; GO:0005829; GO:0006886; GO:0006888; GO:0006891; GO:0030126,endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; intra-Golgi vesicle-mediated transport [GO:0006891]; intracellular protein transport [GO:0006886],COPI vesicle coat [GO:0030126]; cytosol [GO:0005829]; Golgi membrane [GO:0000139],structural molecule activity [GO:0005198],GO:0005198; GO:0005829; GO:0006886; GO:0016192,structural molecule activity; cytosol; intracellular protein transport; vesicle-mediated transport
OG_00606,0.4032083458860278,FUN_001768-T1,Peve_00035581,Pocillopora_meandrina_HIv1___RNAseq.g2678.t1c,three_way,73.253,,,,,,,,,,,,,,,,,
OG_00663,0.3294052587855116,FUN_001956-T1,Peve_00041245,Pocillopora_meandrina_HIv1___RNAseq.g2488.t1,three_way,90.275,FUN_001956-T1,Q76LT9,,,,,83.5,79.0,3.3999999999999997e-31,135.2,sp|Q76LT9|TM258_CHICK Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit TMEM258 OS=Gallus gallus OX=9031 GN=TMEM258 PE=3 SV=1,,,,,,
OG_00894,0.2034413180678279,FUN_004209-T1,Peve_00011049,Pocillopora_meandrina_HIv1___RNAseq.g11219.t1,three_way,75.62133333333334,FUN_004209-T1,A7SN31,MTAP_NEMVE,,S-methyl-5'-thioadenosine phosphorylase (EC 2.4.2.28) (5'-methylthioadenosine phosphorylase) (MTA phosphorylase) (MTAP) (MTAPase),Nematostella vectensis (Starlet sea anemone),65.2,270.0,1.1e-108,394.4,sp|A7SN31|MTAP_NEMVE S-methyl-5'-thioadenosine phosphorylase OS=Nematostella vectensis OX=45351 GN=v1g214799 PE=3 SV=1,GO:0005634; GO:0005829; GO:0006166; GO:0017061; GO:0019509,L-methionine salvage from methylthioadenosine [GO:0019509]; purine ribonucleoside salvage [GO:0006166],cytosol [GO:0005829]; nucleus [GO:0005634],S-methyl-5-thioadenosine phosphorylase activity [GO:0017061],GO:0003824; GO:0005634; GO:0005829; GO:0006520; GO:0006790; GO:0016740; GO:0043226; GO:0055086; GO:1901135,catalytic activity; nucleus; cytosol; amino acid metabolic process; sulfur compound metabolic process; transferase activity; organelle; nucleobase-containing small molecule metabolic process; carbohydrate derivative metabolic process
OG_00949,0.2195954211095714,FUN_004308-T1,Peve_00033939,Pocillopora_meandrina_HIv1___RNAseq.g16898.t1,three_way,74.65783333333333,,,,,,,,,,,,,,,,,
OG_00982,0.2629773407956112,FUN_004365-T1,Peve_00008937,Pocillopora_meandrina_HIv1___TS.g7532.t1,three_way,75.77499999999999,FUN_004365-T1,Q6PC91,,,,,64.1,156.0,5.7e-44,178.7,sp|Q6PC91|BT3L4_DANRE Transcription factor BTF3 homolog 4 OS=Danio rerio OX=7955 GN=btf3l4 PE=2 SV=1,,,,,,
OG_01071,0.2680408928398174,FUN_004553-T1,Peve_00016048,Pocillopora_meandrina_HIv1___RNAseq.g8235.t1,three_way,65.80633333333333,FUN_004553-T1,P47802,,,,,41.3,305.0,3.9e-65,250.0,sp|P47802|MTX1_MOUSE Metaxin-1 OS=Mus musculus OX=10090 GN=Mtx1 PE=1 SV=1,,,,,,
OG_01256,0.2437913877315915,FUN_004988-T1,Peve_00015878,Pocillopora_meandrina_HIv1___RNAseq.g8683.t1,three_way,55.67733333333334,FUN_004988-T1,Q5EAR6,VMA22_DANRE,,Vacuolar ATPase assembly protein VMA22 (Coiled-coil domain-containing protein 115),Danio rerio (Zebrafish) (Brachydanio rerio),34.2,219.0,2.6e-18,94.0,sp|Q5EAR6|VMA22_DANRE Vacuolar ATPase assembly protein VMA22 OS=Danio rerio OX=7955 GN=vma22 PE=2 SV=1,GO:0005764; GO:0005768; GO:0005783; GO:0005793; GO:0006879; GO:0016471; GO:0030137; GO:0051082; GO:0070072,intracellular iron ion homeostasis [GO:0006879]; vacuolar proton-transporting V-type ATPase complex assembly [GO:0070072],COPI-coated vesicle [GO:0030137]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endosome [GO:0005768]; lysosome [GO:0005764]; vacuolar proton-transporting V-type ATPase complex [GO:0016471],unfolded protein binding [GO:0051082],GO:0005764; GO:0005768; GO:0005773; GO:0005783; GO:0031410; GO:0043226; GO:0065003,lysosome; endosome; vacuole; endoplasmic reticulum; cytoplasmic vesicle; organelle; protein-containing complex assembly
