Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR041267:NLRP_HD2	7	20.0	4.5296458093265006E-9	Q8K3Z0, C3VPR6, Q8BHB0, P59046, A6QLE5, Q86W24, Q7RTR2	35	17	3677	43.258823529411764	6.477391367720742E-7	6.477393507336895E-7	6.115021842590776E-7
UP_SEQ_FEATURE	DOMAIN:NACHT	7	20.0	1.3891411363851397E-8	Q8K3Z0, C3VPR6, Q8BHB0, P59046, A6QLE5, Q86W24, Q7RTR2	34	20	3561	36.65735294117647	3.1394540598306264E-6	3.139458968230416E-6	2.8616307409533876E-6
INTERPRO	IPR007111:NACHT_NTPase	7	20.0	1.3909501883760597E-8	Q8K3Z0, C3VPR6, Q8BHB0, P59046, A6QLE5, Q86W24, Q7RTR2	35	20	3677	36.77	1.98905680504069E-6	9.945293846888826E-7	9.388913771538403E-7
SMART	SM00368:LRR_RI	7	20.0	8.001564927436431E-8	Q8K3Z0, C3VPR6, Q8BHB0, P59046, A6QLE5, Q86W24, Q7RTR2	25	22	2079	26.460000000000004	2.480482152011909E-6	2.480485127505294E-6	2.480485127505294E-6
INTERPRO	IPR041075:NOD1/2_WH	6	17.142857142857142	9.397009788344197E-8	Q8K3Z0, Q8BHB0, P59046, A6QLE5, Q86W24, Q7RTR2	35	14	3677	45.02448979591837	1.3437634348911764E-5	4.479241332444067E-6	4.2286544047548885E-6
UP_SEQ_FEATURE	REPEAT:LRR 8	7	20.0	2.161962986487147E-6	Q8K3Z0, C3VPR6, Q8BHB0, P59046, A6QLE5, Q86W24, Q7RTR2	34	44	3561	16.662433155080215	4.884848155513044E-4	2.443018174730476E-4	2.2268218760817613E-4
UP_SEQ_FEATURE	REPEAT:LRR 7	7	20.0	3.6610600669168244E-6	Q8K3Z0, C3VPR6, Q8BHB0, P59046, A6QLE5, Q86W24, Q7RTR2	34	48	3561	15.273897058823529	8.270588878035445E-4	2.7579985837440077E-4	2.5139279126162195E-4
UP_SEQ_FEATURE	REPEAT:LRR 6	7	20.0	6.628041918728329E-6	Q8K3Z0, C3VPR6, Q8BHB0, P59046, A6QLE5, Q86W24, Q7RTR2	34	53	3561	13.832963374028855	0.0014968210820618388	3.1404166688410825E-4	2.862503689297624E-4
INTERPRO	IPR001611:Leu-rich_rpt	7	20.0	7.410769189813824E-6	Q8K3Z0, C3VPR6, Q8BHB0, P59046, A6QLE5, Q86W24, Q7RTR2	35	54	3677	13.618518518518519	0.0010591825906315355	2.649349985358442E-4	2.5011346015621657E-4
UP_SEQ_FEATURE	REPEAT:LRR 5	7	20.0	1.0205254475530754E-5	Q8K3Z0, C3VPR6, Q8BHB0, P59046, A6QLE5, Q86W24, Q7RTR2	34	57	3561	12.862229102167184	0.0023037415849829213	3.1404166688410825E-4	2.862503689297624E-4
UP_SEQ_FEATURE	REPEAT:LRR 4	7	20.0	1.1308291200680112E-5	Q8K3Z0, C3VPR6, Q8BHB0, P59046, A6QLE5, Q86W24, Q7RTR2	34	58	3561	12.640466531440161	0.0025524252706863315	3.1404166688410825E-4	2.862503689297624E-4
UP_SEQ_FEATURE	REPEAT:LRR 1	7	20.0	1.2506084079455638E-5	Q8K3Z0, C3VPR6, Q8BHB0, P59046, A6QLE5, Q86W24, Q7RTR2	34	59	3561	12.426221335992023	0.002822402188209505	3.1404166688410825E-4	2.862503689297624E-4
UP_SEQ_FEATURE	REPEAT:LRR 2	7	20.0	1.2506084079455638E-5	Q8K3Z0, C3VPR6, Q8BHB0, P59046, A6QLE5, Q86W24, Q7RTR2	34	59	3561	12.426221335992023	0.002822402188209505	3.1404166688410825E-4	2.862503689297624E-4
UP_SEQ_FEATURE	REPEAT:LRR 3	7	20.0	1.2506084079455638E-5	Q8K3Z0, C3VPR6, Q8BHB0, P59046, A6QLE5, Q86W24, Q7RTR2	34	59	3561	12.426221335992023	0.002822402188209505	3.1404166688410825E-4	2.862503689297624E-4
INTERPRO	IPR032675:LRR_dom_sf	7	20.0	1.52139038197769E-5	Q8K3Z0, C3VPR6, Q8BHB0, P59046, A6QLE5, Q86W24, Q7RTR2	35	61	3677	12.055737704918034	0.0021732398832232658	4.3511764924561934E-4	4.107754031339763E-4
UP_KW_DOMAIN	KW-0433~Leucine-rich repeat	7	20.0	1.74733119723632E-5	Q8K3Z0, C3VPR6, Q8BHB0, P59046, A6QLE5, Q86W24, Q7RTR2	26	59	2480	11.316818774445894	2.2712924246870436E-4	2.271530556407216E-4	2.271530556407216E-4
INTERPRO	IPR011029:DEATH-like_dom_sf	5	14.285714285714285	5.684537764912615E-5	Q8K3Z0, Q8BHB0, P59046, A6QLE5, Q86W24	35	24	3677	21.88690476190476	0.008096168111577429	0.0011939879530175523	0.0011271914241774096
INTERPRO	IPR051261:NLR	4	11.428571428571429	5.844696273512495E-5	Q8K3Z0, C3VPR6, Q8BHB0, Q7RTR2	35	9	3677	46.69206349206349	0.008323327621564625	0.0011939879530175523	0.0011271914241774096
GOTERM_BP_DIRECT	GO:0032731~positive regulation of interleukin-1 beta production	4	11.428571428571429	1.2623940533354957E-4	Q8K3Z0, Q8BHB0, P59046, A6QLE5	31	12	3428	36.86021505376344	0.03558443804570288	0.03623070933072873	0.03623070933072873
INTERPRO	IPR027417:P-loop_NTPase	12	34.285714285714285	2.210980027145157E-4	Q7Z494, Q8K3Z0, C3VPR6, Q90705, Q8BHB0, P59046, Q6ZRS2, A6QLE5, Q0VGM9, Q86W24, Q7RTR2	35	356	3677	3.541252006420546	0.031125809739229182	0.003952126798521968	0.0037310287958074524
UP_SEQ_FEATURE	REPEAT:TPR 11	4	11.428571428571429	3.059587436534882E-4	Q7Z494, Q96AY4, Q80XJ3	34	15	3561	27.929411764705883	0.06682007982538773	0.006690108107735647	0.006098063142449306
UP_SEQ_FEATURE	REPEAT:LRR 9	5	14.285714285714285	3.256247309074872E-4	Q8K3Z0, C3VPR6, A6QLE5, Q86W24, Q7RTR2	34	37	3561	14.153418124006361	0.07095971134506296	0.006690108107735647	0.006098063142449306
UP_SEQ_FEATURE	REPEAT:TPR 10	4	11.428571428571429	3.741891608300793E-4	Q7Z494, Q96AY4, Q80XJ3	34	16	3561	26.183823529411764	0.08110422674744333	0.00704722919563316	0.006423580594249695
UP_SEQ_FEATURE	REPEAT:TPR 9	4	11.428571428571429	4.515068852360807E-4	Q7Z494, Q96AY4, Q80XJ3	34	17	3561	24.643598615916954	0.09702787828715764	0.00784927354333494	0.007154647566048664
UP_KW_DOMAIN	KW-0677~Repeat	19	54.285714285714285	4.879345916142261E-4	Q7ZVR8, Q9P0X4, C3VPR6, Q5ZLC8, Q6ZRS2, Q9PV94, A6QLE5, Q80U96, Q86W24, Q7RTR2, Q7Z494, E7FAM5, Q8K3Z0, P59046, Q8BHB0, Q96AY4, Q5ND34, Q80XJ3	26	934	2480	1.940372261571405	0.006324612621487535	0.00317157484549247	0.00317157484549247
GOTERM_BP_DIRECT	GO:0032088~negative regulation of NF-kappaB transcription factor activity	4	11.428571428571429	5.334640065316275E-4	Q8K3Z0, C3VPR6, P59046, Q7RTR2	31	19	3428	23.28013582342954	0.14199471701331567	0.07655208493728856	0.07655208493728856
UP_SEQ_FEATURE	REPEAT:TPR 8	4	11.428571428571429	9.907098871515837E-4	Q7Z494, Q96AY4, Q80XJ3	34	22	3561	19.0427807486631	0.20069399215156813	0.015992888178304136	0.01457758833951616
UP_KW_CELLULAR_COMPONENT	KW-0963~Cytoplasm	21	60.0	0.001675870288459802	Q7T0T9, C3VPR6, Q90705, Q9PV94, O02751, A6QLE5, Q80U96, Q86W24, Q7RTR2, Q5ZID0, Q7Z494, E7FAM5, Q8K3Z0, P59046, Q8BHB0, Q96AY4, Q5ND34, Q80XJ3, Q9NZJ4, Q9CWK3	32	1200	3238	1.77078125	0.028111015196241262	0.02848979490381663	0.02848979490381663
UP_SEQ_FEATURE	REPEAT:TPR 7	4	11.428571428571429	0.0020291489029756636	Q7Z494, Q96AY4, Q80XJ3	34	28	3561	14.962184873949578	0.3681185956258234	0.02994359145047768	0.027293716100877885
INTERPRO	IPR050637:NLRP_innate_immun_reg	3	8.571428571428571	0.0022445605603250425	P59046, A6QLE5, Q86W24	35	8	3677	39.39642857142857	0.27481821729172495	0.03209721601264811	0.030301567564388072
INTERPRO	IPR004020:DAPIN	3	8.571428571428571	0.0022445605603250425	P59046, A6QLE5, Q86W24	35	8	3677	39.39642857142857	0.27481821729172495	0.03209721601264811	0.030301567564388072
UP_SEQ_FEATURE	REPEAT:LRR 10	4	11.428571428571429	0.0022490447087077764	Q8K3Z0, C3VPR6, Q86W24, Q7RTR2	34	29	3561	14.446247464503042	0.39881738546158074	0.02994359145047768	0.027293716100877885
UP_SEQ_FEATURE	DOMAIN:Pyrin	3	8.571428571428571	0.0022523940471598255	P59046, A6QLE5, Q86W24	34	8	3561	39.27573529411765	0.3992733045062692	0.02994359145047768	0.027293716100877885
GOTERM_CC_DIRECT	GO:0097543~ciliary inversin compartment	3	8.571428571428571	0.0022611209642295635	Q7Z494, Q5ZLC8	34	8	3554	39.1985294117647	0.16941238181970553	0.18541191906682422	0.18541191906682422
UP_SEQ_FEATURE	REPEAT:TPR	4	11.428571428571429	0.00248322299653148	Q7Z494, Q96AY4, Q80XJ3	34	30	3561	13.964705882352941	0.4298788265304091	0.031178244289784135	0.028419107626971384
UP_SEQ_FEATURE	REPEAT:TPR 6	4	11.428571428571429	0.0027319965690661323	Q7Z494, Q96AY4, Q80XJ3	34	31	3561	13.514231499051233	0.4611274400048242	0.0324963802425761	0.029620594380401228
GOTERM_BP_DIRECT	GO:1901223~negative regulation of non-canonical NF-kappaB signal transduction	3	8.571428571428571	0.0031902609550140486	P59046, A6QLE5, Q7RTR2	31	10	3428	33.174193548387095	0.6003109931248549	0.30520163136301065	0.30520163136301065
SMART	SM01289:PYRIN	3	8.571428571428571	0.0034289087466324248	P59046, A6QLE5, Q86W24	25	8	2079	31.185	0.10100591920711532	0.05314808557280258	0.05314808557280258
UP_SEQ_FEATURE	REPEAT:TPR 5	4	11.428571428571429	0.003878907814460147	Q7Z494, Q96AY4, Q80XJ3	34	35	3561	11.969747899159664	0.5845270483426731	0.04383165830339966	0.039952750488939516
INTERPRO	IPR019734:TPR_repeat	4	11.428571428571429	0.004886687800424766	Q7Z494, Q96AY4, Q80XJ3	35	38	3677	11.058646616541354	0.5036675616176312	0.06352694140552197	0.05997298664157668
UP_SEQ_FEATURE	REPEAT:TPR 4	4	11.428571428571429	0.004906028634031845	Q7Z494, Q96AY4, Q80XJ3	34	38	3561	11.024767801857584	0.6709321143080751	0.052798212918628434	0.04812580469574096
GOTERM_BP_DIRECT	GO:0070371~ERK1 and ERK2 cascade	3	8.571428571428571	0.0063125792254054725	Q8K3Z0, Q8BHB0, P59046	31	14	3428	23.695852534562214	0.8375609946142762	0.4081279190392452	0.4081279190392452
SMART	SM00028:TPR	4	11.428571428571429	0.006398867956795057	Q7Z494, Q96AY4, Q80XJ3	25	34	2079	9.783529411764706	0.1804519773099582	0.06612163555354893	0.06612163555354893
GOTERM_BP_DIRECT	GO:1901224~positive regulation of non-canonical NF-kappaB signal transduction	3	8.571428571428571	0.007244285247324448	Q8K3Z0, Q8BHB0, P59046	31	15	3428	22.116129032258065	0.8759012013774587	0.4081279190392452	0.4081279190392452
UP_SEQ_FEATURE	REPEAT:TPR 3	4	11.428571428571429	0.008394801789388394	Q7Z494, Q96AY4, Q80XJ3	34	46	3561	9.107416879795396	0.851212098825083	0.08623750929098986	0.07860587130063677
UP_SEQ_FEATURE	REPEAT:TPR 2	4	11.428571428571429	0.010570202066458475	Q7Z494, Q96AY4, Q80XJ3	34	50	3561	8.378823529411765	0.9094253352368552	0.09953606945915064	0.09072756773710192
UP_SEQ_FEATURE	REPEAT:TPR 1	4	11.428571428571429	0.010570202066458475	Q7Z494, Q96AY4, Q80XJ3	34	50	3561	8.378823529411765	0.9094253352368552	0.09953606945915064	0.09072756773710192
GOTERM_BP_DIRECT	GO:0050727~regulation of inflammatory response	3	8.571428571428571	0.014024730934799931	Q8K3Z0, P59046, Q86W24	31	21	3428	15.797235023041475	0.9826400585993964	0.4081279190392452	0.4081279190392452
UP_KW_DOMAIN	KW-0802~TPR repeat	4	11.428571428571429	0.015998263940103258	Q7Z494, Q96AY4, Q80XJ3	26	54	2480	7.065527065527066	0.1891393214740965	0.06932581040711411	0.06932581040711411
GOTERM_BP_DIRECT	GO:0034976~response to endoplasmic reticulum stress	3	8.571428571428571	0.016714552032842125	Q8K3Z0, Q8BHB0, A7S2N8	31	23	3428	14.423562412342214	0.9920740994459957	0.4081279190392452	0.4081279190392452
INTERPRO	IPR052699:Reg/Mitotic_Spindle_Assoc	2	5.714285714285714	0.018410328238100186	Q96AY4, Q80XJ3	35	2	3677	105.05714285714286	0.9298565445012076	0.20251361061910203	0.19118417785719424
INTERPRO	IPR024983:CHAT_dom	2	5.714285714285714	0.018410328238100186	Q96AY4, Q80XJ3	35	2	3677	105.05714285714286	0.9298565445012076	0.20251361061910203	0.19118417785719424
UP_SEQ_FEATURE	REPEAT:TPR 26	2	5.714285714285714	0.018450820215064785	Q96AY4, Q80XJ3	34	2	3561	104.73529411764706	0.9851363122753737	0.134512431245311	0.12260867626784987
UP_SEQ_FEATURE	DOMAIN:CHAT	2	5.714285714285714	0.018450820215064785	Q96AY4, Q80XJ3	34	2	3561	104.73529411764706	0.9851363122753737	0.134512431245311	0.12260867626784987
UP_SEQ_FEATURE	REPEAT:TPR 23	2	5.714285714285714	0.018450820215064785	Q96AY4, Q80XJ3	34	2	3561	104.73529411764706	0.9851363122753737	0.134512431245311	0.12260867626784987
UP_SEQ_FEATURE	REPEAT:TPR 24	2	5.714285714285714	0.018450820215064785	Q96AY4, Q80XJ3	34	2	3561	104.73529411764706	0.9851363122753737	0.134512431245311	0.12260867626784987
UP_SEQ_FEATURE	REPEAT:TPR 27	2	5.714285714285714	0.018450820215064785	Q96AY4, Q80XJ3	34	2	3561	104.73529411764706	0.9851363122753737	0.134512431245311	0.12260867626784987
UP_SEQ_FEATURE	REPEAT:TPR 28	2	5.714285714285714	0.018450820215064785	Q96AY4, Q80XJ3	34	2	3561	104.73529411764706	0.9851363122753737	0.134512431245311	0.12260867626784987
UP_SEQ_FEATURE	REPEAT:TPR 25	2	5.714285714285714	0.018450820215064785	Q96AY4, Q80XJ3	34	2	3561	104.73529411764706	0.9851363122753737	0.134512431245311	0.12260867626784987
UP_KW_BIOLOGICAL_PROCESS	KW-0399~Innate immunity	4	11.428571428571429	0.019904624564557556	Q8K3Z0, C3VPR6, Q8BHB0, A6QLE5	21	65	2187	6.408791208791208	0.4529208044443154	0.5971387369367267	0.5971387369367267
GOTERM_BP_DIRECT	GO:0045087~innate immune response	4	11.428571428571429	0.022322110849737918	Q8K3Z0, C3VPR6, Q8BHB0, A6QLE5	31	70	3428	6.3188940092165895	0.9984647018920141	0.4081279190392452	0.4081279190392452
INTERPRO	IPR011990:TPR-like_helical_dom_sf	4	11.428571428571429	0.02498541032974608	Q7Z494, Q96AY4, Q80XJ3	35	69	3677	6.090269151138716	0.9731719350416769	0.2457070872693287	0.23196123623328233
UP_SEQ_FEATURE	REPEAT:LRR 11	3	8.571428571428571	0.025300103884325863	C3VPR6, Q86W24, Q7RTR2	34	27	3561	11.637254901960786	0.9969462894489497	0.16386193497326293	0.1493608787809388
GOTERM_BP_DIRECT	GO:0071908~determination of intestine left/right asymmetry	2	5.714285714285714	0.026032810890335024	Q7Z494	31	3	3428	73.72043010752688	0.9994845082102146	0.4081279190392452	0.4081279190392452
GOTERM_BP_DIRECT	GO:0010934~macrophage cytokine production	2	5.714285714285714	0.026032810890335024	Q8K3Z0, Q8BHB0	31	3	3428	73.72043010752688	0.9994845082102146	0.4081279190392452	0.4081279190392452
GOTERM_BP_DIRECT	GO:0071909~determination of stomach left/right asymmetry	2	5.714285714285714	0.026032810890335024	Q7Z494	31	3	3428	73.72043010752688	0.9994845082102146	0.4081279190392452	0.4081279190392452
