,0,1,2,3,4
OG_00001,7.092942883664821,0.0,0.0,0.0,0.0
OG_00002,0.0,0.0,0.0,1.3579620247560962,0.0
OG_00003,0.0,2.518033233562743,0.0,3.7602542956138483,0.0
OG_00004,1.8568111575720996,0.0,0.0,0.0,0.0
OG_00005,0.0,0.0,2.487508757601297,0.0,0.0
OG_00006,0.0,3.791134732456579,0.0,0.0,3.0696923774089786
OG_00007,0.0,8.613126892135151,0.0,0.0,0.0
OG_00008,0.0,0.0,0.0,0.0,0.0
OG_00009,2.4883588804899937,0.0,0.0,0.6082306438632279,0.0
OG_00010,0.0,0.0,0.0,0.0,0.0
OG_00011,3.3560352042367367,0.0,0.0,0.592609378407694,0.0
OG_00012,0.0,4.603524978947889,0.0,0.0,10.30126486524556
OG_00013,3.3859513415177687,0.0,0.0,0.0,0.0
OG_00014,0.0,0.0,0.0,0.0,0.0
OG_00015,2.201413288524623,0.0,1.1648134588188817,6.652603286768869,0.0
OG_00016,0.0,2.6633709736180182,7.837222561494448,0.0,0.0
OG_00017,0.0,0.0,2.605248707375101,0.0,0.0
OG_00018,3.7920850832055164,0.0,0.0,0.0,0.0
OG_00019,0.0,0.0,1.5159917267050331,0.0,0.0
OG_00020,3.9736170461438642,0.0,0.0,0.5170016763807632,2.4737238830792547
OG_00021,1.6985774281858934,0.0,0.0,0.0,0.0
OG_00022,0.0,3.4593197459469436,0.0,1.9206458887541455,0.0
OG_00023,0.0,0.0,0.0,2.395221671328446,0.0
OG_00024,2.4386891815393876,0.0,0.0,0.0,2.0055452627053594
OG_00025,0.0,0.0,0.0,0.0,0.0
OG_00026,0.0,0.0,0.0,0.0,0.0
OG_00027,0.0,0.0,0.0,11.405400956505519,6.811666905711027
OG_00028,0.0,0.0,0.0,4.771544412819553,1.0988528810436793
OG_00029,0.0,1.677618507600172,0.45355470173186374,0.0,0.0
OG_00030,1.27462127345489,0.0,0.0,1.7349158585161482,0.0
OG_00031,1.2805318595327435,0.0,0.0,3.53801943866903,14.629554763912513
OG_00032,3.4436954483892888,0.0,0.0,4.135237754111017,0.0
OG_00033,0.0,0.0,0.0,0.0,0.0
OG_00034,15.71703502335489,1.103541467248724,0.0,0.0,0.0
OG_00035,0.0,2.6787045051202845,0.0,0.0,0.0
OG_00036,0.6279775109753646,0.0,2.650182856645284,6.694068805209438,0.0
OG_00037,3.008560890380036,0.0,0.0,0.0,0.0
OG_00038,6.231055388987382,0.0,7.729359288326553,0.0,2.570460782524668
OG_00039,0.0,0.0,0.0,0.0,0.0
OG_00040,0.6411858894525051,0.0,0.0,5.144822715791969,0.0
OG_00041,0.0,0.0,0.0,0.0,7.8385633250077325
OG_00042,2.9408692955804496,0.0,0.0,0.0,0.8310023223502228
OG_00043,0.0,3.0029236352533224,0.0,5.954602664502974,0.0
OG_00044,0.0,0.0,0.0,3.0752255249337943,0.0
OG_00045,0.0,0.0,0.0,2.8421889203355835,0.0
OG_00046,2.097612966743518,1.8072165989260447,0.0,0.0,0.0
OG_00047,2.3857418122781344,0.7484360391490097,6.061863992818634,0.0,0.0
OG_00048,0.5199311544305691,5.3460715187223276,0.9753797188573654,0.0,0.0
OG_00049,3.8195119740479972,5.33156692676493,4.109180898928878,0.0,0.0
OG_00050,0.0,0.0,0.0,0.0,0.0
OG_00051,2.884813973452898,0.0,1.6352313813425865,4.390423925748221,0.0
OG_00052,0.0,3.4734245737815526,0.0,1.872874315856206,0.0
OG_00053,0.0,1.180309879446668,0.0,0.0,0.0
OG_00054,0.0,0.0,0.0,0.0,2.851606455373594
OG_00055,0.0,0.0,0.0,0.0,0.0
OG_00056,0.0,0.0,0.0,5.2980940079980625,2.512516070210014
OG_00057,0.0,0.0,0.0,0.0,2.4887128671739047
OG_00058,5.3547474981364305,0.0,7.935138239579002,0.0,0.0
OG_00059,3.8450875047997464,0.0,0.0,0.0,0.0
OG_00060,0.37701728830194003,0.0,0.0,0.0,0.6064657466157374
OG_00061,0.0,5.466260770717314,6.34752246209621,0.0,0.0
OG_00062,1.1904665442356037,11.504353778285047,0.0,0.0,0.36011276845896467
OG_00063,0.0,0.0,0.0,0.0,4.338937889452277
OG_00064,2.569259457394078,0.0,0.0,0.0,0.0
OG_00065,0.0,2.043388175543383,0.0,0.0,5.550876984133127
OG_00066,3.882537698310744,0.0,0.0,0.0,1.908266610865026
OG_00067,0.0,3.183739548495867,0.0,0.0,0.0
OG_00068,0.0,0.0,0.0,0.0,0.0
OG_00069,2.810467927268313,0.0,0.0,0.0,0.0
OG_00070,0.0,0.0,0.0,0.0,0.0
OG_00071,4.727576030976394,0.0,0.0,0.0,0.0
OG_00072,0.0,0.0,0.0,10.682761574853474,0.0
OG_00073,0.0,0.0,0.0,0.0,5.814175799156068
OG_00074,2.209343417305479,0.0,0.0,4.9840574078208775,0.0
OG_00075,0.0,3.4363570636407443,9.197181461827434,0.0,2.2786566664904693
OG_00076,0.0,0.0,0.0,8.124734068939905,0.0
OG_00077,4.272867681190839,0.0,0.0,0.0,0.0
OG_00078,0.0,0.0,1.362949428114945,0.0,0.0
OG_00079,0.0,0.0,0.0,2.149648332594116,2.700083336259775
OG_00080,2.0461051226664986,0.0,0.0,0.0,0.0
