Peve_00000079	sp|O97562|UCP2_PIG	35.106	282	167	5	33	301	17	295	6.46e-49	163
Peve_00000114	sp|Q01167|FOXK2_HUMAN	43.671	158	67	3	60	195	194	351	4.37e-34	131
Peve_00000209	sp|P38571|LICH_HUMAN	50.128	391	190	3	1	390	6	392	1.63e-140	404
Peve_00000391	sp|Q01167|FOXK2_HUMAN	40.132	152	67	6	122	250	199	349	1.88e-22	98.6
Peve_00000418	sp|O97562|UCP2_PIG	33.333	288	179	4	14	295	16	296	1.08e-48	162
Peve_00001411	sp|Q01167|FOXK2_HUMAN	46.154	104	54	1	87	188	248	351	2.48e-23	97.1
Peve_00001435	sp|Q04857|CO6A1_MOUSE	43.220	354	150	8	424	774	268	573	2.24e-23	105
Peve_00001586	sp|Q01167|FOXK2_HUMAN	40.491	163	84	5	46	198	257	416	2.25e-27	109
Peve_00001733	sp|Q75Z89|5HT2A_BOVIN	27.778	396	226	14	560	904	9	395	9.74e-31	124
Peve_00002321	sp|Q04857|CO6A1_MOUSE	38.014	292	114	5	7	238	268	552	1.11e-24	105
Peve_00002770	sp|Q5R2J2|G3P_PELSI	77.955	313	67	2	52	364	1	311	0.0	504
Peve_00002969	sp|Q6L285|GADH_PICTO	37.945	477	281	6	29	497	4	473	1.58e-101	311
Peve_00003158	sp|P56500|UCP2_RAT	29.412	272	178	6	36	299	33	298	9.96e-24	96.3
Peve_00003219	sp|Q9HK01|GADH_THEAC	38.626	422	243	6	15	428	4	417	1.05e-95	296
Peve_00003538	sp|Q924C3|ENPP1_RAT	35.084	419	225	13	21	415	187	582	1.73e-63	217
Peve_00003539	sp|Q924C3|ENPP1_RAT	36.473	414	219	15	24	414	193	585	1.58e-61	211
Peve_00003570	sp|P00940|TPIS_CHICK	77.711	166	37	0	1	166	82	247	6.83e-85	266
Peve_00003792	sp|Q9HK01|GADH_THEAC	34.884	387	242	5	1	381	91	473	3.25e-74	236
Peve_00004025	sp|Q75Z89|5HT2A_BOVIN	29.022	317	194	7	51	336	87	403	1.01e-33	127
Peve_00004071	sp|O97562|UCP2_PIG	37.634	279	159	5	2	277	30	296	1.30e-56	190
Peve_00004630	sp|P28223|5HT2A_HUMAN	26.518	313	186	12	15	289	87	393	2.66e-22	94.7
Peve_00004634	sp|P18599|5HT2A_CRIGR	24.702	336	211	10	33	335	78	404	5.77e-22	94.7
Peve_00004657	sp|Q75Z89|5HT2A_BOVIN	29.012	324	166	6	338	605	77	392	6.34e-34	133
Peve_00004659	sp|Q75Z89|5HT2A_BOVIN	28.453	362	193	7	366	664	77	435	5.62e-37	142
Peve_00004660	sp|P50128|5HT2A_MACMU	30.556	324	173	9	31	303	77	399	3.83e-35	131
Peve_00004978	sp|Q60HD8|PGK1_MACFA	70.146	412	122	1	4	414	5	416	0.0	596
