"ortho_id","module","MM","GS","MM_p","GS_p","accession","id","protein_name","label"
"OG_00705","black",0.0566474754432089,0.022680059739739,0.544086643170168,0.808222596251403,NA,NA,NA,"OG_00705"
"OG_00710","black",0.0415742288816247,0.312109196694965,0.65627759046531,0.000613168348780852,"Q6NU27",NA,NA,"OG_00710"
"OG_00733","black",0.0353181367554553,0.352588023112286,0.70540059250839,9.66494226561963e-05,"Q96SK2",NA,NA,"OG_00733"
"OG_00745","black",0.135818679602602,0.0663888850391495,0.144261132031067,0.476972273844459,NA,NA,NA,"OG_00745"
"OG_00746","black",0.318130393583381,0.158774386060515,0.000473300479920951,0.0872968779017512,"Q9BXT6","M10L1_HUMAN","RNA helicase Mov10l1 (EC 3.6.4.13) (Moloney leukemia virus 10-like protein 1) (MOV10-like protein 1)","M10L1_HUMAN"
"OG_00747","black",0.103993073643137,0.165768749726666,0.264504199048092,0.0740683112700463,"P18708",NA,NA,"OG_00747"
"OG_00771","black",0.274536929942998,0.181628849239047,0.00274026508615974,0.0500125697764643,"Q9Z254","GIPC1_RAT","PDZ domain-containing protein GIPC1 (GAIP C-terminus-interacting protein) (GLUT1 C-terminal-binding protein) (GLUT1CBP) (RGS-GAIP-interacting protein) (RGS19-interacting protein 1) (Synectin)","GIPC1_RAT"
"OG_00784","black",0.0941737228896417,0.274969637822712,0.312517166183119,0.00269645582206081,"P35574",NA,NA,"OG_00784"
"OG_00786","black",0.204091162968654,0.26517086095167,0.0273023481538894,0.0038600452335471,"Q9V0D5",NA,NA,"OG_00786"
"OG_00796","black",0.105457981031032,0.326411216474893,0.257796795138738,0.000328573240811087,NA,NA,NA,"OG_00796"
"OG_00849","black",0.17018975289905,0.0689366964619435,0.066575898665235,0.460187783463409,"Q32NH8","PLCD4_XENLA","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-4 (EC 3.1.4.11) (Phosphoinositide phospholipase C-delta-4) (Phospholipase C-delta-4) (PLC-delta-4)","PLCD4_XENLA"
"OG_00841","black",0.0695432342629922,0.126736387645558,0.456240649868435,0.173310710242457,"Q6GPB9",NA,NA,"OG_00841"
"OG_00844","black",0.0889287862295608,0.380082503658227,0.340349485814777,2.37003672363852e-05,"Q96S53","TESK2_HUMAN","Dual specificity testis-specific protein kinase 2 (EC 2.7.12.1) (Testicular protein kinase 2)","TESK2_HUMAN"
"OG_00859","black",0.128207650019473,0.238976727376388,0.168332778622316,0.00946219233302088,NA,NA,NA,"OG_00859"
"OG_00873","black",0.270444829301109,0.0676996821289412,0.0031874063208685,0.468295968240865,NA,NA,NA,"OG_00873"
"OG_00920","black",0.0832148043733212,0.277639825225755,0.372398301036299,0.00243980835092421,"Q2F7Z7",NA,NA,"OG_00920"
"OG_00935","black",0.235098601377178,0.267199070725076,0.0107246293875248,0.00358761353783577,"Q9V576","WUN_DROME","Putative phosphatidate phosphatase (EC 3.1.3.4) (Germ cell guidance factor) (Phosphatidic acid phosphatase type 2) (Protein wunen)","WUN_DROME"
"OG_00961","black",0.3098727374789,0.180472099141154,0.000674138859604879,0.0515149792010011,"A6QPA3",NA,NA,"OG_00961"
"OG_00962","black",0.125652729159498,0.201264912264809,0.177046056201836,0.029558483103809,"Q9V9S7",NA,NA,"OG_00962"
"OG_00972","black",0.135774726636555,0.156350937272227,0.144392236226189,0.0922965419091708,"Q8BRK8","AAPK2_MOUSE","5'-AMP-activated protein kinase catalytic subunit alpha-2 (AMPK subunit alpha-2) (EC 2.7.11.1) (Acetyl-CoA carboxylase kinase) (ACACA kinase) (Hydroxymethylglutaryl-CoA reductase kinase) (HMGCR kinase) (EC 2.7.11.31)","AAPK2_MOUSE"
"OG_01007","black",0.020083925070177,0.348169212814851,0.829821817140888,0.00011973590312416,"Q7ZW46",NA,NA,"OG_01007"
"OG_01014","black",0.0487403375576346,0.214501976936198,0.601769726765817,0.0202122971500049,"A7MB63","CTNS_BOVIN","Cystinosin","CTNS_BOVIN"
"OG_01045","black",0.0870269695369927,0.158527859167236,0.350817149339211,0.087795402938333,"Q9NXG6",NA,NA,"OG_01045"
"OG_01047","black",0.232459726204852,0.222824985602879,0.0116659960388151,0.0157444985055773,"Q9LN20",NA,NA,"OG_01047"
"OG_01050","black",0.0138628298907041,0.0763209765603573,0.882069242574817,0.413432620690036,"Q13585","MTR1L_HUMAN","Melatonin-related receptor (G protein-coupled receptor 50) (H9) [Cleaved into: C-terminal domain]","MTR1L_HUMAN"
"OG_01051","black",0.0441821370801264,0.367242289710451,0.636211111505645,4.64227531245458e-05,"Q55C09",NA,NA,"OG_01051"
"OG_01062","black",0.0173482679831387,0.168480787751716,0.852719681035367,0.0693956084111322,"Q5R5M5","ENPP3_PONAB","Ectonucleotide pyrophosphatase/phosphodiesterase family member 3 (E-NPP 3) (Alkaline phosphodiesterase I) (EC 3.1.4.1) (Dinucleoside polyphosphatase) (EC 3.6.1.-) (Nucleotide diphosphatase) (Nucleotide pyrophosphatase) (NPPase) (EC 3.6.1.9) (Phosphodiesterase I beta) (PD-Ibeta) (Phosphodiesterase I/nucleotide pyrophosphatase 3) (CD antigen CD203c)","ENPP3_PONAB"
"OG_01065","black",0.195958063019545,0.294757193463987,0.0342235983665691,0.00125515255962192,"Q3U487","HECD3_MOUSE","E3 ubiquitin-protein ligase HECTD3 (EC 2.3.2.26) (HECT domain-containing protein 3) (HECT-type E3 ubiquitin transferase HECTD3)","HECD3_MOUSE"
"OG_01067","black",0.0416456118619039,0.212740095900286,0.655724980628135,0.0212868966617026,"Q8IPH9","SLOB_DROME","Slowpoke-binding protein","SLOB_DROME"
"OG_01069","black",0.144217224789236,0.164883266512164,0.120824832754792,0.0756477864736794,"C3ZQF9",NA,NA,"OG_01069"
"OG_01072","black",0.0104456503070283,0.156599165298008,0.91100028521284,0.0917742320371429,"P20700","LMNB1_HUMAN","Lamin-B1","LMNB1_HUMAN"
"OG_01079","black",0.234075947171876,0.278580474527705,0.011081222839561,0.00235479154371684,"Q9UGJ1","GCP4_HUMAN","Gamma-tubulin complex component 4 (GCP-4) (hGCP4) (Gamma-ring complex protein 76 kDa) (h76p) (hGrip76)","GCP4_HUMAN"
"OG_01083","black",0.212895910542377,0.207104987889189,0.0211899232021063,0.0250597131086758,"P12394",NA,NA,"OG_01083"
"OG_01093","black",0.0591016295690379,0.350273946030863,0.526752072929057,0.000108164966748704,NA,NA,NA,"OG_01093"
"OG_01138","black",0.0408666424912441,0.238009323225059,0.66176535610497,0.00976420512191863,"Q92546","RGP1_HUMAN","RAB6A-GEF complex partner protein 2 (Retrograde Golgi transport protein RGP1 homolog)","RGP1_HUMAN"
"OG_01141","black",0.0297364428961208,0.0802582944735449,0.750283341245335,0.389682011536324,NA,NA,NA,"OG_01141"
"OG_01187","black",0.0395423895520829,0.334088820598705,0.672083891771857,0.000232063847361158,"P43681","ACHA4_HUMAN","Neuronal acetylcholine receptor subunit alpha-4","ACHA4_HUMAN"
"OG_01204","black",0.0255470398995182,0.317141804773212,0.784537129562503,0.000494037070504429,"Q1ZXJ0",NA,NA,"OG_01204"
"OG_01241","black",0.0692224671587884,0.278344161835518,0.458325743987323,0.00237589412393255,NA,NA,NA,"OG_01241"
"OG_01227","black",0.362910198542746,0.108856818380786,5.78749294436437e-05,0.242685786216638,"Q5T7B8","KIF24_HUMAN","Kinesin-like protein KIF24","KIF24_HUMAN"
"OG_01261","black",0.300127293440809,0.366981936527107,0.00101026429496533,4.70462109355571e-05,"A2BEA6",NA,NA,"OG_01261"
"OG_01278","black",0.101803964166805,0.191128073087748,0.274747074753642,0.0389949845707576,NA,NA,NA,"OG_01278"
"OG_01283","black",0.091345754006263,0.271378898944164,0.327334649034432,0.00307992501984597,"P20585","MSH3_HUMAN","DNA mismatch repair protein Msh3 (hMSH3) (Divergent upstream protein) (DUP) (Mismatch repair protein 1) (MRP1)","MSH3_HUMAN"
"OG_01299","black",0.00911796650226444,0.39153808454066,0.922274544021063,1.26976140156454e-05,"Q05116",NA,NA,"OG_01299"
"OG_01301","black",0.0681292644332644,0.087122155376291,0.465471397499459,0.35028850392174,NA,NA,NA,"OG_01301"
"OG_01330","black",0.206765197090127,0.288939261816291,0.0253044176790076,0.00158054487563271,"Q9TTR8",NA,NA,"OG_01330"
"OG_01344","black",0.253223673981086,0.18813597006759,0.00587510650671898,0.0422215752429423,"Q9D0U1",NA,NA,"OG_01344"
"OG_01354","black",0.109076886910815,0.143557124622993,0.241729022047367,0.12255308805582,"B5X4E0",NA,NA,"OG_01354"
"OG_01358","black",0.194626258369251,0.128669819049949,0.0354872965665116,0.166791132168261,NA,NA,NA,"OG_01358"
"OG_01393","black",0.105026668298625,0.204966179003792,0.259759447429863,0.0266342785835235,"Q9UPW5","CBPC1_HUMAN","Cytosolic carboxypeptidase 1 (EC 3.4.17.-) (EC 3.4.17.24) (ATP/GTP-binding protein 1) (Nervous system nuclear protein induced by axotomy protein 1 homolog) (Protein deglutamylase CCP1)","CBPC1_HUMAN"
"OG_01397","black",0.160354181291361,0.282397465856382,0.0841555172855313,0.00203659792288151,"Q9H857",NA,NA,"OG_01397"
"OG_01407","black",0.296625853956529,0.301596942305699,0.00116439208384653,0.000951315628938381,NA,NA,NA,"OG_01407"
"OG_01408","black",0.10339880468237,0.189876460021591,0.267258743374097,0.0403186152673357,"P50904",NA,NA,"OG_01408"
"OG_00001","black",0.0452313199911519,0.329354794452747,0.628210888703972,0.000287869819912237,"Q32LQ0","AMPE_BOVIN","Glutamyl aminopeptidase (EAP) (EC 3.4.11.7) (Aminopeptidase A) (AP-A) (CD antigen CD249)","AMPE_BOVIN"
"OG_00019","black",0.0916684995124452,0.252374735735374,0.325621193878425,0.0060487838698528,"P15541",NA,NA,"OG_00019"
"OG_00040","black",0.0406459149184469,0.320389975583297,0.663480926934,0.000428876889613273,"Q5ZLW3",NA,NA,"OG_00040"
"OG_00051","black",0.116287294128325,0.305925079368339,0.211820484879988,0.000795499550815745,"Q9Y4E6",NA,NA,"OG_00051"
"OG_00065","black",0.259719677795951,0.3066179581824,0.00468644635939933,0.000772847264192651,"O42479",NA,NA,"OG_00065"
"OG_00084","black",0.285563903139476,0.238335539297646,0.00180276105644609,0.00966142998463654,"P9WEI9",NA,NA,"OG_00084"
"OG_00087","black",0.0650522056674603,0.175645018814317,0.485908578244213,0.0581922230565081,"P11029",NA,NA,"OG_00087"
"OG_00099","black",0.0279638275851336,0.224537328344367,0.7647218257591,0.0149400638612159,"O88854",NA,NA,"OG_00099"
"OG_00124","black",0.167402666487849,0.328468811753832,0.0712237118886098,0.000299601844072188,"Q9Y315","DEOC_HUMAN","Deoxyribose-phosphate aldolase (DERA) (EC 4.1.2.4) (2-deoxy-D-ribose 5-phosphate aldolase) (Phosphodeoxyriboaldolase) (Deoxyriboaldolase)","DEOC_HUMAN"
"OG_00148","black",0.00373009633423177,0.0484627359862013,0.968161607508221,0.603843386672976,NA,NA,NA,"OG_00148"
"OG_00168","black",0.125556511685375,0.252667204566697,0.177380554637072,0.00598844144448694,"Q9VUL9","FUCTA_DROME","Glycoprotein 3-alpha-L-fucosyltransferase A (EC 2.4.1.214) (Core alpha-(1,3)-fucosyltransferase)","FUCTA_DROME"
"OG_00171","black",0.135939922453931,0.19780421674553,0.143899952109888,0.0325347880598728,"P61162",NA,NA,"OG_00171"
"OG_00190","black",0.0590600998168605,0.188235662963852,0.52704308068449,0.0421105873581162,"Q96K80","ZC3HA_HUMAN","Zinc finger CCCH domain-containing protein 10","ZC3HA_HUMAN"
"OG_00207","black",0.22153219931146,0.172786295101213,0.0163764905581644,0.0624706053485905,"Q9R0N8","SYT6_MOUSE","Synaptotagmin-6 (Synaptotagmin VI) (SytVI)","SYT6_MOUSE"
"OG_00208","black",0.115947980523325,0.221355892598023,0.213165871408075,0.0164643617559747,NA,NA,NA,"OG_00208"
"OG_00243","black",0.334419844672511,0.089202529034392,0.000228563496678447,0.338859226294436,"Q498G2",NA,NA,"OG_00243"
"OG_00263","black",0.180239119402663,0.178614862591494,0.0518220436332114,0.0540050397519218,NA,NA,NA,"OG_00263"
"OG_00277","black",0.171554517780219,0.123301790862894,0.0643915983820038,0.185352550444397,NA,NA,NA,"OG_00277"
"OG_00285","black",0.166870780164878,0.289067205973877,0.0721398433034976,0.00157263375707124,"O22719",NA,NA,"OG_00285"
"OG_00286","black",0.0674174066693867,0.314269213434854,0.470157060607851,0.000559129183266891,"Q75V66","ANO5_HUMAN","Anoctamin-5 (Gnathodiaphyseal dysplasia 1 protein) (Transmembrane protein 16E)","ANO5_HUMAN"
"OG_00294","black",0.15605315046589,0.143956851378697,0.0929262366437344,0.121504273328917,"Q9W770",NA,NA,"OG_00294"
"OG_00305","black",0.327492764542833,0.142532395467876,0.000313037052384259,0.125273687401573,"Q9GZN1","ARP6_HUMAN","Actin-related protein 6 (hArp6) (hARPX)","ARP6_HUMAN"
"OG_00333","black",0.116650723130933,0.253815185833077,0.2103862093419,0.00575673026296267,"Q5RF73",NA,NA,"OG_00333"
