"ortho_id","module","MM","GS","MM_p","GS_p","accession","id","protein_name","label"
"OG_00683","yellow",0.562062461217504,0.11971925409212,4.28566438416765e-11,0.198552081109055,"O76924",NA,NA,"OG_00683"
"OG_00726","yellow",0.344351497795404,0.0539801547171129,0.000143712669329073,0.563238884428172,"O60462","NRP2_HUMAN","Neuropilin-2 (Vascular endothelial cell growth factor 165 receptor 2)","NRP2_HUMAN"
"OG_00715","yellow",0.515923470988551,0.113912276829935,2.62943019341719e-09,0.221365381467395,NA,NA,NA,"OG_00715"
"OG_00727","yellow",0.243128704252347,0.235721238992066,0.00825737116010874,0.0105124855836725,"Q3ZBG4","HES1_BOVIN","Transcription factor HES-1 (Hairy and enhancer of split 1)","HES1_BOVIN"
"OG_00744","yellow",0.486568041310607,0.141976946976287,2.66469081921959e-08,0.126767661939394,"Q13286",NA,NA,"OG_00744"
"OG_00735","yellow",0.156242963640661,0.0881037766714694,0.0925244690683011,0.344865870374364,NA,NA,NA,"OG_00735"
"OG_00740","yellow",0.499578669445522,0.118870301022398,9.80737557490099e-09,0.201777006942296,"Q16656","NRF1_HUMAN","Nuclear respiratory factor 1 (NRF-1) (Alpha palindromic-binding protein) (Alpha-pal)","NRF1_HUMAN"
"OG_00759","yellow",0.33320976594142,0.050398181677375,0.00024160164385926,0.589452340283235,"Q5U4C9","DYRK2_MOUSE","Dual specificity tyrosine-phosphorylation-regulated kinase 2 (EC 2.7.12.1)","DYRK2_MOUSE"
"OG_00760","yellow",0.39987912289036,0.139273025497561,7.94216897627853e-06,0.134236524047725,"C0HAC0","FBXL5_SALSA","F-box/LRR-repeat protein 5 (F-box and leucine-rich repeat protein 5)","FBXL5_SALSA"
"OG_00773","yellow",0.298568726456794,0.134836412009996,0.00107640940884178,0.147212612967156,"P51687","SUOX_HUMAN","Sulfite oxidase, mitochondrial (EC 1.8.3.1)","SUOX_HUMAN"
"OG_00775","yellow",0.172305386784806,0.0847098020993972,0.0632149542526249,0.36383995966708,"Q80TL4","PHF24_MOUSE","PHD finger protein 24","PHF24_MOUSE"
"OG_00781","yellow",0.235474962200104,0.0481341031244602,0.010595952044264,0.606302332542268,"Q66KE8",NA,NA,"OG_00781"
"OG_00789","yellow",0.441545546749833,0.00659735019772631,6.25051231735693e-07,0.943719425180493,"Q60847","COCA1_MOUSE","Collagen alpha-1(XII) chain","COCA1_MOUSE"
"OG_00808","yellow",0.204768214891053,0.0889496860552937,0.0267841907088019,0.34023556096369,"O95405",NA,NA,"OG_00808"
"OG_00817","yellow",0.37462220237639,0.171693005050327,3.16534958015329e-05,0.0641732511231344,NA,NA,NA,"OG_00817"
"OG_00824","yellow",0.408573763119577,0.130947455098274,4.80385707195715e-06,0.159346389935964,NA,NA,NA,"OG_00824"
"OG_00822","yellow",0.130492337675127,0.0151881082171733,0.160813806603284,0.870888497679346,"Q9UMZ3","PTPRQ_HUMAN","Phosphatidylinositol phosphatase PTPRQ (EC 3.1.3.67) (EC 3.1.3.86) (EC 3.1.3.95) (Receptor-type tyrosine-protein phosphatase Q) (PTP-RQ) (R-PTP-Q)","PTPRQ_HUMAN"
"OG_00853","yellow",0.465146603923832,0.022286544352087,1.26522673744113e-07,0.81148771823405,"O94632","EGT1_SCHPO","Ergothioneine biosynthesis protein 1 (Meiotically up-regulated gene 158 protein) [Includes: L-histidine N(alpha)-methyltransferase (EC 2.1.1.44); Hercynylcysteine S-oxide synthase (EC 1.21.3.10)]","EGT1_SCHPO"
"OG_00834","yellow",0.357783799553008,0.0501352427148306,7.48256047572252e-05,0.591398242294308,"Q9HAR2","AGRL3_HUMAN","Adhesion G protein-coupled receptor L3 (Calcium-independent alpha-latrotoxin receptor 3) (CIRL-3) (Latrophilin-3) (Lectomedin-3)","AGRL3_HUMAN"
"OG_00838","yellow",0.36508650456518,0.149691365158384,5.18268732273744e-05,0.107209072062337,"Q0KIA2",NA,NA,"OG_00838"
"OG_00843","yellow",0.535662596604516,0.188946913515471,4.87431277794774e-10,0.0413258024936229,"Q91062",NA,NA,"OG_00843"
"OG_00845","yellow",0.486504308045106,0.170800693471765,2.67749738811169e-08,0.0655907585398481,"Q3UZD5","PRDM6_MOUSE","Putative histone-lysine N-methyltransferase PRDM6 (EC 2.1.1.361) (PR domain zinc finger protein 6) (PR domain-containing protein 6) (PR domain-containing protein in smooth muscle)","PRDM6_MOUSE"
"OG_00867","yellow",0.0154386675717395,0.0199360246747638,0.868777437447985,0.831056306503017,"Q5T890","ER6L2_HUMAN","DNA excision repair protein ERCC-6-like 2 (EC 3.6.4.-) (DNA repair and recombination protein RAD26-like) (Excision repair cross-complementation group 6-like 2)","ER6L2_HUMAN"
"OG_00880","yellow",0.23828270570302,0.0289542085530902,0.00967801047118589,0.756644569463503,"P23468","PTPRD_HUMAN","Receptor-type tyrosine-protein phosphatase delta (Protein-tyrosine phosphatase delta) (R-PTP-delta) (EC 3.1.3.48)","PTPRD_HUMAN"
"OG_00908","yellow",0.0611158893914438,0.159932958362523,0.512735597772294,0.0849841387280375,"Q8R507","FKTN_MOUSE","Ribitol-5-phosphate transferase FKTN (EC 2.7.8.-) (Fukutin) (Fukuyama-type congenital muscular dystrophy protein) (Ribitol-5-phosphate transferase)","FKTN_MOUSE"
"OG_00898","yellow",0.118596500021147,0.0593207769990514,0.202825091173312,0.525217802559737,"Q16739","CEGT_HUMAN","Ceramide glucosyltransferase (EC 2.4.1.80) (GLCT-1) (Glucosylceramide synthase) (GCS) (Glycosylceramide synthase) (UDP-glucose ceramide glucosyltransferase) (UDP-glucose:N-acylsphingosine D-glucosyltransferase)","CEGT_HUMAN"
"OG_00902","yellow",0.0655899231515782,0.189245163753738,0.482302986862461,0.0410003742212836,"Q8BHI9",NA,NA,"OG_00902"
"OG_00903","yellow",0.4662108147092,0.0555039455194305,1.17392236376478e-07,0.552258313854704,"Q5EA53","T2FA_BOVIN","General transcription factor IIF subunit 1 (Transcription initiation factor IIF subunit alpha) (TFIIF-alpha)","T2FA_BOVIN"
"OG_00913","yellow",0.220504103563591,0.0613220616735215,0.0168946739731718,0.511311823652852,"P41233",NA,NA,"OG_00913"
"OG_00921","yellow",0.118279615755208,0.104698101150569,0.204042973027031,0.261261398595282,NA,NA,NA,"OG_00921"
"OG_00922","yellow",0.251754103817034,0.0726863484899423,0.00617862686115581,0.436090104410959,"P53349","M3K1_MOUSE","Mitogen-activated protein kinase kinase kinase 1 (EC 2.7.11.25) (MAPK/ERK kinase kinase 1) (MEK kinase 1) (MEKK 1)","M3K1_MOUSE"
"OG_00932","yellow",0.261333933043608,0.14047379850784,0.004426629088598,0.130879281330721,"F7C1E2",NA,NA,"OG_00932"
