"ortho_id","module","MM","GS","MM_p","GS_p","accession","id","protein_name","label"
"OG_00700","red",0.0899837027136682,0.180979050187818,0.334629270997444,0.0508520148167547,"A4IIM3","SIN1_XENTR","Target of rapamycin complex 2 subunit MAPKAP1 (TORC2 subunit MAPKAP1) (Mitogen-activated protein kinase 2-associated protein 1) (Stress-activated map kinase-interacting protein 1) (SAPK-interacting protein 1)","SIN1_XENTR"
"OG_00702","red",0.403400196424728,0.0810353995354176,6.49009611020589e-06,0.38509307192316,"B9EJX3",NA,NA,"OG_00702"
"OG_00723","red",0.378659765451176,0.000788135709979799,2.5569093302948e-05,0.993271150727279,"Q60854",NA,NA,"OG_00723"
"OG_00729","red",0.262017770998607,0.146640893940429,0.00432050469267862,0.114640294025559,"Q90VV1","HES4B_XENLA","Transcription factor HES-4-B (Hairy and enhancer of split 4-B) (Protein hairy-2) (Xhairy2) (Protein hairy-2a) (Xhairy2b)","HES4B_XENLA"
"OG_00731","red",0.0915401526732319,0.136319543097481,0.326301896318817,0.142773495216439,"C1C4R8","DHRS6_AQUCT","Dehydrogenase/reductase SDR family member 6 (EC 1.1.1.-) ((R)-beta-hydroxybutyrate dehydrogenase) (3-hydroxybutyrate dehydrogenase type 2) (EC 1.1.1.30) (4-oxo-L-proline reductase) (EC 1.1.1.104) (Oxidoreductase UCPA) (Short chain dehydrogenase/reductase family 15C member 1)","DHRS6_AQUCT"
"OG_00736","red",0.0280624738658324,0.0427643007921711,0.76391614604269,0.647089126189792,"Q66H43",NA,NA,"OG_00736"
"OG_00751","red",0.142360190668402,0.0631140713492193,0.125735406211425,0.499023014577915,"Q9UNF1","MAGD2_HUMAN","Melanoma-associated antigen D2 (11B6) (Breast cancer-associated gene 1 protein) (BCG-1) (Hepatocellular carcinoma-associated protein JCL-1) (MAGE-D2 antigen)","MAGD2_HUMAN"
"OG_00757","red",0.238407721692715,0.13811658242071,0.00963881776149346,0.137531569147862,"P54996",NA,NA,"OG_00757"
"OG_00791","red",0.0248771973315334,0.183736692961353,0.79005427500899,0.0473680969246191,"Q9N4X8",NA,NA,"OG_00791"
"OG_00798","red",0.128259214162751,0.197008031451515,0.168160256000098,0.0332542737083665,"Q6DHU4",NA,NA,"OG_00798"
"OG_00815","red",0.123887327440163,0.17176592203999,0.183257572043601,0.0640585285290403,"Q8R1P4",NA,NA,"OG_00815"
"OG_00818","red",0.396609476847656,0.100000922203226,9.56042720210326e-06,0.283381751019449,"Q641Z7","ASM3A_RAT","Cyclic GMP-AMP phosphodiesterase SMPDL3A (2',3'-cGAMP phosphodiesterase SMPDL3A) (EC 3.1.4.-) (Acid sphingomyelinase-like phosphodiesterase 3a) (ASM-like phosphodiesterase 3a) (EC 3.6.1.15)","ASM3A_RAT"
"OG_00825","red",0.180092078147564,0.122727589434391,0.0520166189398285,0.187423897347774,"Q28DV3","HDAC3_XENTR","Histone deacetylase 3 (HD3) (EC 3.5.1.98) (Protein deacetylase HDAC3) (EC 3.5.1.-) (Protein deacylase HDAC3) (EC 3.5.1.-)","HDAC3_XENTR"
"OG_00826","red",0.115740285692883,0.177713870805193,0.213992383793912,0.0552482749969163,"Q29RZ2",NA,NA,"OG_00826"
"OG_00856","red",0.450599633122552,0.0751917081251626,3.43499468021617e-07,0.420397496844899,NA,NA,NA,"OG_00856"
"OG_00847","red",0.242173540952574,0.151815217706135,0.00852184835329981,0.102261482056188,"A7RQM5","ASNA_NEMVE","ATPase ASNA1 homolog (EC 3.6.-.-) (Arsenical pump-driving ATPase homolog) (Arsenite-stimulated ATPase)","ASNA_NEMVE"
"OG_00910","red",0.154923689580902,0.0943735584817571,0.0953455599780777,0.311486865204137,NA,NA,NA,"OG_00910"
"OG_00930","red",0.0742208602888384,0.241194839246611,0.426439298555126,0.00880056875989575,"Q7ZVP8","TM38B_DANRE","Trimeric intracellular cation channel type B (TRIC-B) (TRICB) (Transmembrane protein 38B)","TM38B_DANRE"
"OG_00940","red",0.274391889152794,0.0734879173390327,0.00275509261847229,0.431033483130011,"Q6NYT1",NA,NA,"OG_00940"
"OG_00944","red",0.316191901880506,0.0968448182697901,0.000514746658044272,0.298928570014685,"P25228","RAB3_DROME","Ras-related protein Rab-3","RAB3_DROME"
"OG_00949","red",0.33219297987314,0.102078077531599,0.000253085923158526,0.273450055360184,NA,NA,NA,"OG_00949"
"OG_00951","red",0.26663518396493,0.0490145698111171,0.00366156799865387,0.599724353344864,"Q32PE0","RPAB2_BOVIN","DNA-directed RNA polymerases I, II, and III subunit RPABC2 (RNA polymerases I, II, and III subunit ABC2) (DNA-directed RNA polymerase II subunit F) (RPB6 homolog)","RPAB2_BOVIN"
"OG_00954","red",0.0751215876754571,0.269590215273317,0.420832202464705,0.00328868749615134,"Q6BRB7",NA,NA,"OG_00954"
"OG_00967","red",0.0167468747080156,0.128787258007387,0.857770601960541,0.166401067791687,NA,NA,NA,"OG_00967"
"OG_00964","red",0.169294698330026,0.0080410444254124,0.0680408542105541,0.931430855795416,NA,NA,NA,"OG_00964"
"OG_00992","red",0.0569618034003645,0.189774298395154,0.54185089700858,0.0404282954061219,"A2AJ76","HMCN2_MOUSE","Hemicentin-2","HMCN2_MOUSE"
"OG_00979","red",0.183916658221143,0.0993178015480294,0.0471477951342717,0.28670005783674,"Q1LZA4",NA,NA,"OG_00979"
"OG_00980","red",0.487320384015985,0.124624087655655,2.51787936868708e-08,0.180646202026281,NA,NA,NA,"OG_00980"
"OG_00984","red",0.340762247491116,0.145462256154321,0.000170255296190167,0.117616426728566,"Q60928","GGT1_MOUSE","Glutathione hydrolase 1 proenzyme (EC 3.4.19.13) (Gamma-glutamyltransferase 1) (Gamma-glutamyltranspeptidase 1) (GGT 1) (EC 2.3.2.2) (Leukotriene-C4 hydrolase) (EC 3.4.19.14) (CD antigen CD224) [Cleaved into: Glutathione hydrolase 1 heavy chain; Glutathione hydrolase 1 light chain]","GGT1_MOUSE"
"OG_00988","red",0.305900257716872,0.0447063597703201,0.000796322213573704,0.632208500953603,"Q7KWX9",NA,NA,"OG_00988"
"OG_01001","red",0.376482945581561,0.0759259659247164,2.86978529896348e-05,0.415861185432872,"Q9D2E2",NA,NA,"OG_01001"
