"ortho_id","module","MM","GS","MM_p","GS_p","accession","id","protein_name","label"
"OG_00737","green",0.781910199022586,0.0312542026662385,2.35846052365805e-25,0.73798875465692,"Q8IWF6",NA,NA,"OG_00737"
"OG_00876","green",0.63454968746201,0.0181924160739972,1.56984912178186e-14,0.84564002320567,"Q8N6S4","AN13C_HUMAN","Ankyrin repeat domain-containing protein 13C","AN13C_HUMAN"
"OG_01150","green",0.633816219866801,0.123006773043891,1.71870367113464e-14,0.186414686868256,"P27447",NA,NA,"OG_01150"
"OG_01240","green",0.689188321019634,0.120299506882248,8.67725913268719e-18,0.196369372542069,NA,NA,NA,"OG_01240"
"OG_01322","green",0.689608014942914,0.0594746465718342,8.13932180887207e-18,0.524141898447497,"Q6PD21","SHB_MOUSE","SH2 domain-containing adapter protein B","SHB_MOUSE"
"OG_00248","green",0.703073493461478,0.0901280051224171,9.84379846706033e-19,0.333851582878097,"Q6ZUX7","LHPL2_HUMAN","LHFPL tetraspan subfamily member 2 protein (Lipoma HMGIC fusion partner-like 2 protein)","LHPL2_HUMAN"
"OG_00430","green",0.67607275966079,0.0102492475191887,6.08021109552297e-17,0.912667014501198,"Q8C9W3","ATS2_MOUSE","A disintegrin and metalloproteinase with thrombospondin motifs 2 (ADAM-TS 2) (ADAM-TS2) (ADAMTS-2) (EC 3.4.24.14) (Procollagen I N-proteinase) (PC I-NP) (Procollagen I/II amino propeptide-processing enzyme) (Procollagen N-endopeptidase) (pNPI)","ATS2_MOUSE"
"OG_00491","green",0.696301812344654,0.0334221969520186,2.8896539435738e-18,0.720541760384362,"Q8BTQ0","PCGF3_MOUSE","Polycomb group RING finger protein 3 (RING finger protein 3A)","PCGF3_MOUSE"
"OG_00566","green",0.625829603954786,0.0616396371578984,4.53845514323864e-14,0.509122720143485,"Q9EPK6","SIL1_MOUSE","Nucleotide exchange factor SIL1","SIL1_MOUSE"
"OG_00635","green",0.633036251560928,0.140543258437361,1.89201041375901e-14,0.130687062745577,"Q10741","ADA10_BOVIN","Disintegrin and metalloproteinase domain-containing protein 10 (ADAM 10) (EC 3.4.24.81) (Kuzbanian protein homolog) (Mammalian disintegrin-metalloprotease) (Myelin-associated metalloproteinase) (CD antigen CD156c)","ADA10_BOVIN"
"OG_00672","green",0.818919972373002,0.11999442999666,1.66893401367265e-29,0.197514792791815,"P22607","FGFR3_HUMAN","Fibroblast growth factor receptor 3 (FGFR-3) (EC 2.7.10.1) (CD antigen CD333)","FGFR3_HUMAN"
"OG_00676","green",0.802549494704463,0.186676488522197,1.46727162109195e-27,0.0438745684461745,"Q08E39","SPY2_BOVIN","Protein sprouty homolog 2 (Spry-2)","SPY2_BOVIN"
"OG_01576","green",0.643183331623599,0.101306347222981,5.30567370402178e-15,0.277112223044293,"P18460",NA,NA,"OG_01576"
"OG_01630","green",0.679233604006341,0.134500672152023,3.83834754684575e-17,0.148231810002042,"Q8BNA6","FAT3_MOUSE","Protocadherin Fat 3 (FAT tumor suppressor homolog 3)","FAT3_MOUSE"
"OG_01642","green",0.700698718458985,0.0690893679906908,1.44100452682746e-18,0.459192479160156,"P35918",NA,NA,"OG_01642"
"OG_01645","green",0.660686557067928,0.0659203562073635,5.27333418683096e-16,0.480094453868069,"Q96RW7","HMCN1_HUMAN","Hemicentin-1 (Fibulin-6) (FIBL-6)","HMCN1_HUMAN"
"OG_01760","green",0.739500104848367,0.0523664501159394,1.70618203402561e-21,0.574979456749726,"P23468","PTPRD_HUMAN","Receptor-type tyrosine-protein phosphatase delta (Protein-tyrosine phosphatase delta) (R-PTP-delta) (EC 3.1.3.48)","PTPRD_HUMAN"
"OG_01905","green",0.727384424193877,0.200796469093789,1.58368729843826e-20,0.0299473141611961,"Q96L93","KI16B_HUMAN","Kinesin-like protein KIF16B (Sorting nexin-23)","KI16B_HUMAN"
"OG_02064","green",0.658168296871999,0.0226010386881803,7.42051402444798e-16,0.808877996475211,"Q5RBG4","KAT5_PONAB","Histone acetyltransferase KAT5 (EC 2.3.1.48) (60 kDa Tat-interactive protein) (Tip60) (Histone acetyltransferase HTATIP) (Lysine acetyltransferase 5) (Protein 2-hydroxyisobutyryltransferase KAT5) (EC 2.3.1.-) (Protein acetyltransferase KAT5) (EC 2.3.1.-) (Protein crotonyltransferase KAT5) (EC 2.3.1.-) (Protein lactyltransferase KAT5) (EC 2.3.1.-)","KAT5_PONAB"
"OG_02114","green",0.621821560661832,0.0543395306189017,7.31168988416439e-14,0.560639850762131,"P41823",NA,NA,"OG_02114"
"OG_02198","green",0.779538297670984,0.0350863166080139,4.08106222619663e-25,0.707245905929464,NA,NA,NA,"OG_02198"
"OG_02469","green",0.639099053966348,0.00622040677833546,8.90158235565029e-15,0.946930222405141,"Q9NQB0",NA,NA,"OG_02469"
"OG_02470","green",0.628286729885304,0.0560286576680502,3.37644379380325e-14,0.548501344931309,"Q96AJ9","VTI1A_HUMAN","Vesicle transport through interaction with t-SNAREs homolog 1A (Vesicle transport v-SNARE protein Vti1-like 2) (Vti1-rp2)","VTI1A_HUMAN"
"OG_02511","green",0.670932542774295,0.122067660870712,1.26930574530851e-16,0.189825263068805,"Q5BKC9","NGEF_RAT","Ephexin-1 (Eph-interacting exchange protein) (Neuronal guanine nucleotide exchange factor)","NGEF_RAT"
"OG_02517","green",0.694467840160382,0.0839904844701189,3.84845281251005e-18,0.36794254227214,NA,NA,NA,"OG_02517"
"OG_02578","green",0.651399794970467,0.0387990337907047,1.82911657293916e-15,0.677903081823763,NA,NA,NA,"OG_02578"
"OG_02927","green",0.692995500174521,0.0889077419743371,4.83635168120625e-18,0.340464222320866,"Q5UAW9","GP157_HUMAN","G-protein coupled receptor 157","GP157_HUMAN"
"OG_02944","green",0.655579573172776,0.119560817634438,1.05067157927198e-15,0.199151094844335,"Q7Z020",NA,NA,"OG_02944"
"OG_02948","green",0.836664638974144,0.0433391105565538,7.59186665934871e-32,0.642669892111632,"Q7Z020",NA,NA,"OG_02948"
"OG_03113","green",0.708043453039257,0.146205747823196,4.379796860163e-19,0.115732180041053,"Q4V7D3","MACOI_RAT","Macoilin (Macoilin-1) (Transmembrane protein 57)","MACOI_RAT"
"OG_03291","green",0.69828703566961,0.113542538105187,2.11390800028041e-18,0.222878251908009,"Q8CBF3","EPHB1_MOUSE","Ephrin type-B receptor 1 (EC 2.7.10.1)","EPHB1_MOUSE"
"OG_03548","green",0.71311985146902,0.00197451311571742,1.88166026182139e-19,0.983143282421861,"Q9SS90","RGLG1_ARATH","E3 ubiquitin-protein ligase RGLG1 (EC 2.3.2.27) (RING domain ligase 1)","RGLG1_ARATH"
"OG_03673","green",0.743094959355448,0.120064308971577,8.60058779304295e-22,0.197252005017086,"Q6PAJ1","BCR_MOUSE","Breakpoint cluster region protein (EC 2.7.11.1)","BCR_MOUSE"
"OG_03845","green",0.675729642605565,0.0164009371237501,6.38933865226749e-17,0.860678646872215,"Q5QNI2",NA,NA,"OG_03845"
"OG_03914","green",0.662935847933151,0.183453959815961,3.87592373746112e-16,0.0477159252793055,"Q00944",NA,NA,"OG_03914"
"OG_04193","green",0.634851732326985,0.157308679396847,1.51225748766203e-14,0.0902942225776086,NA,NA,NA,"OG_04193"
"OG_04345","green",0.669967922849592,0.140355122992899,1.45493352284301e-16,0.131208196318409,"Q0IID7","DUS10_BOVIN","Dual specificity protein phosphatase 10 (EC 3.1.3.16) (EC 3.1.3.48)","DUS10_BOVIN"
"OG_04497","green",0.73151434941863,0.157595441530324,7.51136074489865e-21,0.0897014565981354,"Q13616","CUL1_HUMAN","Cullin-1 (CUL-1)","CUL1_HUMAN"
"OG_04507","green",0.747533036231095,0.00237388053681862,3.6337509062295e-22,0.979734485020684,"Q86A72",NA,NA,"OG_04507"
"OG_04592","green",0.679065481292911,0.16578234990443,3.93398577264791e-17,0.0740442610876922,"Q63357","MYO1D_RAT","Unconventional myosin-Id (Myosin heavy chain myr 4)","MYO1D_RAT"
"OG_04746","green",0.719066538849496,0.0745516392102018,6.83133064021822e-20,0.424375196709994,"Q13485","SMAD4_HUMAN","Mothers against decapentaplegic homolog 4 (MAD homolog 4) (Mothers against DPP homolog 4) (Deletion target in pancreatic carcinoma 4) (SMAD family member 4) (SMAD 4) (Smad4) (hSMAD4)","SMAD4_HUMAN"
"OG_04788","green",0.694637628686709,0.00040071304486807,3.74804325830614e-18,0.996578811192749,"Q3MJK5","CDK12_RAT","Cyclin-dependent kinase 12 (EC 2.7.11.22) (EC 2.7.11.23) (Cdc2-related kinase, arginine/serine-rich) (CrkRS) (Cell division cycle 2-related protein kinase 7) (CDC2-related protein kinase 7) (Cell division protein kinase 12) (Protein kinase for splicing component)","CDK12_RAT"
"OG_04828","green",0.651574982511121,0.00167607591846839,1.78741481811985e-15,0.985690792399039,"P77475",NA,NA,"OG_04828"
"OG_04932","green",0.672486264702673,0.0915136925922477,1.01770262103572e-16,0.32644234383482,"Q90Z00","FGR1A_DANRE","Fibroblast growth factor receptor 1-A (FGFR-1-A) (bFGF-R-1-A) (EC 2.7.10.1) (Basic fibroblast growth factor receptor 1-A)","FGR1A_DANRE"
"OG_04946","green",0.682023386002658,0.0535658121186226,2.54532102290933e-17,0.566242539340099,"O14924",NA,NA,"OG_04946"
"OG_05026","green",0.696797904761307,0.161943710736211,2.67315382836587e-18,0.0810865920969632,"O43490",NA,NA,"OG_05026"
"OG_05169","green",0.666480585702774,0.116294147989883,2.3730675646899e-16,0.211793371700999,"Q7T292",NA,NA,"OG_05169"
"OG_05344","green",0.805625531278856,0.0597032849973407,6.53696152087004e-28,0.522545248811615,"Q3T0T7","SAR1B_BOVIN","Small COPII coat GTPase SAR1B (EC 3.6.5.2)","SAR1B_BOVIN"
