"ortho_id","module","MM","GS","MM_p","GS_p","accession","id","protein_name","label"
"OG_00746","black",0.318130393583381,0.158774386060515,0.000473300479920951,0.0872968779017512,"Q9BXT6","M10L1_HUMAN","RNA helicase Mov10l1 (EC 3.6.4.13) (Moloney leukemia virus 10-like protein 1) (MOV10-like protein 1)","M10L1_HUMAN"
"OG_00961","black",0.3098727374789,0.180472099141154,0.000674138859604879,0.0515149792010011,"A6QPA3",NA,NA,"OG_00961"
"OG_01227","black",0.362910198542746,0.108856818380786,5.78749294436437e-05,0.242685786216638,"Q5T7B8","KIF24_HUMAN","Kinesin-like protein KIF24","KIF24_HUMAN"
"OG_01261","black",0.300127293440809,0.366981936527107,0.00101026429496533,4.70462109355571e-05,"A2BEA6",NA,NA,"OG_01261"
"OG_00243","black",0.334419844672511,0.089202529034392,0.000228563496678447,0.338859226294436,"Q498G2",NA,NA,"OG_00243"
"OG_00305","black",0.327492764542833,0.142532395467876,0.000313037052384259,0.125273687401573,"Q9GZN1","ARP6_HUMAN","Actin-related protein 6 (hArp6) (hARPX)","ARP6_HUMAN"
"OG_00428","black",0.312041727140983,0.134781920184072,0.000614931059482627,0.147377672009761,"Q86UD5","SL9B2_HUMAN","Sodium/hydrogen exchanger 9B2 (Na(+)/H(+) exchanger NHA2) (Na(+)/H(+) exchanger-like domain-containing protein 2) (NHE domain-containing protein 2) (Sodium/hydrogen exchanger-like domain-containing protein 2) (Solute carrier family 9 subfamily B member 2)","SL9B2_HUMAN"
"OG_00662","black",0.356024740177871,0.236020967757842,8.16386110241365e-05,0.0104116826543816,NA,NA,NA,"OG_00662"
"OG_01606","black",0.327794771396034,0.184590778993425,0.000308821635593747,0.0463301262806465,"Q9UI36","DACH1_HUMAN","Dachshund homolog 1 (Dach1)","DACH1_HUMAN"
"OG_01709","black",0.518116720788988,0.183170718715444,2.19194299236386e-09,0.0480665003324494,"O42412","IOD3_CHICK","Thyroxine 5-deiodinase (EC 1.21.99.3) (5DIII) (DIOIII) (Type 3 DI) (Type III iodothyronine deiodinase)","IOD3_CHICK"
