OG_ID,Component_8,group_id,apul,peve,ptua,type,avg_identity,query,accession,id,reviewed,protein_name,organism,pident,length,evalue,bitscore,title,go_ids,go_bp,go_cc,go_mf,goslim_ids,goslim_names
OG_08097,2.7431388086339386,OG_08097,FUN_035839-T1,Peve_00032500,Pocillopora_meandrina_HIv1___RNAseq.g11958.t2,three_way,68.27866666666667,,,,,,,,,,,,,,,,,
OG_00767,2.519538931273945,OG_00767,FUN_003693-T1,Peve_00040660,Pocillopora_meandrina_HIv1___RNAseq.g30052.t1,three_way,45.812,FUN_003693-T1,P06582,,,,,43.8,80.0,2.9e-12,75.1,sp|P06582|HSP12_CAEEL Heat shock protein hsp-16.2 OS=Caenorhabditis elegans OX=6239 GN=hsp-16.2 PE=2 SV=1,,,,,,
OG_00082,2.4024001707981393,OG_00082,FUN_000411-T1,Peve_00010961,Pocillopora_meandrina_HIv1___RNAseq.g2317.t1,three_way,32.01166666666666,,,,,,,,,,,,,,,,,
OG_01897,2.3706633799600376,OG_01897,FUN_007904-T1,Peve_00040656,Pocillopora_meandrina_HIv1___RNAseq.g30059.t1,three_way,60.9685,FUN_007904-T1,P06582,,,,,37.0,100.0,1.1e-11,72.0,sp|P06582|HSP12_CAEEL Heat shock protein hsp-16.2 OS=Caenorhabditis elegans OX=6239 GN=hsp-16.2 PE=2 SV=1,,,,,,
OG_08098,2.3397552917750373,OG_08098,FUN_035840-T1,Peve_00032502,Pocillopora_meandrina_HIv1___RNAseq.g11957.t1,three_way,76.54033333333332,FUN_035840-T1,P38532,HSF1_MOUSE,,Heat shock factor protein 1 (HSF 1) (Heat shock transcription factor 1) (HSTF 1),Mus musculus (Mouse),55.7,176.0,1.1e-44,182.6,sp|P38532|HSF1_MOUSE Heat shock factor protein 1 OS=Mus musculus OX=10090 GN=Hsf1 PE=1 SV=2,GO:0000122; GO:0000165; GO:0000776; GO:0000791; GO:0000792; GO:0000978; GO:0001162; GO:0001227; GO:0001228; GO:0001701; GO:0001892; GO:0003677; GO:0003682; GO:0005634; GO:0005654; GO:0005737; GO:0005813; GO:0005829; GO:0006281; GO:0006397; GO:0006952; GO:0007143; GO:0007283; GO:0007584; GO:0008283; GO:0009408; GO:0010628; GO:0010667; GO:0014823; GO:0016605; GO:0019901; GO:0031072; GO:0031333; GO:0031490; GO:0032496; GO:0032720; GO:0032991; GO:0033574; GO:0034605; GO:0034620; GO:0035865; GO:0040018; GO:0042802; GO:0043565; GO:0045120; GO:0045651; GO:0045931; GO:0045944; GO:0046982; GO:0048471; GO:0050673; GO:0050680; GO:0051028; GO:0051879; GO:0060136; GO:0061770; GO:0062029; GO:0065003; GO:0070301; GO:0071222; GO:0071276; GO:0071280; GO:0071392; GO:0071466; GO:0071480; GO:0072738; GO:0090084; GO:0090261; GO:0097165; GO:0097431; GO:0097677; GO:0098847; GO:0101031; GO:0120162; GO:0140296; GO:1900034; GO:1901652; GO:1902512; GO:1903936; GO:1904385; GO:1904843; GO:1904845; GO:1990841; GO:1990904; GO:1990910; GO:1990911; GO:2001033; GO:2001235,cell population proliferation [GO:0008283]; cellular response to angiotensin [GO:1904385]; cellular response to cadmium ion [GO:0071276]; cellular response to copper ion [GO:0071280]; cellular response to diamide [GO:0072738]; cellular response to estradiol stimulus [GO:0071392]; cellular response to gamma radiation [GO:0071480]; cellular response to heat [GO:0034605]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to L-glutamine [GO:1904845]; cellular response to lipopolysaccharide [GO:0071222]; cellular response to nitroglycerin [GO:1904843]; cellular response to potassium ion [GO:0035865]; cellular response to sodium arsenite [GO:1903936]; cellular response to unfolded protein [GO:0034620]; cellular response to xenobiotic stimulus [GO:0071466]; defense response [GO:0006952]; DNA repair [GO:0006281]; embryonic placenta development [GO:0001892]; embryonic process involved in female pregnancy [GO:0060136]; epithelial cell proliferation [GO:0050673]; female meiotic nuclear division [GO:0007143]; in utero embryonic development [GO:0001701]; MAPK cascade [GO:0000165]; mRNA processing [GO:0006397]; mRNA transport [GO:0051028]; negative regulation of cardiac muscle cell apoptotic process [GO:0010667]; negative regulation of double-strand break repair via nonhomologous end joining [GO:2001033]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of inclusion body assembly [GO:0090084]; negative regulation of protein-containing complex assembly [GO:0031333]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of tumor necrosis factor production [GO:0032720]; positive regulation of apoptotic DNA fragmentation [GO:1902512]; positive regulation of apoptotic signaling pathway [GO:2001235]; positive regulation of cold-induced thermogenesis [GO:0120162]; positive regulation of gene expression [GO:0010628]; positive regulation of inclusion body assembly [GO:0090261]; positive regulation of macrophage differentiation [GO:0045651]; positive regulation of mitotic cell cycle [GO:0045931]; positive regulation of multicellular organism growth [GO:0040018]; positive regulation of stress granule assembly [GO:0062029]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein-containing complex assembly [GO:0065003]; regulation of cellular response to heat [GO:1900034]; response to activity [GO:0014823]; response to heat [GO:0009408]; response to hypobaric hypoxia [GO:1990910]; response to lipopolysaccharide [GO:0032496]; response to nutrient [GO:0007584]; response to peptide [GO:1901652]; response to psychosocial stress [GO:1990911]; response to testosterone [GO:0033574]; spermatogenesis [GO:0007283],centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; euchromatin [GO:0000791]; heterochromatin [GO:0000792]; kinetochore [GO:0000776]; mitotic spindle pole [GO:0097431]; nuclear stress granule [GO:0097165]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; PML body [GO:0016605]; pronucleus [GO:0045120]; protein folding chaperone complex [GO:0101031]; protein-containing complex [GO:0032991]; ribonucleoprotein complex [GO:1990904],"chromatin binding [GO:0003682]; chromatin DNA binding [GO:0031490]; DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; general transcription initiation factor binding [GO:0140296]; heat shock protein binding [GO:0031072]; Hsp90 protein binding [GO:0051879]; identical protein binding [GO:0042802]; promoter-specific chromatin binding [GO:1990841]; protein heterodimerization activity [GO:0046982]; protein kinase binding [GO:0019901]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding [GO:0001162]; sequence-specific DNA binding [GO:0043565]; sequence-specific single stranded DNA binding [GO:0098847]; STAT family protein binding [GO:0097677]; translation elongation factor binding [GO:0061770]",GO:0003677; GO:0005634; GO:0005654; GO:0005815; GO:0005829; GO:0006281; GO:0006355; GO:0016071; GO:0022414; GO:0043226; GO:0048856; GO:0065003; GO:0140013; GO:0140110,DNA binding; nucleus; nucleoplasm; microtubule organizing center; cytosol; DNA repair; regulation of DNA-templated transcription; mRNA metabolic process; reproductive process; organelle; anatomical structure development; protein-containing complex assembly; meiotic nuclear division; transcription regulator activity
OG_09440,2.236810236768392,OG_09440,FUN_041426-T1,Peve_00008987,Pocillopora_meandrina_HIv1___RNAseq.g15735.t2,three_way,80.48633333333333,FUN_041426-T1,P97360,ETV6_MOUSE,,Transcription factor ETV6 (ETS translocation variant 6) (ETS-related protein Tel1) (Tel),Mus musculus (Mouse),44.6,65.0,1.7e-11,70.9,sp|P97360|ETV6_MOUSE Transcription factor ETV6 OS=Mus musculus OX=10090 GN=Etv6 PE=1 SV=1,GO:0000978; GO:0001227; GO:0001228; GO:0003677; GO:0003700; GO:0005730; GO:0005829; GO:0006355; GO:0007296; GO:0019904; GO:0022008; GO:0030154; GO:0045944; GO:0071425; GO:0097152,cell differentiation [GO:0030154]; hematopoietic stem cell proliferation [GO:0071425]; mesenchymal cell apoptotic process [GO:0097152]; neurogenesis [GO:0022008]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of DNA-templated transcription [GO:0006355]; vitellogenesis [GO:0007296],cytosol [GO:0005829]; nucleolus [GO:0005730],"DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; protein domain specific binding [GO:0019904]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]",GO:0003677; GO:0005730; GO:0005829; GO:0006355; GO:0012501; GO:0030154; GO:0043226; GO:0140110,DNA binding; nucleolus; cytosol; regulation of DNA-templated transcription; programmed cell death; cell differentiation; organelle; transcription regulator activity
OG_07118,2.170760837564349,OG_07118,FUN_032395-T1,Peve_00036447,Pocillopora_meandrina_HIv1___RNAseq.g29833.t1,three_way,64.09349999999999,FUN_032395-T1,Q76LC6,RBM24_DANRE,,RNA-binding protein 24 (RNA-binding motif protein 24) (RNA-binding protein SEB-4),Danio rerio (Zebrafish) (Brachydanio rerio),61.8,89.0,7.2e-27,122.5,sp|Q76LC6|RBM24_DANRE RNA-binding protein 24 OS=Danio rerio OX=7955 GN=rbm24 PE=2 SV=1,GO:0000381; GO:0001654; GO:0001756; GO:0001947; GO:0003228; GO:0003723; GO:0003730; GO:0005634; GO:0005737; GO:0005829; GO:0006397; GO:0006974; GO:0007519; GO:0008380; GO:0010830; GO:0010831; GO:0035315; GO:0035925; GO:0043488; GO:0045663; GO:0048255; GO:0048702; GO:0060297; GO:0060298; GO:0061157; GO:0061158; GO:0071599; GO:0072359; GO:0097157; GO:1902811; GO:1905870; GO:1990715; GO:1990825; GO:2000738; GO:2000766,"3'-UTR-mediated mRNA destabilization [GO:0061158]; atrial cardiac muscle tissue development [GO:0003228]; circulatory system development [GO:0072359]; DNA damage response [GO:0006974]; embryonic neurocranium morphogenesis [GO:0048702]; eye development [GO:0001654]; hair cell differentiation [GO:0035315]; heart looping [GO:0001947]; mRNA destabilization [GO:0061157]; mRNA processing [GO:0006397]; mRNA stabilization [GO:0048255]; negative regulation of cytoplasmic translation [GO:2000766]; otic vesicle development [GO:0071599]; positive regulation of 3'-UTR-mediated mRNA stabilization [GO:1905870]; positive regulation of myoblast differentiation [GO:0045663]; positive regulation of myotube differentiation [GO:0010831]; positive regulation of sarcomere organization [GO:0060298]; positive regulation of skeletal muscle fiber differentiation [GO:1902811]; positive regulation of stem cell differentiation [GO:2000738]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of mRNA stability [GO:0043488]; regulation of myotube differentiation [GO:0010830]; regulation of sarcomere organization [GO:0060297]; RNA splicing [GO:0008380]; skeletal muscle tissue development [GO:0007519]; somitogenesis [GO:0001756]",cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634],mRNA 3'-UTR AU-rich region binding [GO:0035925]; mRNA 3'-UTR binding [GO:0003730]; mRNA CDS binding [GO:1990715]; pre-mRNA intronic binding [GO:0097157]; RNA binding [GO:0003723]; sequence-specific mRNA binding [GO:1990825],GO:0003723; GO:0005634; GO:0005829; GO:0016071; GO:0030154; GO:0043226; GO:0048856,RNA binding; nucleus; cytosol; mRNA metabolic process; cell differentiation; organelle; anatomical structure development
OG_06046,2.1499133630337184,OG_06046,FUN_026714-T1,Peve_00018519,Pocillopora_meandrina_HIv1___RNAseq.g9373.t1,three_way,56.48,FUN_026714-T1,Q96EW2,,,,,42.0,138.0,4.4e-20,99.4,sp|Q96EW2|HBAP1_HUMAN HSPB1-associated protein 1 OS=Homo sapiens OX=9606 GN=HSPBAP1 PE=1 SV=1,,,,,,
OG_02828,2.1135909662318104,OG_02828,FUN_011843-T1,Peve_00034373,Pocillopora_meandrina_HIv1___RNAseq.g23373.t1,three_way,84.43299999999999,FUN_011843-T1,Q9SEE4,,,,,41.8,297.0,9.3e-61,235.3,sp|Q9SEE4|PIRL_SOLLC Pirin-like protein OS=Solanum lycopersicum OX=4081 PE=2 SV=1,,,,,,
OG_02948,2.0489337010275355,OG_02948,FUN_012066-T1,Peve_00004089,Pocillopora_meandrina_HIv1___RNAseq.g23637.t1,three_way,63.71233333333333,FUN_012066-T1,Q7Z020,,,,,25.4,562.0,7.2e-37,157.9,sp|Q7Z020|TRPA1_DROME Transient receptor potential cation channel subfamily A member 1 OS=Drosophila melanogaster OX=7227 GN=TrpA1 PE=1 SV=4,,,,,,
