OG_ID,Component_24,group_id,apul,peve,ptua,type,avg_identity,query,accession,id,reviewed,protein_name,organism,pident,length,evalue,bitscore,title,go_ids,go_bp,go_cc,go_mf,goslim_ids,goslim_names
OG_08229,4.007252104834143,OG_08229,FUN_036101-T1,Peve_00032197,Pocillopora_meandrina_HIv1___RNAseq.g10817.t1,three_way,53.59666666666666,,,,,,,,,,,,,,,,,
OG_07117,3.7505032985781463,OG_07117,FUN_032394-T1,Peve_00018856,Pocillopora_meandrina_HIv1___RNAseq.g29832.t1,three_way,75.89816666666667,FUN_032394-T1,P40123,CAP2_HUMAN,,Adenylyl cyclase-associated protein 2 (CAP 2),Homo sapiens (Human),40.3,467.0,2.3e-79,297.7,sp|P40123|CAP2_HUMAN Adenylyl cyclase-associated protein 2 OS=Homo sapiens OX=9606 GN=CAP2 PE=1 SV=1,GO:0000902; GO:0003779; GO:0005737; GO:0005886; GO:0007015; GO:0007163; GO:0007165; GO:0007190; GO:0008179; GO:0014069; GO:0019933; GO:0042802; GO:0099140,actin filament organization [GO:0007015]; activation of adenylate cyclase activity [GO:0007190]; cAMP-mediated signaling [GO:0019933]; cell morphogenesis [GO:0000902]; establishment or maintenance of cell polarity [GO:0007163]; presynaptic actin cytoskeleton organization [GO:0099140]; signal transduction [GO:0007165],cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069],actin binding [GO:0003779]; adenylate cyclase binding [GO:0008179]; identical protein binding [GO:0042802],GO:0005886; GO:0007010; GO:0007163; GO:0008092; GO:0043226,plasma membrane; cytoskeleton organization; establishment or maintenance of cell polarity; cytoskeletal protein binding; organelle
OG_02040,3.5290120641371168,OG_02040,FUN_008245-T1,Peve_00031789,Pocillopora_meandrina_HIv1___RNAseq.g17949.t1,three_way,80.146,,,,,,,,,,,,,,,,,
OG_00940,3.4954182547234134,OG_00940,FUN_004291-T1,Peve_00008388,Pocillopora_meandrina_HIv1___RNAseq.g11769.t1,three_way,79.22033333333333,FUN_004291-T1,Q6NYT1,,,,,50.8,195.0,5.1e-46,186.0,sp|Q6NYT1|MED8_DANRE Mediator of RNA polymerase II transcription subunit 8 OS=Danio rerio OX=7955 GN=med8 PE=2 SV=1,,,,,,
OG_03455,3.430512860108458,OG_03455,FUN_014530-T1,Peve_00044383,Pocillopora_meandrina_HIv1___RNAseq.g22614.t1,three_way,89.24866666666667,FUN_014530-T1,P52301,,,,,86.3,211.0,6.7e-106,384.8,sp|P52301|RAN_XENLA GTP-binding nuclear protein Ran OS=Xenopus laevis OX=8355 GN=ran PE=1 SV=2,,,,,,
OG_03709,3.419912603740487,OG_03709,FUN_014983-T1,Peve_00039940,Pocillopora_meandrina_HIv1___RNAseq.g21145.t1,three_way,62.897,,,,,,,,,,,,,,,,,
OG_01921,3.3613772566339333,OG_01921,FUN_007951-T1,Peve_00039191,Pocillopora_meandrina_HIv1___RNAseq.g30068.t1,three_way,75.82233333333333,,,,,,,,,,,,,,,,,
OG_03933,3.2766245526264033,OG_03933,FUN_016049-T1,Peve_00011814,Pocillopora_meandrina_HIv1___RNAseq.g21636.t1,three_way,52.112,,,,,,,,,,,,,,,,,
OG_08089,3.265976478345975,OG_08089,FUN_035821-T1,Peve_00037800,Pocillopora_meandrina_HIv1___RNAseq.g11931.t1,three_way,74.61166666666666,FUN_035821-T1,A8DZE6,WTIP_DANRE,,Wilms tumor protein 1-interacting protein homolog (WT1-interacting protein homolog),Danio rerio (Zebrafish) (Brachydanio rerio),52.4,191.0,1.8e-56,220.7,sp|A8DZE6|WTIP_DANRE Wilms tumor protein 1-interacting protein homolog OS=Danio rerio OX=7955 GN=wtip PE=3 SV=1,GO:0000132; GO:0000932; GO:0001666; GO:0001947; GO:0003140; GO:0003714; GO:0005634; GO:0005667; GO:0005912; GO:0006355; GO:0007010; GO:0010882; GO:0014032; GO:0022604; GO:0035331; GO:0035844; GO:0036064; GO:0046872; GO:0060271; GO:0061032; GO:0061371,cilium assembly [GO:0060271]; cloaca development [GO:0035844]; cytoskeleton organization [GO:0007010]; determination of heart left/right asymmetry [GO:0061371]; determination of left/right asymmetry in lateral mesoderm [GO:0003140]; establishment of mitotic spindle orientation [GO:0000132]; heart looping [GO:0001947]; negative regulation of hippo signaling [GO:0035331]; neural crest cell development [GO:0014032]; regulation of cardiac muscle contraction by calcium ion signaling [GO:0010882]; regulation of cell morphogenesis [GO:0022604]; regulation of DNA-templated transcription [GO:0006355]; response to hypoxia [GO:0001666]; visceral serous pericardium development [GO:0061032],adherens junction [GO:0005912]; ciliary basal body [GO:0036064]; nucleus [GO:0005634]; P-body [GO:0000932]; transcription regulator complex [GO:0005667],metal ion binding [GO:0046872]; transcription corepressor activity [GO:0003714],GO:0005634; GO:0005815; GO:0006355; GO:0007010; GO:0043226; GO:0044782; GO:0048856; GO:0060090; GO:0140110,nucleus; microtubule organizing center; regulation of DNA-templated transcription; cytoskeleton organization; organelle; cilium organization; anatomical structure development; molecular adaptor activity; transcription regulator activity
OG_04031,3.1984155559658607,OG_04031,FUN_016339-T1,Peve_00044575,Pocillopora_meandrina_HIv1___RNAseq.g9729.t1,three_way,89.3255,FUN_016339-T1,Q9CQ19,MYL9_MOUSE,,"Myosin regulatory light polypeptide 9 (Myosin regulatory light chain 2, smooth muscle isoform) (Myosin regulatory light chain 9)",Mus musculus (Mouse),73.4,169.0,2.000000000000001e-65,250.0,sp|Q9CQ19|MYL9_MOUSE Myosin regulatory light polypeptide 9 OS=Mus musculus OX=10090 GN=Myl9 PE=1 SV=3,GO:0001725; GO:0005200; GO:0005509; GO:0005938; GO:0016460; GO:0030018; GO:0032036; GO:0043149,stress fiber assembly [GO:0043149],cell cortex [GO:0005938]; myosin II complex [GO:0016460]; stress fiber [GO:0001725]; Z disc [GO:0030018],calcium ion binding [GO:0005509]; myosin heavy chain binding [GO:0032036]; structural constituent of cytoskeleton [GO:0005200],GO:0005198; GO:0007010; GO:0008092,structural molecule activity; cytoskeleton organization; cytoskeletal protein binding
