"group_id","absolute_loading","signed_loading","goslim_ids","goslim_names"
"OG_04737",7.40123814300815,7.40123814300815,"GO:0005886; GO:0030198; GO:0048856; GO:0060089; GO:0098772","plasma membrane; extracellular matrix organization; anatomical structure development; molecular transducer activity; molecular function regulator activity"
"OG_01261",7.12467248125446,7.12467248125446,"",""
"OG_07103",6.54278276904591,6.54278276904591,"GO:0003824; GO:0006629; GO:0016491","catalytic activity; lipid metabolic process; oxidoreductase activity"
"OG_01330",6.3637673958025,6.3637673958025,"",""
"OG_01656",6.31114082679998,6.31114082679998,"",""
"OG_07762",6.23809906431625,6.23809906431625,"GO:0003824; GO:0005634; GO:0005815; GO:0006355; GO:0016740; GO:0022414; GO:0032200; GO:0043226; GO:0048856; GO:0098772","catalytic activity; nucleus; microtubule organizing center; regulation of DNA-templated transcription; transferase activity; reproductive process; telomere organization; organelle; anatomical structure development; molecular function regulator activity"
"OG_01437",6.20317094467536,6.20317094467536,"",""
"OG_07956",6.19174185284011,6.19174185284011,"",""
"OG_04336",6.13756423864859,6.13756423864859,"",""
"OG_05395",6.12024000844487,6.12024000844487,"GO:0003677; GO:0005654; GO:0005794; GO:0006355; GO:0030154; GO:0043226; GO:0048856; GO:0140110","DNA binding; nucleoplasm; Golgi apparatus; regulation of DNA-templated transcription; cell differentiation; organelle; anatomical structure development; transcription regulator activity"
"OG_09611",6.07390553795725,6.07390553795725,"",""
"OG_09757",5.94233121345612,5.94233121345612,"",""
"OG_03911",5.8271058169233,5.8271058169233,"",""
"OG_06522",5.82007406564064,5.82007406564064,"GO:0003824; GO:0005886; GO:0006355; GO:0016740; GO:0048856; GO:0050877; GO:0060089; GO:0140096","catalytic activity; plasma membrane; regulation of DNA-templated transcription; transferase activity; anatomical structure development; nervous system process; molecular transducer activity; catalytic activity, acting on a protein"
"OG_04439",5.80210293896272,5.80210293896272,"GO:0003774; GO:0003824; GO:0005929; GO:0007018; GO:0016787; GO:0016853; GO:0043226; GO:0140657","cytoskeletal motor activity; catalytic activity; cilium; microtubule-based movement; hydrolase activity; isomerase activity; organelle; ATP-dependent activity"
"OG_03671",5.76453826842832,5.76453826842832,"",""
"OG_01210",5.58821221575101,5.58821221575101,"GO:0002376; GO:0003013; GO:0003824; GO:0005730; GO:0005811; GO:0005829; GO:0006629; GO:0006914; GO:0016740; GO:0016787; GO:0043226; GO:0140096","immune system process; circulatory system process; catalytic activity; nucleolus; lipid droplet; cytosol; lipid metabolic process; autophagy; transferase activity; hydrolase activity; organelle; catalytic activity, acting on a protein"
"OG_05400",5.57254567775698,5.57254567775698,"GO:0003824; GO:0005739; GO:0005764; GO:0005768; GO:0005773; GO:0005794; GO:0007040; GO:0008289; GO:0016787; GO:0030154; GO:0030163; GO:0031410; GO:0043226; GO:0048856; GO:0050877; GO:0140096","catalytic activity; mitochondrion; lysosome; endosome; vacuole; Golgi apparatus; lysosome organization; lipid binding; hydrolase activity; cell differentiation; protein catabolic process; cytoplasmic vesicle; organelle; anatomical structure development; nervous system process; catalytic activity, acting on a protein"
"OG_04170",5.51305029953289,5.51305029953289,"GO:0002376; GO:0003824; GO:0005576; GO:0005783; GO:0016209; GO:0016491; GO:0043226","immune system process; catalytic activity; extracellular region; endoplasmic reticulum; antioxidant activity; oxidoreductase activity; organelle"
"OG_02090",5.43946294660787,5.43946294660787,"",""
"OG_05731",5.43003231170179,5.43003231170179,"",""
"OG_08520",5.38892289381001,5.38892289381001,"",""
"OG_01941",5.38065766223494,5.38065766223494,"GO:0005198; GO:0007010; GO:0007155; GO:0030198; GO:0030312; GO:0031012; GO:0043226; GO:0050877","structural molecule activity; cytoskeleton organization; cell adhesion; extracellular matrix organization; external encapsulating structure; extracellular matrix; organelle; nervous system process"
"OG_07408",5.33203842384949,5.33203842384949,"",""
"OG_00252",5.29169521940137,5.29169521940137,"",""
"OG_05208",5.2822628210611,5.2822628210611,"GO:0003677; GO:0003723; GO:0005634; GO:0005694; GO:0005730; GO:0007059; GO:0022414; GO:0043226; GO:0060090","DNA binding; RNA binding; nucleus; chromosome; nucleolus; chromosome segregation; reproductive process; organelle; molecular adaptor activity"
"OG_02599",5.2647119356788,5.2647119356788,"GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0012501; GO:0030198; GO:0043226; GO:0048856; GO:0048870; GO:0050877; GO:0060090; GO:0140110","DNA binding; nucleus; DNA-templated transcription; regulation of DNA-templated transcription; programmed cell death; extracellular matrix organization; organelle; anatomical structure development; cell motility; nervous system process; molecular adaptor activity; transcription regulator activity"
"OG_00234",5.23447422948525,5.23447422948525,"",""
"OG_05757",5.20867797465383,5.20867797465383,"",""
"OG_04195",5.18491437093087,5.18491437093087,"GO:0003824; GO:0005634; GO:0005654; GO:0005768; GO:0005886; GO:0005929; GO:0006355; GO:0012501; GO:0016740; GO:0022414; GO:0030154; GO:0030198; GO:0031410; GO:0043226; GO:0048856; GO:0048870; GO:0060089; GO:0140096","catalytic activity; nucleus; nucleoplasm; endosome; plasma membrane; cilium; regulation of DNA-templated transcription; programmed cell death; transferase activity; reproductive process; cell differentiation; extracellular matrix organization; cytoplasmic vesicle; organelle; anatomical structure development; cell motility; molecular transducer activity; catalytic activity, acting on a protein"
"OG_10198",5.11873979193739,5.11873979193739,"GO:0003824; GO:0005615; GO:0016787; GO:0030163; GO:0048856","catalytic activity; extracellular space; hydrolase activity; protein catabolic process; anatomical structure development"
"OG_08633",5.07072526682051,5.07072526682051,"",""
"OG_03061",5.02436305999403,5.02436305999403,"GO:0051604; GO:0065003; GO:0072659","protein maturation; protein-containing complex assembly; protein localization to plasma membrane"
"OG_00361",4.98384059099144,4.98384059099144,"",""
"OG_07835",4.96475352986727,4.96475352986727,"",""
"OG_07519",4.95516438773806,4.95516438773806,"GO:0005768; GO:0005829; GO:0007010; GO:0008289; GO:0016192; GO:0031410; GO:0043226; GO:0044782; GO:0061024","endosome; cytosol; cytoskeleton organization; lipid binding; vesicle-mediated transport; cytoplasmic vesicle; organelle; cilium organization; membrane organization"
"OG_01489",4.9481071232499,4.9481071232499,"GO:0005886; GO:0007155; GO:0030154; GO:0048856; GO:0061024","plasma membrane; cell adhesion; cell differentiation; anatomical structure development; membrane organization"
"OG_06993",4.94635906846294,4.94635906846294,"",""
"OG_08704",4.94036819442376,4.94036819442376,"",""
"OG_03500",4.92178752411788,4.92178752411788,"",""
"OG_09807",4.91886457079745,4.91886457079745,"GO:0005615; GO:0030154; GO:0048018; GO:0048856; GO:0098772","extracellular space; cell differentiation; receptor ligand activity; anatomical structure development; molecular function regulator activity"
"OG_02853",4.90895925376596,4.90895925376596,"",""
"OG_03792",4.88136345821896,4.88136345821896,"",""
"OG_08095",4.85983817753564,4.85983817753564,"",""
"OG_07554",4.84890947987865,4.84890947987865,"",""
"OG_01407",4.84600889907054,4.84600889907054,"",""
"OG_10099",4.83224811544152,4.83224811544152,"",""
"OG_03447",4.81377243171433,4.81377243171433,"",""
"OG_09233",4.79076738987395,4.79076738987395,"",""
"OG_07861",4.76618225798818,4.76618225798818,"GO:0003677; GO:0005634; GO:0006355; GO:0030154; GO:0043226; GO:0048856; GO:0140110","DNA binding; nucleus; regulation of DNA-templated transcription; cell differentiation; organelle; anatomical structure development; transcription regulator activity"
"OG_00253",4.76162403823353,4.76162403823353,"",""
"OG_07441",4.72984550335518,4.72984550335518,"GO:0003677; GO:0005634; GO:0005654; GO:0006355; GO:0030154; GO:0043226; GO:0048856; GO:0140110","DNA binding; nucleus; nucleoplasm; regulation of DNA-templated transcription; cell differentiation; organelle; anatomical structure development; transcription regulator activity"
"OG_07052",4.69257647351521,4.69257647351521,"",""
"OG_08930",4.66549768992036,4.66549768992036,"",""
"OG_04560",4.66068748727135,4.66068748727135,"",""
"OG_04615",4.63965125965044,4.63965125965044,"",""
"OG_01491",4.62416970993839,4.62416970993839,"",""
"OG_05691",4.58292009056118,4.58292009056118,"",""
"OG_05445",4.57223348649401,4.57223348649401,"GO:0003824; GO:0005829; GO:0009975; GO:0016829; GO:0055086; GO:1901135","catalytic activity; cytosol; cyclase activity; lyase activity; nucleobase-containing small molecule metabolic process; carbohydrate derivative metabolic process"
"OG_02043",4.56819297265422,4.56819297265422,"",""
"OG_02949",4.56251223033549,4.56251223033549,"",""
"OG_06403",4.54817977565348,4.54817977565348,"",""
"OG_08226",4.54309234924854,4.54309234924854,"GO:0000910; GO:0005634; GO:0007010; GO:0008092; GO:0043226","cytokinesis; nucleus; cytoskeleton organization; cytoskeletal protein binding; organelle"
"OG_07764",4.53710530629881,4.53710530629881,"GO:0005634; GO:0005773; GO:0005829; GO:0006355; GO:0030154; GO:0031410; GO:0043226","nucleus; vacuole; cytosol; regulation of DNA-templated transcription; cell differentiation; cytoplasmic vesicle; organelle"
"OG_05446",4.49564535050555,4.49564535050555,"",""
"OG_01498",4.4851649188781,4.4851649188781,"",""
"OG_03658",4.47925492075081,4.47925492075081,"",""
"OG_08091",4.46294899825895,4.46294899825895,"",""
"OG_04538",4.44355804810895,4.44355804810895,"GO:0002376; GO:0005576; GO:0005929; GO:0043226; GO:0098542","immune system process; extracellular region; cilium; organelle; defense response to other organism"
"OG_08340",4.43214858140906,4.43214858140906,"",""
"OG_09806",4.42252395539722,4.42252395539722,"GO:0005215; GO:0005576; GO:0005783; GO:0005811; GO:0005829; GO:0006629; GO:0007018; GO:0008289; GO:0022414; GO:0030163; GO:0043226; GO:0048018; GO:0048856; GO:0048870; GO:0098772","transporter activity; extracellular region; endoplasmic reticulum; lipid droplet; cytosol; lipid metabolic process; microtubule-based movement; lipid binding; reproductive process; protein catabolic process; organelle; receptor ligand activity; anatomical structure development; cell motility; molecular function regulator activity"
"OG_10067",4.42105686635398,4.42105686635398,"GO:0003824; GO:0005829; GO:0006629; GO:0008289; GO:0016787","catalytic activity; cytosol; lipid metabolic process; lipid binding; hydrolase activity"
