"group_id","absolute_loading","signed_loading","goslim_ids","goslim_names"
"OG_04737",4.29903785198673,4.29903785198673,"GO:0005886; GO:0030198; GO:0048856; GO:0060089; GO:0098772","plasma membrane; extracellular matrix organization; anatomical structure development; molecular transducer activity; molecular function regulator activity"
"OG_01261",3.92862782162181,3.92862782162181,"",""
"OG_07103",3.83561783667179,3.83561783667179,"GO:0003824; GO:0006629; GO:0016491","catalytic activity; lipid metabolic process; oxidoreductase activity"
"OG_06522",3.49615922600431,3.49615922600431,"GO:0003824; GO:0005886; GO:0006355; GO:0016740; GO:0048856; GO:0050877; GO:0060089; GO:0140096","catalytic activity; plasma membrane; regulation of DNA-templated transcription; transferase activity; anatomical structure development; nervous system process; molecular transducer activity; catalytic activity, acting on a protein"
"OG_01210",3.48231162729436,3.48231162729436,"GO:0002376; GO:0003013; GO:0003824; GO:0005730; GO:0005811; GO:0005829; GO:0006629; GO:0006914; GO:0016740; GO:0016787; GO:0043226; GO:0140096","immune system process; circulatory system process; catalytic activity; nucleolus; lipid droplet; cytosol; lipid metabolic process; autophagy; transferase activity; hydrolase activity; organelle; catalytic activity, acting on a protein"
"OG_01656",3.45297873224089,3.45297873224089,"",""
"OG_07956",3.44607876621609,3.44607876621609,"",""
"OG_05395",3.43169815985657,3.43169815985657,"GO:0003677; GO:0005654; GO:0005794; GO:0006355; GO:0030154; GO:0043226; GO:0048856; GO:0140110","DNA binding; nucleoplasm; Golgi apparatus; regulation of DNA-templated transcription; cell differentiation; organelle; anatomical structure development; transcription regulator activity"
"OG_09757",3.40724197776437,3.40724197776437,"",""
"OG_07762",3.40520722096386,3.40520722096386,"GO:0003824; GO:0005634; GO:0005815; GO:0006355; GO:0016740; GO:0022414; GO:0032200; GO:0043226; GO:0048856; GO:0098772","catalytic activity; nucleus; microtubule organizing center; regulation of DNA-templated transcription; transferase activity; reproductive process; telomere organization; organelle; anatomical structure development; molecular function regulator activity"
"OG_01437",3.37677230589541,3.37677230589541,"",""
"OG_03671",3.32025464785405,3.32025464785405,"",""
"OG_03911",3.29938303668054,3.29938303668054,"",""
"OG_04336",3.29108701331026,3.29108701331026,"",""
"OG_01330",3.26843338939708,3.26843338939708,"",""
"OG_09611",3.25458139668414,3.25458139668414,"",""
"OG_04195",3.23740716370821,3.23740716370821,"GO:0003824; GO:0005634; GO:0005654; GO:0005768; GO:0005886; GO:0005929; GO:0006355; GO:0012501; GO:0016740; GO:0022414; GO:0030154; GO:0030198; GO:0031410; GO:0043226; GO:0048856; GO:0048870; GO:0060089; GO:0140096","catalytic activity; nucleus; nucleoplasm; endosome; plasma membrane; cilium; regulation of DNA-templated transcription; programmed cell death; transferase activity; reproductive process; cell differentiation; extracellular matrix organization; cytoplasmic vesicle; organelle; anatomical structure development; cell motility; molecular transducer activity; catalytic activity, acting on a protein"
"OG_00252",3.14890342531655,3.14890342531655,"",""
"OG_04439",3.10533393094987,3.10533393094987,"GO:0003774; GO:0003824; GO:0005929; GO:0007018; GO:0016787; GO:0016853; GO:0043226; GO:0140657","cytoskeletal motor activity; catalytic activity; cilium; microtubule-based movement; hydrolase activity; isomerase activity; organelle; ATP-dependent activity"
"OG_08520",3.01269793296348,3.01269793296348,"",""
"OG_03500",3.00638260614395,3.00638260614395,"",""
"OG_10198",2.99989975755079,2.99989975755079,"GO:0003824; GO:0005615; GO:0016787; GO:0030163; GO:0048856","catalytic activity; extracellular space; hydrolase activity; protein catabolic process; anatomical structure development"
"OG_01407",2.98239980876906,2.98239980876906,"",""
"OG_04170",2.9731906160378,2.9731906160378,"GO:0002376; GO:0003824; GO:0005576; GO:0005783; GO:0016209; GO:0016491; GO:0043226","immune system process; catalytic activity; extracellular region; endoplasmic reticulum; antioxidant activity; oxidoreductase activity; organelle"
"OG_05757",2.96184346827291,2.96184346827291,"",""
"OG_02090",2.95761329120795,2.95761329120795,"",""
"OG_05731",2.93519398884248,2.93519398884248,"",""
"OG_01941",2.93293116124052,2.93293116124052,"GO:0005198; GO:0007010; GO:0007155; GO:0030198; GO:0030312; GO:0031012; GO:0043226; GO:0050877","structural molecule activity; cytoskeleton organization; cell adhesion; extracellular matrix organization; external encapsulating structure; extracellular matrix; organelle; nervous system process"
"OG_02599",2.92317781035267,2.92317781035267,"GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0012501; GO:0030198; GO:0043226; GO:0048856; GO:0048870; GO:0050877; GO:0060090; GO:0140110","DNA binding; nucleus; DNA-templated transcription; regulation of DNA-templated transcription; programmed cell death; extracellular matrix organization; organelle; anatomical structure development; cell motility; nervous system process; molecular adaptor activity; transcription regulator activity"
"OG_03061",2.87982721724073,2.87982721724073,"GO:0051604; GO:0065003; GO:0072659","protein maturation; protein-containing complex assembly; protein localization to plasma membrane"
"OG_05400",2.87445655622478,2.87445655622478,"GO:0003824; GO:0005739; GO:0005764; GO:0005768; GO:0005773; GO:0005794; GO:0007040; GO:0008289; GO:0016787; GO:0030154; GO:0030163; GO:0031410; GO:0043226; GO:0048856; GO:0050877; GO:0140096","catalytic activity; mitochondrion; lysosome; endosome; vacuole; Golgi apparatus; lysosome organization; lipid binding; hydrolase activity; cell differentiation; protein catabolic process; cytoplasmic vesicle; organelle; anatomical structure development; nervous system process; catalytic activity, acting on a protein"
"OG_07519",2.85434568549729,2.85434568549729,"GO:0005768; GO:0005829; GO:0007010; GO:0008289; GO:0016192; GO:0031410; GO:0043226; GO:0044782; GO:0061024","endosome; cytosol; cytoskeleton organization; lipid binding; vesicle-mediated transport; cytoplasmic vesicle; organelle; cilium organization; membrane organization"
"OG_08930",2.849684306588,2.849684306588,"",""
"OG_01489",2.82186714247053,2.82186714247053,"GO:0005886; GO:0007155; GO:0030154; GO:0048856; GO:0061024","plasma membrane; cell adhesion; cell differentiation; anatomical structure development; membrane organization"
