Pocillopora_meandrina_HIv1___RNAseq.g15699.t1	sp|Q6DE87|CHK1_XENLA	29.327	208	137	7	1618	2232	10	210	1.34e-12	67.4
Pocillopora_meandrina_HIv1___RNAseq.g29050.t1	sp|Q94K49|ALP1_ARATH	32.086	187	120	4	19	564	170	354	6.22e-22	89.7
Pocillopora_meandrina_HIv1___RNAseq.g20511.t1	sp|Q7XA66|ZOP1_ARATH	41.250	80	47	0	64	303	1	80	4.14e-15	70.5
Pocillopora_meandrina_HIv1___RNAseq.g24864.t1	sp|O93327|H2AY_CHICK	38.182	110	66	1	4987	5316	259	366	1.22e-13	72.0
Pocillopora_meandrina_HIv1___TS.g24828.t1	sp|Q6J6J0|BRCA1_PONPY	33.784	74	46	1	43	264	16	86	2.76e-08	50.1
Pocillopora_meandrina_HIv1___RNAseq.g15885.t1	sp|O08629|TIF1B_RAT	28.516	256	162	5	2092	2835	134	376	4.12e-22	100
Pocillopora_meandrina_HIv1___RNAseq.g20534.t1	sp|Q5W5U4|DDX4_BOVIN	37.993	279	165	4	763	1581	397	673	3.08e-55	195
Pocillopora_meandrina_HIv1___TS.g23317.t1	sp|Q9V3I5|JIL1_DROME	38.596	342	181	8	1321	2310	253	577	2.48e-69	245
Pocillopora_meandrina_HIv1___TS.g29611.t1	sp|Q498M4|WDR5_RAT	26.540	211	127	8	1462	2082	66	252	2.99e-06	46.6
Pocillopora_meandrina_HIv1___RNAseq.g21497.t1	sp|O14227|RDP1_SCHPO	27.767	515	278	19	367	1749	508	982	1.57e-27	116
Pocillopora_meandrina_HIv1___RNAseq.g1119.t2	sp|Q9WV60|GSK3B_MOUSE	26.667	255	151	11	1597	2322	53	284	4.40e-14	72.4
Pocillopora_meandrina_HIv1___RNAseq.g300.t1	sp|Q9ZT71|STA1_ARATH	30.769	104	61	3	106	417	762	854	6.40e-06	44.3
Pocillopora_meandrina_HIv1___RNAseq.g302.t1	sp|Q9ZT71|STA1_ARATH	31.731	104	60	3	106	417	762	854	1.67e-06	46.2
